run_dir,p_lookback,p_entry_z,p_exit_z,true_pd_ratio,open_pnl_pd_ratio,activity_pct,final_value,bankrupt
run_20260314_IS_001,20,1.5,0.0,-0.8568926880679867,-0.36743717890593797,28.755364806866954,887009.1370889503,0
run_20260314_IS_002,20,1.5,0.25,-0.8839162278357343,-0.4796645093412082,26.32331902718169,880095.7562548405,0
run_20260314_IS_003,20,1.5,0.5,-0.8039732944748327,-0.2344565722678841,23.74821173104435,902239.0142977885,0
run_20260314_IS_004,20,1.5,0.75,-0.5460767595780956,0.5962069234052909,22.17453505007153,955333.1472790943,0
run_20260314_IS_005,20,1.5,1.0,-0.5139724936814342,0.9471172737357205,20.028612303290416,962697.77624965,0
run_20260314_IS_006,20,1.75,0.0,-0.7781408779814102,-0.2912422373603956,20.74391988555079,906890.1496989203,0
run_20260314_IS_007,20,1.75,0.25,-0.8683179159465466,-0.439567957596706,19.45636623748212,898434.6567046244,0
run_20260314_IS_008,20,1.75,0.5,-0.8813447338168449,-0.42192824356134595,18.311874105865524,901292.6418146557,0
run_20260314_IS_009,20,1.75,0.75,-0.850604788467051,-0.34132070205438136,16.738197424892704,903436.0558555183,0
run_20260314_IS_010,20,1.75,1.0,-0.9471976471979044,-0.3589695691322888,14.592274678111588,907552.7243314083,0
run_20260314_IS_011,20,2.0,0.0,-0.8944775273870531,-0.17075914305918702,13.447782546494993,935784.4887847843,0
run_20260314_IS_012,20,2.0,0.25,-0.8973482929099631,-0.23673039133397297,12.589413447782546,933776.7738197385,0
run_20260314_IS_013,20,2.0,0.5,-0.9285349010720569,-0.2834308207228698,11.587982832618026,933945.8089469548,0
run_20260314_IS_014,20,2.0,0.75,-0.9314444277913583,-0.32585519585434725,11.158798283261802,930926.679488685,0
run_20260314_IS_015,20,2.0,1.0,-0.8945072645949123,0.07568486791593891,9.72818311874106,944486.6713122932,0
run_20260314_IS_016,20,2.25,0.0,-0.7254470485374142,0.11708291799802531,6.714285714285714,958490.9130717486,0
run_20260314_IS_017,20,2.25,0.25,-0.8109392373689507,-0.07902737840356792,6.285714285714286,953599.1670717485,0
run_20260314_IS_018,20,2.25,0.5,-0.8117909850812479,-0.04637348782557876,5.857142857142857,954823.9510717486,0
run_20260314_IS_019,20,2.25,0.75,-0.8363280256007728,-0.16543816040155424,5.428571428571429,951734.6595925118,0
run_20260314_IS_020,20,2.25,1.0,-0.6092103041906226,0.29505107298644623,4.428571428571429,962938.9236491716,0
