Date,Open,High,Low,Close,Volume
2070-04-11,303.5,309.0,302.5,304.75,246130
2070-04-12,303.75,303.75,299.0,300.25,165535
2070-04-13,299.5,299.75,295.75,299.0,161310
2070-04-14,298.75,303.25,298.5,302.25,128110
2070-04-15,302.0,305.75,302.0,305.25,110625
2070-04-16,305.0,308.75,304.75,308.25,148610
2070-04-17,307.0,311.0,304.5,310.0,160395
2070-04-18,310.5,320.0,310.5,313.0,226885
2070-04-19,312.5,312.5,307.75,308.5,214190
2070-04-20,308.25,308.75,300.0,301.0,274570
2070-04-21,300.0,300.5,293.5,294.25,290210
2070-04-22,293.75,301.75,293.75,300.75,177335
2070-04-23,301.0,302.5,299.0,299.5,140250
2070-04-24,299.25,301.0,295.25,299.0,188000
2070-04-25,299.5,304.5,299.25,303.75,142855
2070-04-26,303.5,309.0,298.75,299.5,242635
2070-04-27,303.25,307.75,302.0,303.75,151170
2070-04-28,303.5,303.75,299.0,302.75,144835
2070-04-29,303.0,303.25,297.0,297.25,133600
2070-04-30,296.5,302.0,295.75,297.75,176550
2070-05-01,298.0,301.0,296.75,300.25,142310
2070-05-02,300.5,302.75,298.5,300.5,176240
2070-05-03,300.25,302.5,298.5,302.0,126275
2070-05-04,302.0,302.75,299.0,299.25,123180
2070-05-05,299.0,299.25,292.75,293.75,294455
2070-05-06,293.25,299.75,293.0,294.5,239785
2070-05-07,293.75,293.75,290.0,290.5,251450
2070-05-08,290.5,293.5,290.0,291.0,205385
2070-05-09,291.0,295.75,291.0,293.25,206120
2070-05-10,293.5,298.5,292.25,296.75,192840
2070-05-11,296.25,299.0,292.5,292.75,175720
2070-05-12,292.75,296.25,290.0,291.25,191835
2070-05-13,290.5,291.0,285.25,285.5,287530
2070-05-14,285.5,287.75,285.0,285.25,192715
2070-05-15,285.25,285.5,282.5,284.5,206515
2070-05-16,284.5,288.5,284.5,288.0,132210
2070-05-17,288.5,289.5,282.75,283.0,147370
2070-05-18,282.75,284.75,280.25,284.5,223745
2070-05-19,284.25,285.5,281.0,283.5,178660
2070-05-20,283.5,284.0,281.25,281.75,120090
2070-05-21,281.0,285.75,280.5,284.5,163325
2070-05-22,283.75,285.0,281.5,284.5,127960
2070-05-23,284.0,284.75,275.75,276.25,273310
2070-05-24,276.0,278.0,275.0,276.75,155080
2070-05-25,277.0,279.25,273.0,273.25,177965
2070-05-26,273.0,273.75,270.25,270.5,140055
2070-05-27,270.25,271.0,264.0,264.25,204000
2070-05-28,264.0,269.75,264.0,269.5,206850
2070-05-29,269.5,274.5,268.25,269.25,200385
2070-05-30,269.25,273.25,269.0,270.75,136500
2070-05-31,270.0,274.25,270.0,274.0,132755
2070-06-01,274.0,278.25,274.0,277.5,158545
2070-06-02,277.0,277.0,271.0,271.25,165585
2070-06-03,270.25,275.0,269.5,274.25,113765
2070-06-04,274.0,276.5,273.75,274.0,105705
2070-06-05,273.75,274.5,268.25,274.0,178860
2070-06-06,273.5,276.25,271.5,271.75,161455
2070-06-07,272.0,274.0,270.5,272.5,137210
2070-06-08,272.0,273.75,270.75,271.25,113335
2070-06-09,271.25,273.0,270.5,271.5,104305
2070-06-10,271.5,272.0,268.25,268.5,145775
2070-06-11,268.5,270.5,268.0,270.25,146595
2070-06-12,253.25,254.0,249.0,249.25,45095
2070-06-13,249.25,249.5,247.0,247.5,31205
2070-06-14,247.5,249.0,246.0,247.25,50560
2070-06-15,246.5,246.5,243.75,245.0,73225
2070-06-16,245.0,247.5,244.75,247.0,64860
2070-06-17,247.0,247.0,242.0,242.25,53585
2070-06-18,242.0,242.25,239.0,239.25,69540
2070-06-19,239.25,240.0,235.75,236.25,86020
2070-06-20,235.0,238.5,232.25,238.0,112575
2070-06-21,237.5,237.5,232.5,233.0,73750
2070-06-22,233.0,236.5,232.25,234.75,71175
2070-06-23,234.5,235.5,233.0,233.25,54220
2070-06-24,233.0,233.0,227.5,229.25,70460
2070-06-25,229.0,234.0,228.25,229.75,78815
2070-06-26,230.0,237.5,229.75,237.25,73420
2070-06-27,236.0,237.5,233.5,234.5,56850
2070-06-28,234.0,237.75,231.5,236.75,58355
2070-06-29,239.0,248.75,239.0,248.5,92380
2070-06-30,243.5,258.0,243.5,256.0,142195
2070-07-01,255.5,255.75,249.0,250.0,88355
2070-07-02,249.0,253.0,245.5,247.25,84640
2070-07-03,247.0,255.0,247.0,252.5,94700
2070-07-04,246.0,246.0,240.5,245.25,82790
2070-07-05,245.0,248.5,244.25,247.5,86440
2070-07-06,247.5,250.25,245.5,247.25,73130
2070-07-07,247.0,247.0,243.0,243.5,62705
2070-07-08,243.5,245.0,243.0,243.25,50610
2070-07-09,240.75,255.25,238.25,250.5,89710
2070-07-10,251.0,260.25,251.0,258.0,110590
2070-07-11,258.0,263.5,257.75,262.25,116355
2070-07-12,262.0,266.5,260.5,265.5,116240
2070-07-13,265.0,270.0,263.5,268.5,108155
2070-07-14,268.0,275.0,262.5,263.75,107055
2070-07-15,262.0,263.25,254.0,254.5,93600
2070-07-16,254.0,259.75,253.5,259.0,68750
2070-07-17,259.0,259.0,249.5,250.0,71605
2070-07-18,250.5,254.0,249.25,253.5,65710
2070-07-19,250.5,250.5,246.0,249.75,60165
2070-07-20,252.0,261.75,251.5,261.75,29550
2070-07-21,268.5,273.0,261.75,262.25,117035
2070-07-22,262.0,265.0,260.5,264.25,58850
2070-07-23,264.0,266.0,259.75,260.0,51260
2070-07-24,257.0,261.0,256.0,260.75,46390
2070-07-25,264.5,267.75,264.5,267.25,28442
2070-07-26,268.0,269.0,265.5,266.0,23486
2070-07-27,266.0,278.0,266.0,277.75,54298
2070-07-28,277.5,278.0,274.5,277.5,47451
2070-07-29,277.0,277.0,272.5,276.25,35299
2070-07-30,274.0,274.0,267.5,267.75,45964
2070-07-31,266.5,272.5,266.25,272.0,35194
2070-08-01,272.0,272.75,268.0,269.25,38888
2070-08-02,268.0,273.0,268.0,269.25,32982
2070-08-03,269.75,273.5,266.25,272.25,33687
2070-08-04,273.0,274.0,270.25,271.75,35371
2070-08-05,270.0,270.5,268.0,269.75,35639
2070-08-06,269.75,270.5,264.0,264.25,57135
2070-08-07,264.0,264.0,260.5,263.0,40560
2070-08-08,263.0,265.5,262.25,264.75,24509
2070-08-09,264.5,268.0,264.5,267.75,28663
2070-08-10,267.75,273.0,266.25,272.5,41744
2070-08-11,272.5,274.5,264.0,264.25,56843
2070-08-12,263.5,266.0,262.25,265.75,33903
2070-08-13,266.5,268.75,263.25,263.5,45964
2070-08-14,264.0,265.25,262.25,263.75,27244
2070-08-15,264.0,266.25,263.25,264.5,30378
2070-08-16,264.0,264.5,260.5,261.75,37404
2070-08-17,260.25,262.5,257.5,262.25,53367
2070-08-18,262.0,263.0,260.0,262.25,27344
2070-08-19,262.25,263.25,260.75,261.0,25405
2070-08-20,261.25,263.0,258.0,259.5,40468
2070-08-21,259.5,259.5,257.25,257.5,32450
2070-08-22,257.0,259.75,255.5,258.75,42161
2070-08-23,258.25,259.5,257.5,257.75,40043
2070-08-24,257.25,259.25,255.75,256.25,31777
2070-08-25,256.0,258.25,255.5,257.25,29028
2070-08-26,257.0,266.0,256.5,264.75,61952
2070-08-27,264.0,268.5,261.75,267.75,45205
2070-08-28,267.75,279.75,267.0,279.75,91026
2070-08-29,279.0,285.0,277.25,282.75,73504
2070-08-30,282.0,284.0,279.5,283.75,44291
2070-08-31,283.0,293.5,281.0,288.25,87927
2070-09-01,290.0,290.5,285.25,285.75,46881
2070-09-02,285.5,290.5,285.0,290.0,38539
2070-09-03,289.75,290.75,286.5,287.0,31519
2070-09-04,286.0,286.0,281.5,282.0,45869
2070-09-05,281.75,286.0,280.25,283.0,43304
2070-09-06,282.0,288.5,282.0,287.5,40246
2070-09-07,287.5,294.0,287.5,293.75,48060
2070-09-08,293.25,293.25,287.0,288.0,49195
2070-09-09,287.25,291.0,286.0,289.75,36697
2070-09-10,292.0,294.0,285.0,287.5,51145
2070-09-11,285.0,286.0,281.25,284.25,47884
2070-09-12,286.25,287.75,281.0,281.25,43276
2070-09-13,280.5,280.75,275.5,279.75,61428
2070-09-14,279.25,280.75,277.75,279.75,37031
2070-09-15,279.0,289.5,278.75,285.25,50812
2070-09-16,285.0,286.0,280.0,280.25,42646
2070-09-17,279.5,281.5,278.25,278.5,49982
2070-09-18,278.5,283.5,278.25,283.0,38893
2070-09-19,283.0,284.75,281.0,284.0,33318
2070-09-20,283.25,285.25,275.0,275.75,61278
2070-09-21,276.0,276.75,273.0,274.25,53562
2070-09-22,274.0,276.0,273.0,273.25,34164
2070-09-23,273.0,274.5,271.25,272.0,41409
2070-09-24,272.0,278.5,271.0,277.75,41706
2070-09-25,277.0,278.25,275.75,276.75,29102
2070-09-26,285.75,285.75,282.75,283.25,21853
2070-09-27,283.0,285.25,281.0,281.25,25483
2070-09-28,281.0,284.25,281.0,284.0,21291
2070-09-29,284.0,285.5,280.75,282.25,31551
2070-09-30,282.0,282.0,279.0,279.25,52217
2070-10-01,279.0,283.0,279.0,282.5,42999
2070-10-02,280.0,284.75,280.0,282.5,40592
2070-10-03,282.5,283.0,280.5,280.75,34249
2070-10-04,280.0,282.25,280.0,280.75,35534
2070-10-05,280.75,281.5,276.75,277.0,62758
2070-10-06,277.0,280.0,276.75,279.25,39363
2070-10-07,279.0,284.25,279.0,284.0,40565
2070-10-08,283.0,285.0,281.5,281.75,43221
2070-10-09,282.0,283.25,281.0,281.5,24568
2070-10-10,281.5,281.5,276.25,277.0,51979
2070-10-11,277.0,277.75,273.0,273.25,51003
2070-10-12,273.25,274.0,271.0,271.75,44364
2070-10-13,271.75,273.5,270.75,271.0,33248
2070-10-14,271.0,273.5,270.75,272.5,24173
2070-10-15,273.0,274.0,267.0,267.25,61687
2070-10-16,267.25,268.0,262.5,266.0,58825
2070-10-17,266.0,267.5,263.0,263.25,28436
2070-10-18,264.0,268.0,262.0,267.0,24767
2070-10-19,267.0,269.5,266.5,269.0,19300
2070-10-20,269.25,270.75,266.75,267.25,21753
2070-10-21,267.0,268.0,266.0,266.75,21423
2070-10-22,266.5,267.0,264.75,265.0,18216
2070-10-23,262.5,266.0,261.75,265.75,32390
2070-10-24,266.0,266.0,262.0,262.25,27698
2070-10-25,262.0,264.25,260.75,263.5,34460
2070-10-26,263.5,263.5,258.25,258.5,47981
2070-10-27,258.5,261.5,258.0,259.75,24997
2070-10-28,259.5,260.75,257.0,258.25,32454
2070-10-29,258.0,270.25,257.5,270.25,68613
2070-10-30,270.25,278.0,270.25,273.75,84525
2070-10-31,273.5,279.25,270.0,277.25,60481
2070-11-01,277.0,279.5,276.25,277.0,45180
2070-11-02,277.0,279.0,275.75,278.25,41357
2070-11-03,278.0,278.0,275.25,276.0,28900
2070-11-04,275.5,277.25,273.5,276.0,26538
2070-11-05,276.0,279.25,275.25,275.5,35373
2070-11-06,275.25,279.75,275.25,279.0,32245
2070-11-07,278.75,283.5,275.5,276.5,59393
2070-11-08,276.0,279.0,275.75,277.5,27284
2070-11-09,277.25,278.0,275.0,275.5,31496
2070-11-10,275.25,275.5,272.75,273.0,29688
2070-11-11,272.75,276.25,272.0,275.5,30080
2070-11-12,275.5,277.75,274.75,275.0,29334
2070-11-13,274.75,275.5,272.25,272.75,35582
2070-11-14,272.5,275.0,271.0,271.75,34255
2070-11-15,272.0,272.5,269.5,270.0,33878
2070-11-16,270.0,272.5,269.75,272.0,25053
2070-11-17,272.0,274.0,271.25,273.75,26283
2070-11-18,273.25,273.75,268.0,268.25,46245
2070-11-19,268.0,271.0,267.0,270.5,31241
2070-11-20,270.5,271.5,269.5,270.25,16409
2070-11-21,270.0,270.5,266.0,268.0,42268
2070-11-22,268.0,269.0,266.5,267.75,25736
2070-11-23,276.25,278.0,275.0,277.0,14282
2070-11-24,276.75,278.0,274.25,274.5,14551
2070-11-25,274.0,275.5,273.25,273.75,21996
2070-11-26,273.75,274.0,270.75,271.0,36062
2070-11-27,270.75,272.75,270.25,272.5,29010
2070-11-28,272.0,273.0,270.75,271.0,34668
2070-11-29,270.75,272.25,270.0,270.25,27845
2070-11-30,270.25,276.0,270.25,274.75,38377
2070-12-01,274.25,275.75,273.0,273.75,30582
2070-12-02,273.75,277.0,273.75,275.25,34117
2070-12-03,275.0,277.25,274.75,275.25,29205
2070-12-04,275.0,277.25,274.0,276.75,30846
2070-12-05,277.0,279.75,277.0,278.75,33681
2070-12-06,278.5,281.25,278.25,281.0,38688
2070-12-07,280.75,282.5,280.25,282.0,42359
2070-12-08,281.5,282.25,279.25,281.75,36197
2070-12-09,281.0,281.0,274.5,274.75,43010
2070-12-10,275.0,275.5,271.5,271.75,43284
2070-12-11,272.0,275.0,272.0,272.25,27516
2070-12-12,272.25,274.5,272.0,272.25,27556
2070-12-13,272.0,272.25,269.0,269.25,29759
2070-12-14,269.25,269.25,263.5,264.0,49193
2070-12-15,264.0,267.0,263.5,266.75,28871
2070-12-16,266.75,266.75,264.25,265.5,21465
2070-12-17,265.0,266.5,264.75,265.0,19916
2070-12-18,265.0,265.5,261.25,261.5,33592
2070-12-19,261.5,263.0,261.25,262.25,20832
2070-12-20,262.5,270.0,262.0,267.75,28720
2070-12-21,266.5,267.0,258.5,259.0,49807
2070-12-22,259.0,259.75,253.5,254.5,38140
2070-12-23,254.5,256.5,253.75,256.0,27835
2070-12-24,255.75,256.25,252.0,253.0,24410
2070-12-25,253.0,254.0,246.75,248.0,37502
2070-12-26,248.0,250.5,246.75,247.0,28338
2070-12-27,246.75,248.75,246.5,247.75,21805
2070-12-28,248.0,250.0,246.75,249.5,29615
2070-12-29,249.5,251.0,243.75,245.25,37149
2070-12-30,245.5,248.0,245.5,246.5,30338
2070-12-31,246.25,254.0,246.25,251.0,29233
2071-01-01,250.25,253.0,249.25,250.5,27744
2071-01-02,258.25,258.75,254.0,256.25,20010
2071-01-03,255.75,260.0,255.25,258.75,27244
2071-01-04,258.75,258.75,253.0,253.75,36153
2071-01-05,253.0,257.0,253.0,256.0,24423
2071-01-06,256.25,268.0,256.25,258.75,53996
2071-01-07,257.25,257.25,252.0,254.75,28809
2071-01-08,255.5,257.0,253.0,255.0,33522
2071-01-09,255.0,257.0,252.5,253.25,46885
2071-01-10,254.25,254.75,252.0,252.25,36472
2071-01-11,252.25,253.0,248.5,251.0,40459
2071-01-12,251.5,256.0,251.5,253.0,30283
2071-01-13,251.75,256.75,251.5,256.5,35816
2071-01-14,256.5,261.25,256.25,261.0,44779
2071-01-15,260.75,263.25,257.0,260.25,50484
2071-01-16,260.0,260.0,255.5,255.75,27208
2071-01-17,252.75,252.75,246.25,247.75,46809
2071-01-18,247.5,248.5,244.5,245.0,34842
2071-01-19,245.0,251.0,245.0,248.75,33137
2071-01-20,249.75,251.25,247.75,248.0,25559
2071-01-21,248.0,248.5,245.5,246.25,18168
2071-01-22,245.25,249.5,245.0,247.0,27442
2071-01-23,245.75,246.75,244.75,245.0,23205
2071-01-24,245.0,247.5,243.5,246.75,18839
2071-01-25,246.75,249.25,246.0,246.5,20225
2071-01-26,246.5,247.5,245.75,247.25,15017
2071-01-27,245.5,245.5,240.25,240.5,36012
2071-01-28,240.25,241.0,235.25,237.0,45843
2071-01-29,237.25,240.0,237.25,238.25,33695
2071-01-30,238.0,242.0,237.0,238.5,29279
2071-01-31,237.5,239.0,236.0,238.75,34970
2071-02-01,238.5,241.25,238.0,240.5,24622
2071-02-02,240.5,242.5,237.5,238.0,33940
2071-02-03,237.75,240.0,237.5,239.75,25840
2071-02-04,239.5,239.75,236.5,237.0,29645
2071-02-05,236.5,236.5,231.25,232.5,34555
2071-02-06,232.5,233.0,230.75,232.0,23598
2071-02-07,231.75,233.0,231.0,231.75,27406
2071-02-08,231.75,234.25,231.5,232.0,28097
2071-02-09,232.0,237.0,231.5,236.25,26761
2071-02-10,234.5,234.5,232.0,232.75,24405
2071-02-11,232.75,239.5,232.75,237.25,33398
2071-02-12,241.25,252.0,241.25,249.0,17353
2071-02-13,247.5,254.5,247.5,249.75,11123
2071-02-14,249.0,261.75,248.75,257.5,24430
2071-02-15,256.5,257.0,253.0,255.5,11744
2071-02-16,255.25,266.0,254.5,262.0,18981
2071-02-17,262.0,266.0,259.0,265.75,19065
2071-02-18,264.5,264.5,260.0,261.5,17464
2071-02-19,261.0,263.5,257.5,258.75,19177
2071-02-20,253.5,253.5,246.75,246.75,27891
2071-02-21,245.5,253.5,245.5,253.25,22621
2071-02-22,252.75,256.0,243.0,246.75,17808
2071-02-23,246.75,246.75,243.0,243.5,15388
2071-02-24,242.5,245.5,235.0,239.0,33532
2071-02-25,239.75,248.25,239.75,246.25,20887
2071-02-26,245.75,258.0,245.0,249.0,24933
2071-02-27,247.25,250.75,243.75,244.5,12160
2071-02-28,243.25,243.25,235.5,236.5,23065
2071-03-01,238.5,241.0,237.0,239.5,13076
2071-03-02,237.0,237.25,233.0,233.25,18132
2071-03-03,233.25,234.25,229.25,229.75,23351
2071-03-04,229.75,234.75,229.25,230.75,18106
2071-03-05,230.75,239.0,230.75,237.0,13677
2071-03-06,233.0,233.0,229.75,232.25,12392
2071-03-07,232.75,233.0,229.75,230.25,14081
2071-03-08,230.0,230.5,225.5,227.5,21179
2071-03-09,226.5,227.25,225.5,226.75,10791
2071-03-10,226.5,226.75,224.5,224.75,14752
2071-03-11,224.5,224.5,222.5,222.75,12512
2071-03-12,222.25,223.0,220.5,221.0,16278
2071-03-13,220.5,222.0,218.75,220.0,15513
2071-03-14,220.0,220.5,218.5,220.25,15008
2071-03-15,220.0,220.25,217.25,217.5,15575
2071-03-16,216.5,216.5,213.25,213.5,17514
2071-03-17,213.0,215.0,212.75,213.5,19126
2071-03-18,213.0,214.5,211.0,211.5,21621
2071-03-19,211.25,211.5,209.0,210.25,16728
2071-03-20,210.0,213.0,210.0,211.25,15254
2071-03-21,211.0,215.0,210.25,214.5,15494
2071-03-22,214.0,215.5,211.75,214.0,13144
2071-03-23,213.75,214.0,209.0,209.25,12992
2071-03-24,209.25,211.0,206.5,206.75,11253
2071-03-25,206.5,207.75,206.0,206.5,11288
2071-03-26,206.25,211.75,206.25,208.5,11405
2071-03-27,208.0,209.5,206.25,208.75,13186
2071-03-28,218.75,221.25,218.5,219.75,18998
2071-03-29,219.5,220.25,217.0,218.0,19210
2071-03-30,217.75,218.0,215.25,215.5,25719
2071-03-31,215.0,216.0,214.0,215.5,27795
2071-04-01,215.5,215.5,213.0,213.5,28578
2071-04-02,213.0,213.5,208.5,208.75,52428
2071-04-03,208.5,208.75,204.25,206.5,53294
2071-04-04,206.0,206.5,201.5,201.75,54415
2071-04-05,201.0,204.25,199.25,199.5,50194
2071-04-06,198.25,203.75,196.0,203.0,60047
2071-04-07,202.5,207.5,201.75,204.5,55596
2071-04-08,204.0,209.75,202.5,208.0,44080
2071-04-09,207.75,210.25,207.0,208.0,33969
2071-04-10,207.75,213.75,207.75,213.0,44746
2071-04-11,213.0,213.5,208.25,210.75,54777
2071-04-12,210.25,215.0,209.0,213.0,45174
2071-04-13,212.75,214.0,204.5,207.75,53729
2071-04-14,207.75,208.75,205.25,208.0,29770
2071-04-15,208.0,212.0,207.0,210.25,35342
2071-04-16,210.25,213.0,208.25,208.75,40675
2071-04-17,208.5,209.0,205.75,207.0,34241
2071-04-18,206.5,207.5,204.75,205.0,30881
2071-04-19,204.5,207.25,202.0,205.25,28119
2071-04-20,205.0,207.25,204.5,206.5,32774
2071-04-21,206.5,208.5,204.25,205.5,27164
2071-04-22,205.25,208.75,204.5,208.5,29922
2071-04-23,208.0,212.25,207.25,210.5,42759
2071-04-24,210.0,213.5,208.75,212.75,31724
2071-04-25,212.5,214.0,211.25,211.75,28761
2071-04-26,211.25,212.75,208.25,209.0,33270
2071-04-27,208.5,209.0,204.5,204.75,44949
2071-04-28,204.75,207.25,204.75,206.5,31581
2071-04-29,207.25,214.25,207.25,209.75,50836
2071-04-30,209.0,211.0,208.75,210.25,27896
2071-05-01,210.5,219.0,210.5,217.25,73694
2071-05-02,215.5,217.75,215.0,217.25,37687
2071-05-03,217.0,227.0,216.75,221.5,83986
2071-05-04,220.0,229.25,219.75,228.0,80148
2071-05-05,227.5,228.75,225.5,228.0,49253
2071-05-06,227.5,228.25,224.25,227.25,48950
2071-05-07,227.75,231.0,225.0,225.5,47988
2071-05-08,225.0,225.5,221.75,222.0,34465
2071-05-09,221.5,222.5,218.75,219.0,37924
2071-05-10,219.0,222.0,218.0,219.0,36198
2071-05-11,219.0,221.5,218.25,221.25,28938
2071-05-12,221.0,222.25,218.25,218.75,35460
2071-05-13,218.0,219.75,216.25,219.0,39667
2071-05-14,218.5,220.5,217.5,219.0,33537
2071-05-15,218.5,221.0,218.0,219.0,31791
2071-05-16,219.0,222.0,218.25,218.75,36641
2071-05-17,218.25,220.25,218.25,219.0,29716
2071-05-18,218.5,219.25,216.0,216.75,40415
2071-05-19,216.25,218.0,215.25,216.75,31696
2071-05-20,216.25,217.0,215.25,215.5,34981
2071-05-21,215.25,218.75,215.0,217.25,37912
2071-05-22,216.75,218.0,216.25,216.75,26524
2071-05-23,216.25,217.5,216.25,217.0,25791
2071-05-24,217.0,222.75,214.25,222.25,86599
2071-05-25,224.5,225.5,223.25,224.5,35517
2071-05-26,224.0,224.0,220.25,220.5,28760
2071-05-27,220.5,221.25,218.5,219.25,25708
2071-05-28,219.25,220.75,218.5,219.0,32802
