run_dir,p_ema_short,p_ema_long,p_hurst_min_soft,true_pd_ratio,open_pnl_pd_ratio,activity_pct,final_value,bankrupt
run_20260313_IS_001,8,40,0.4,-0.5180991091946766,-0.3810229534126549,45.63662374821173,735548.1604712615,0
run_20260313_IS_002,8,40,0.45,-0.5185701554296928,-0.38132292458660466,45.63662374821173,748426.4232946346,0
run_20260313_IS_003,8,40,0.5,-0.5192218090458874,-0.38174725139366994,45.63662374821173,763843.9863540931,0
run_20260313_IS_004,8,40,0.55,-0.520138766688387,-0.38234864890132736,45.63662374821173,782624.831309706,0
run_20260313_IS_005,8,40,0.6,-0.5215728965564025,-0.38330376955410417,45.63662374821173,806027.3503416823,0
run_20260313_IS_006,8,50,0.4,-0.5497469264457963,-0.2951166084935093,41.201716738197426,847223.5006781635,0
run_20260313_IS_007,8,50,0.45,-0.5512098068658332,-0.2967145091678009,41.201716738197426,855323.1140331412,0
run_20260313_IS_008,8,50,0.5,-0.5532426082044042,-0.2989364768198168,41.201716738197426,865003.9533624426,0
run_20260313_IS_009,8,50,0.55,-0.556194352600272,-0.302169001700374,41.201716738197426,876830.0637233122,0
run_20260313_IS_010,8,50,0.6,-0.5608567939857939,-0.3072876598626081,41.201716738197426,891546.5963242552,0
run_20260313_IS_011,8,60,0.4,-0.7849571520811977,-0.6304268874046997,38.91273247496424,761966.1306238985,0
run_20260313_IS_012,8,60,0.45,-0.7869279099520718,-0.6323764502388464,38.91273247496424,772341.0265322975,0
run_20260313_IS_013,8,60,0.5,-0.7895574107099331,-0.634981211069597,38.91273247496424,784791.3274730127,0
run_20260313_IS_014,8,60,0.55,-0.7932550741493327,-0.6386319849963953,38.91273247496424,800045.7370839729,0
run_20260313_IS_015,8,60,0.6,-0.7988426672969832,-0.644141284716116,38.91273247496424,819132.4001885136,0
run_20260313_IS_016,8,70,0.4,-0.5336931181304884,-0.4037053036285698,46.78111587982833,741818.0998661434,0
run_20260313_IS_017,8,70,0.45,-0.5342749307521929,-0.4040974000283326,46.78111587982833,754496.30805647,0
run_20260313_IS_018,8,70,0.5,-0.5350510117699392,-0.40462006901050257,46.78111587982833,769688.7297186479,0
run_20260313_IS_019,8,70,0.55,-0.5361418925825837,-0.40535398438007103,46.78111587982833,788202.7733925721,0
run_20260313_IS_020,8,70,0.6,-0.5378119951378658,-0.40647577569700094,46.78111587982833,811334.5959072234,0
run_20260313_IS_021,8,80,0.4,-0.6805805252623938,-0.4273853220509829,34.76394849785408,938455.4498972557,0
run_20260313_IS_022,8,80,0.45,-0.682414633863879,-0.4279773983983445,34.76394849785408,941608.2186978478,0
run_20260313_IS_023,8,80,0.5,-0.684936632503663,-0.42879042674605267,34.76394849785408,945397.5399178066,0
run_20260313_IS_024,8,80,0.55,-0.6885823231995511,-0.4299741549452906,34.76394849785408,950033.7309506679,0
run_20260313_IS_025,8,80,0.6,-0.69432357200314,-0.4318313737577198,34.76394849785408,955839.7501561227,0
run_20260313_IS_026,10,40,0.4,-0.5291986362826983,-0.2911167942778459,40.2002861230329,844153.4461849527,0
run_20260313_IS_027,10,40,0.45,-0.5298418711776562,-0.2920244732423795,40.2002861230329,852687.0270086387,0
run_20260313_IS_028,10,40,0.5,-0.5307063525924212,-0.29324800984345545,40.2002861230329,862916.7894026372,0
run_20260313_IS_029,10,40,0.55,-0.5320233351111068,-0.29510007319259685,40.2002861230329,875353.7611653423,0
run_20260313_IS_030,10,40,0.6,-0.534119202512835,-0.298050274051998,40.2002861230329,890827.81386961,0
run_20260313_IS_031,10,50,0.4,-0.43936064473494546,-0.19204342343330336,40.629470672389125,923843.6927012843,0
run_20260313_IS_032,10,50,0.45,-0.4393217887982458,-0.19025058379737875,40.629470672389125,928722.2078860379,0
run_20260313_IS_033,10,50,0.5,-0.4392743594373977,-0.18777444154769007,40.629470672389125,934561.325583017,0
run_20260313_IS_034,10,50,0.55,-0.43927300742501024,-0.18417345492548576,40.629470672389125,941679.5532061148,0
run_20260313_IS_035,10,50,0.6,-0.43935847877688766,-0.17836329052662495,40.629470672389125,950535.4577907526,0
run_20260313_IS_036,10,60,0.4,-0.7365489024597844,-0.5977104401231101,38.76967095851216,779676.2135231514,0
run_20260313_IS_037,10,60,0.45,-0.738154340100765,-0.5994188366665479,38.76967095851216,789444.4958354244,0
run_20260313_IS_038,10,60,0.5,-0.7403239755897615,-0.6017306609420624,38.76967095851216,801149.1071458091,0
run_20260313_IS_039,10,60,0.55,-0.7433260641975852,-0.6049173370199484,38.76967095851216,815468.2961561028,0
run_20260313_IS_040,10,60,0.6,-0.7478680420246309,-0.6097361973905551,38.76967095851216,833371.4495319999,0
run_20260313_IS_041,10,70,0.4,-0.6874109752309715,-0.46321390888328345,34.19170243204578,937878.1736582599,0
run_20260313_IS_042,10,70,0.45,-0.6902539656189544,-0.4649754680061917,34.19170243204578,940978.0000453889,0
run_20260313_IS_043,10,70,0.5,-0.6941369649492107,-0.4673719386864763,34.19170243204578,944704.8918053429,0
run_20260313_IS_044,10,70,0.55,-0.699754410599075,-0.4708492269187829,34.19170243204578,949264.163175218,0
run_20260313_IS_045,10,70,0.6,-0.7086154023682568,-0.4763395503446923,34.19170243204578,954972.4076058615,0
run_20260313_IS_046,10,80,0.4,-0.6320779029984153,-0.40446445913606793,34.76394849785408,942572.2084593326,0
run_20260313_IS_047,10,80,0.45,-0.6339818617361209,-0.40521078879854927,34.76394849785408,945519.5757811726,0
run_20260313_IS_048,10,80,0.5,-0.6365558108309302,-0.4062264708206972,34.76394849785408,949048.6597662065,0
run_20260313_IS_049,10,80,0.55,-0.6402856875285976,-0.4076998447269738,34.76394849785408,953368.9988900297,0
run_20260313_IS_050,10,80,0.6,-0.6461252189436955,-0.40999990868050434,34.76394849785408,958772.3530746207,0
run_20260313_IS_051,12,40,0.4,-0.16116258132146244,0.2852963151663494,39.77110157367668,986013.0675084393,0
run_20260313_IS_052,12,40,0.45,-0.15171752629520513,0.29921717497325273,39.77110157367668,987802.7302714938,0
run_20260313_IS_053,12,40,0.5,-0.13834621066112124,0.3189396753280026,39.77110157367668,989935.2685561868,0
run_20260313_IS_054,12,40,0.55,-0.1178779597092854,0.3491405727134737,39.77110157367668,992519.6794845961,0
run_20260313_IS_055,12,40,0.6,-0.08243527278681652,0.40151374019275327,39.77110157367668,995722.2205725786,0
run_20260313_IS_056,12,50,0.4,1.4049613456645362,3.184472496468664,11.0,1031988.0174228734,0
run_20260313_IS_057,12,50,0.45,1.38623081490254,3.1704233127240777,11.0,1030362.614968587,0
run_20260313_IS_058,12,50,0.5,1.3613459924336437,3.1505607483054088,11.0,1028406.8984912108,0
run_20260313_IS_059,12,50,0.55,1.327565141377026,3.1232801231427536,11.0,1026021.1626807561,0
run_20260313_IS_060,12,50,0.6,1.2780162052754025,3.080808797156751,11.0,1023032.2172752654,0
run_20260313_IS_061,12,60,0.4,-0.6608106199059561,-0.4406572653031585,34.19170243204578,933738.4339380916,0
run_20260313_IS_062,12,60,0.45,-0.6624452694887673,-0.44198958106132036,34.19170243204578,936669.5117491379,0
run_20260313_IS_063,12,60,0.5,-0.6646617326502181,-0.4437696251038509,34.19170243204578,940197.7004884726,0
run_20260313_IS_064,12,60,0.55,-0.6677969665152771,-0.44626054808725607,34.19170243204578,944517.1096177623,0
run_20260313_IS_065,12,60,0.6,-0.6725078212921005,-0.44998454752182027,34.19170243204578,949915.6943601402,0
run_20260313_IS_066,12,70,0.4,0.3505441363625418,1.3938461413905894,7.142857142857143,1006777.0580750013,0
run_20260313_IS_067,12,70,0.45,0.34637457533318317,1.387034035656402,7.142857142857143,1006420.3220373378,0
run_20260313_IS_068,12,70,0.5,0.34083855897857585,1.3782395130719536,7.142857142857143,1005990.9961574066,0
run_20260313_IS_069,12,70,0.55,0.33323736326459735,1.3658877961496028,7.142857142857143,1005467.1239409482,0
run_20260313_IS_070,12,70,0.6,0.32187754422835857,1.34744786614937,7.142857142857143,1004809.5246045494,0
run_20260313_IS_071,12,80,0.4,-0.5487203564943829,-0.34403032811815865,33.19027181688126,949766.7994466291,0
run_20260313_IS_072,12,80,0.45,-0.5490058583498933,-0.3436595201778261,33.19027181688126,952466.9758127851,0
run_20260313_IS_073,12,80,0.5,-0.5494020882699547,-0.3431448993523556,33.19027181688126,955717.9074287412,0
run_20260313_IS_074,12,80,0.55,-0.5499705181983431,-0.34240662628372825,33.19027181688126,959679.8646546178,0
run_20260313_IS_075,12,80,0.6,-0.5508624057990019,-0.3412482485085166,33.19027181688126,964640.4112278552,0
run_20260313_IS_076,15,40,0.4,1.814606622906178,3.941461477583968,10.714285714285714,1038838.5248461177,0
run_20260313_IS_077,15,40,0.45,1.794449385913222,3.9296680973756075,10.714285714285714,1036911.6351614092,0
run_20260313_IS_078,15,40,0.5,1.7681902091501398,3.913871881250933,10.714285714285714,1034606.2275030228,0
run_20260313_IS_079,15,40,0.55,1.7319345217858728,3.891221089943168,10.714285714285714,1031791.453425881,0
run_20260313_IS_080,15,40,0.6,1.6789522607555334,3.8556722019452687,10.714285714285714,1028271.5216942771,0
run_20260313_IS_081,15,50,0.4,2.9517306325932546,5.75703862518282,10.285714285714286,1046919.2448196441,0
run_20260313_IS_082,15,50,0.45,2.961102023963595,5.721852724277546,10.285714285714286,1044723.6341320578,0
run_20260313_IS_083,15,50,0.5,2.973974178572046,5.674815800992126,10.285714285714286,1042095.3222211464,0
