candidate_rank_final,candidate_rank_is,robust_score,metric_key,is_metric,oos_metric,full_metric,is_oos_gap,oos_activity_pct,full_activity_pct,oos_return_pct,full_return_pct,oos_bankrupt,full_bankrupt,oos_run_dir,full_run_dir,params_path,p_ema_short,p_ema_long,p_hurst_min_soft
1,5,-0.3963318507978101,true_pd_ratio,1.7403565307968072,-0.1722018272877921,0.03697727338778082,1.9125583580845993,20.066889632107024,10.21021021021021,-3.018810996753696,0.6729402280204244,0,0,output\cross_asset_scan_v1\tf\asset04\grid_search\robust_selection\candidate_05\oos\run_20260313_30-oos,output\cross_asset_scan_v1\tf\asset04\grid_search\robust_selection\candidate_05\full\run_20260313_100-full,output\cross_asset_scan_v1\tf\asset04\grid_search\robust_selection\candidate_05\params.json,18.0,70.0,0.4
2,4,-0.3995276096351783,true_pd_ratio,1.7658643043015692,-0.17220182728779526,0.03907863068227669,1.9380661315893644,20.066889632107024,10.21021021021021,-2.8757898023108353,0.6764904883699296,0,0,output\cross_asset_scan_v1\tf\asset04\grid_search\robust_selection\candidate_04\oos\run_20260313_30-oos,output\cross_asset_scan_v1\tf\asset04\grid_search\robust_selection\candidate_04\full\run_20260313_100-full,output\cross_asset_scan_v1\tf\asset04\grid_search\robust_selection\candidate_04\params.json,18.0,70.0,0.45
3,3,-0.4038870334869149,true_pd_ratio,1.8004632466682626,-0.17220182728779462,0.041846689026499684,1.9726650739560572,20.066889632107024,10.21021021021021,-2.7040067698669956,0.6799825843466722,0,0,output\cross_asset_scan_v1\tf\asset04\grid_search\robust_selection\candidate_03\oos\run_20260313_30-oos,output\cross_asset_scan_v1\tf\asset04\grid_search\robust_selection\candidate_03\full\run_20260313_100-full,output\cross_asset_scan_v1\tf\asset04\grid_search\robust_selection\candidate_03\params.json,18.0,70.0,0.5
4,2,-0.40511824028220156,true_pd_ratio,1.827556291326301,-0.17220182728779332,0.05128918870455983,1.9997581186140945,20.066889632107024,10.21021021021021,-2.2323914262081135,0.684735288016447,0,0,output\cross_asset_scan_v1\tf\asset04\grid_search\robust_selection\candidate_02\oos\run_20260313_30-oos,output\cross_asset_scan_v1\tf\asset04\grid_search\robust_selection\candidate_02\full\run_20260313_100-full,output\cross_asset_scan_v1\tf\asset04\grid_search\robust_selection\candidate_02\params.json,18.0,70.0,0.6
5,1,-0.4084231873345259,true_pd_ratio,1.838339537373812,-0.1722018272877939,0.04566432155390277,2.010541364661606,20.066889632107024,10.21021021021021,-2.4943999504630443,0.6829855489551173,0,0,output\cross_asset_scan_v1\tf\asset04\grid_search\robust_selection\candidate_01\oos\run_20260313_30-oos,output\cross_asset_scan_v1\tf\asset04\grid_search\robust_selection\candidate_01\full\run_20260313_100-full,output\cross_asset_scan_v1\tf\asset04\grid_search\robust_selection\candidate_01\params.json,18.0,70.0,0.55
