candidate_rank_final,candidate_rank_is,robust_score,metric_key,is_metric,oos_metric,full_metric,is_oos_gap,oos_activity_pct,full_activity_pct,oos_return_pct,full_return_pct,oos_bankrupt,full_bankrupt,oos_run_dir,full_run_dir,params_path,p_sigma_q_low,p_sigma_q_high,p_mult_mid,p_mult_high
1,1,-0.263407329430465,true_pd_ratio,-0.6716982690481053,0.13702761680419537,-0.2542420038169884,0.8087258858523007,5.016722408026756,8.208208208208209,0.4740949999999966,-2.7322599999999864,0,0,output\cross_asset_scan_v1\garch\asset02\grid_search\robust_selection\candidate_01\oos\run_20260314_30-oos,output\cross_asset_scan_v1\garch\asset02\grid_search\robust_selection\candidate_01\full\run_20260314_100-full,output\cross_asset_scan_v1\garch\asset02\grid_search\robust_selection\candidate_01\params.json,0.2,0.75,0.8,0.2
2,2,-0.263407329430465,true_pd_ratio,-0.6716982690481053,0.13702761680419537,-0.2542420038169884,0.8087258858523007,5.016722408026756,8.208208208208209,0.4740949999999966,-2.7322599999999864,0,0,output\cross_asset_scan_v1\garch\asset02\grid_search\robust_selection\candidate_02\oos\run_20260314_30-oos,output\cross_asset_scan_v1\garch\asset02\grid_search\robust_selection\candidate_02\full\run_20260314_100-full,output\cross_asset_scan_v1\garch\asset02\grid_search\robust_selection\candidate_02\params.json,0.2,0.75,0.8,0.3
3,3,-0.263407329430465,true_pd_ratio,-0.6716982690481053,0.13702761680419537,-0.2542420038169884,0.8087258858523007,5.016722408026756,8.208208208208209,0.4740949999999966,-2.7322599999999864,0,0,output\cross_asset_scan_v1\garch\asset02\grid_search\robust_selection\candidate_03\oos\run_20260314_30-oos,output\cross_asset_scan_v1\garch\asset02\grid_search\robust_selection\candidate_03\full\run_20260314_100-full,output\cross_asset_scan_v1\garch\asset02\grid_search\robust_selection\candidate_03\params.json,0.2,0.75,0.8,0.4
4,4,-0.263407329430465,true_pd_ratio,-0.6716982690481053,0.13702761680419537,-0.2542420038169884,0.8087258858523007,5.016722408026756,8.208208208208209,0.4740949999999966,-2.7322599999999864,0,0,output\cross_asset_scan_v1\garch\asset02\grid_search\robust_selection\candidate_04\oos\run_20260314_30-oos,output\cross_asset_scan_v1\garch\asset02\grid_search\robust_selection\candidate_04\full\run_20260314_100-full,output\cross_asset_scan_v1\garch\asset02\grid_search\robust_selection\candidate_04\params.json,0.2,0.75,0.8,0.5
5,5,-0.28055552922254917,true_pd_ratio,-0.6776589314390845,0.08025850777253303,-0.23821793646418718,0.7579174392116176,5.016722408026756,8.208208208208209,0.2922749999999974,-2.6057600000000236,0,0,output\cross_asset_scan_v1\garch\asset02\grid_search\robust_selection\candidate_05\oos\run_20260314_30-oos,output\cross_asset_scan_v1\garch\asset02\grid_search\robust_selection\candidate_05\full\run_20260314_100-full,output\cross_asset_scan_v1\garch\asset02\grid_search\robust_selection\candidate_05\params.json,0.25,0.75,0.8,0.2
