candidate_rank_final,candidate_rank_is,robust_score,metric_key,is_metric,oos_metric,full_metric,is_oos_gap,oos_activity_pct,full_activity_pct,oos_return_pct,full_return_pct,oos_bankrupt,full_bankrupt,oos_run_dir,full_run_dir,params_path,p_ema_short,p_ema_long,p_hurst_min_soft
1,5,-0.2109928505963885,true_pd_ratio,1.9800958172254648,-0.5419665682844658,1.8223103500974236,2.5220623855099307,32.10702341137124,83.08308308308308,-2.3505788260760996,1.8564331114029997,0,0,output\cross_asset_scan_v1\tf\asset10\grid_search\robust_selection\candidate_05\oos\run_20260314_30-oos,output\cross_asset_scan_v1\tf\asset10\grid_search\robust_selection\candidate_05\full\run_20260314_100-full,output\cross_asset_scan_v1\tf\asset10\grid_search\robust_selection\candidate_05\params.json,8.0,80.0,0.4
2,1,-0.21247440556866326,true_pd_ratio,1.9800958172255847,-0.5437095741342317,1.8223103500975715,2.5238053913598164,32.10702341137124,83.08308308308308,-2.2281180631945396,1.7642697654469686,0,0,output\cross_asset_scan_v1\tf\asset10\grid_search\robust_selection\candidate_01\oos\run_20260314_30-oos,output\cross_asset_scan_v1\tf\asset10\grid_search\robust_selection\candidate_01\full\run_20260314_100-full,output\cross_asset_scan_v1\tf\asset10\grid_search\robust_selection\candidate_01\params.json,8.0,80.0,0.45
3,2,-0.21461767142129673,true_pd_ratio,1.9800958172255654,-0.5462310633726047,1.822310350097507,2.52632688059817,32.10702341137124,83.08308308308308,-2.081309301581258,1.6721064194907154,0,0,output\cross_asset_scan_v1\tf\asset10\grid_search\robust_selection\candidate_02\oos\run_20260314_30-oos,output\cross_asset_scan_v1\tf\asset10\grid_search\robust_selection\candidate_02\full\run_20260314_100-full,output\cross_asset_scan_v1\tf\asset10\grid_search\robust_selection\candidate_02\params.json,8.0,80.0,0.5
4,3,-0.2178500443329251,true_pd_ratio,1.9800958172255534,-0.5500338550333556,1.822310350097534,2.530129672258909,32.10702341137124,83.08308308308308,-1.9022824156389784,1.5404444966961917,0,0,output\cross_asset_scan_v1\tf\asset10\grid_search\robust_selection\candidate_03\oos\run_20260314_30-oos,output\cross_asset_scan_v1\tf\asset10\grid_search\robust_selection\candidate_03\full\run_20260314_100-full,output\cross_asset_scan_v1\tf\asset10\grid_search\robust_selection\candidate_03\params.json,8.0,80.0,0.55
5,4,-0.2228753917312425,true_pd_ratio,1.9800958172255054,-0.5559460284431295,1.8223103500974778,2.5360418456686347,32.10702341137124,83.08308308308308,-1.677745098087724,1.38245018934271,0,0,output\cross_asset_scan_v1\tf\asset10\grid_search\robust_selection\candidate_04\oos\run_20260314_30-oos,output\cross_asset_scan_v1\tf\asset10\grid_search\robust_selection\candidate_04\full\run_20260314_100-full,output\cross_asset_scan_v1\tf\asset10\grid_search\robust_selection\candidate_04\params.json,8.0,80.0,0.6
