run_dir,p_lookback,p_entry_z,p_exit_z,true_pd_ratio,open_pnl_pd_ratio,activity_pct,final_value,bankrupt
run_20260314_IS_081,50,1.75,0.0,-0.9378965634344774,-0.7596734100873926,17.714285714285715,912438.8675720698,0
run_20260314_IS_082,50,1.75,0.25,-0.9394851314725419,-0.7699457332664039,17.0,910053.3313677013,0
run_20260314_IS_083,50,1.75,0.5,-0.9355827601539942,-0.750056253368369,16.571428571428573,915708.3367050012,0
run_20260314_IS_084,50,1.75,0.75,-0.8215160919299056,-0.36002652596585444,16.0,935331.8495882514,0
run_20260314_IS_085,50,1.75,1.0,-0.8346387095230096,-0.4543629497443143,15.428571428571429,929399.8026395852,0
run_20260314_IS_086,50,2.0,0.0,-0.938801983270598,-0.7242761315020249,12.428571428571429,935220.5819765516,0
run_20260314_IS_087,50,2.0,0.25,-0.9413435600028398,-0.7422477077558215,12.0,932230.7239351679,0
run_20260314_IS_088,50,2.0,0.5,-0.9362116608635572,-0.7114561845514016,11.571428571428571,938022.6299816709,0
run_20260314_IS_089,50,2.0,0.75,-0.7318934446362063,-0.2086143990105379,11.0,958124.6910484234,0
run_20260314_IS_090,50,2.0,1.0,-0.7318934446362063,-0.2086143990105379,11.0,958124.6910484234,0
run_20260314_IS_091,50,2.25,0.0,-0.8722357218855236,-0.611985598383673,8.428571428571429,946864.0722760286,0
run_20260314_IS_092,50,2.25,0.25,-0.8782849688073395,-0.633047087626167,8.0,943836.3816516483,0
run_20260314_IS_093,50,2.25,0.5,-0.8659986836650251,-0.6693356355257357,7.571428571428571,949699.5336753458,0
run_20260314_IS_094,50,2.25,0.75,-0.5767645103582333,-0.21423814772386116,7.714285714285714,969272.1244035513,0
run_20260314_IS_095,50,2.25,1.0,-0.5767645103582333,-0.21423814772386116,7.714285714285714,969272.1244035513,0
run_20260314_IS_096,50,2.5,0.0,-0.6683874189590832,-0.4937903062563245,5.0,962131.2958463489,0
run_20260314_IS_097,50,2.5,0.25,-0.6683874189590832,-0.4937903062563245,5.0,962131.2958463489,0
run_20260314_IS_098,50,2.5,0.5,-0.6683874189590832,-0.4937903062563245,5.0,962131.2958463489,0
run_20260314_IS_099,50,2.5,0.75,-0.6683874189590832,-0.4937903062563245,5.0,962131.2958463489,0
run_20260314_IS_100,50,2.5,1.0,-0.6683874189590832,-0.4937903062563245,5.0,962131.2958463489,0
run_20260314_IS_101,60,1.5,0.0,-0.9590137484438231,-0.8599206710927719,22.714285714285715,862353.4770264559,0
run_20260314_IS_102,60,1.5,0.25,-0.9584688725934691,-0.8547090824865736,21.714285714285715,864157.7635633318,0
run_20260314_IS_103,60,1.5,0.5,-0.9584689263422627,-0.8529990283285599,21.571428571428573,864157.5801409316,0
run_20260314_IS_104,60,1.5,0.75,-0.9566896257481693,-0.8463189237398161,20.285714285714285,869742.3585410047,0
run_20260314_IS_105,60,1.5,1.0,-0.9509218015161117,-0.6965809600291242,19.285714285714285,885168.7996064406,0
run_20260314_IS_106,60,1.75,0.0,-0.9511243070208787,-0.8389955496582534,17.428571428571427,884683.7952872979,0
run_20260314_IS_107,60,1.75,0.25,-0.9523390737126023,-0.8448848698153626,17.0,881709.0389672281,0
run_20260314_IS_108,60,1.75,0.5,-0.9523390737126023,-0.8448848698153626,17.0,881709.0389672281,0
run_20260314_IS_109,60,1.75,0.75,-0.9495935965775754,-0.8341681179181452,15.857142857142858,888236.9913725435,0
run_20260314_IS_110,60,1.75,1.0,-0.9394421087497506,-0.6518572369044345,15.285714285714286,907396.390485257,0
run_20260314_IS_111,60,2.0,0.0,-0.9377397614375855,-0.7801479105450334,16.0,910012.5244280678,0
run_20260314_IS_112,60,2.0,0.25,-0.9397214084405167,-0.7912515548655243,15.571428571428571,906951.9342923946,0
run_20260314_IS_113,60,2.0,0.5,-0.9397214084405167,-0.7912515548655243,15.571428571428571,906951.9342923946,0
run_20260314_IS_114,60,2.0,0.75,-0.9352061472756781,-0.7708181945021977,14.428571428571429,913666.3680256828,0
run_20260314_IS_115,60,2.0,1.0,-0.9288785476745114,-0.5819017097723672,14.285714285714286,921677.2193798479,0
run_20260314_IS_116,60,2.25,0.0,-0.7151265105215822,-0.38359226501292726,9.428571428571429,951908.2787932286,0
run_20260314_IS_117,60,2.25,0.25,-0.728077144154733,-0.41869745818322995,9.0,948705.4572023051,0
run_20260314_IS_118,60,2.25,0.5,-0.728077144154733,-0.41869745818322995,9.0,948705.4572023051,0
run_20260314_IS_119,60,2.25,0.75,-0.697969382755251,-0.35330749452191595,7.857142857142857,955728.4344391217,0
run_20260314_IS_120,60,2.25,1.0,-0.6521432672097267,-0.15634981095494155,7.714285714285714,964084.4865571929,0
run_20260314_IS_121,60,2.5,0.0,-0.7221361117545988,-0.4554591480946561,6.142857142857143,956045.4835717094,0
run_20260314_IS_122,60,2.5,0.25,-0.7360813571110121,-0.4875534084774001,5.714285714285714,952829.3021888352,0
run_20260314_IS_123,60,2.5,0.5,-0.7360813571110121,-0.4875534084774001,5.714285714285714,952829.3021888352,0
run_20260314_IS_124,60,2.5,0.75,-0.7076529968114282,-0.4914274340174292,5.285714285714286,959060.903317179,0
run_20260314_IS_125,60,2.5,1.0,-0.34939983296061755,0.021469370933207832,5.428571428571429,980336.4929474188,0
