candidate_rank_final,candidate_rank_is,robust_score,metric_key,is_metric,oos_metric,full_metric,is_oos_gap,oos_activity_pct,full_activity_pct,oos_return_pct,full_return_pct,oos_bankrupt,full_bankrupt,oos_run_dir,full_run_dir,params_path,p_sigma_q_low,p_sigma_q_high,p_mult_mid,p_mult_high
1,1,0.44243495609952743,true_pd_ratio,-0.1486515379956117,1.5070990058512854,-0.11007219216652728,1.6557505438468971,23.0,7.2,3.210092124000008,-0.2669944039999872,0,0,output\cross_asset_scan_v1\garch\asset09\grid_search\robust_selection\candidate_01\oos\run_20260314_30-oos,output\cross_asset_scan_v1\garch\asset09\grid_search\robust_selection\candidate_01\full\run_20260314_100-full,output\cross_asset_scan_v1\garch\asset09\grid_search\robust_selection\candidate_01\params.json,0.25,0.75,0.8,0.2
2,2,0.44243495609952743,true_pd_ratio,-0.1486515379956117,1.5070990058512854,-0.11007219216652728,1.6557505438468971,23.0,7.2,3.210092124000008,-0.2669944039999872,0,0,output\cross_asset_scan_v1\garch\asset09\grid_search\robust_selection\candidate_02\oos\run_20260314_30-oos,output\cross_asset_scan_v1\garch\asset09\grid_search\robust_selection\candidate_02\full\run_20260314_100-full,output\cross_asset_scan_v1\garch\asset09\grid_search\robust_selection\candidate_02\params.json,0.25,0.75,0.8,0.3
3,3,0.44243495609952743,true_pd_ratio,-0.1486515379956117,1.5070990058512854,-0.11007219216652728,1.6557505438468971,23.0,7.2,3.210092124000008,-0.2669944039999872,0,0,output\cross_asset_scan_v1\garch\asset09\grid_search\robust_selection\candidate_03\oos\run_20260314_30-oos,output\cross_asset_scan_v1\garch\asset09\grid_search\robust_selection\candidate_03\full\run_20260314_100-full,output\cross_asset_scan_v1\garch\asset09\grid_search\robust_selection\candidate_03\params.json,0.25,0.75,0.8,0.4
4,4,0.44243495609952743,true_pd_ratio,-0.1486515379956117,1.5070990058512854,-0.11007219216652728,1.6557505438468971,23.0,7.2,3.210092124000008,-0.2669944039999872,0,0,output\cross_asset_scan_v1\garch\asset09\grid_search\robust_selection\candidate_04\oos\run_20260314_30-oos,output\cross_asset_scan_v1\garch\asset09\grid_search\robust_selection\candidate_04\full\run_20260314_100-full,output\cross_asset_scan_v1\garch\asset09\grid_search\robust_selection\candidate_04\params.json,0.25,0.75,0.8,0.5
5,5,0.4213045441208232,true_pd_ratio,-0.1486515379956117,1.4467264001978446,-0.11007219216652728,1.5953779381934563,23.0,7.2,3.1017255960000156,-0.2669944039999872,0,0,output\cross_asset_scan_v1\garch\asset09\grid_search\robust_selection\candidate_05\oos\run_20260314_30-oos,output\cross_asset_scan_v1\garch\asset09\grid_search\robust_selection\candidate_05\full\run_20260314_100-full,output\cross_asset_scan_v1\garch\asset09\grid_search\robust_selection\candidate_05\params.json,0.3,0.75,0.8,0.2
