run_dir,p_lookback,p_entry_z,p_exit_z,true_pd_ratio,open_pnl_pd_ratio,activity_pct,final_value,bankrupt
run_20260314_IS_001,20,1.5,0.0,-0.340384795503279,1.3034479778585775,24.463519313304722,986084.9976523282,0
run_20260314_IS_002,20,1.5,0.25,-0.6579646985102802,0.7812442988555046,21.602288984263232,965348.5550364415,0
run_20260314_IS_003,20,1.5,0.5,-0.7880122119819443,0.44312820919889995,20.600858369098713,958019.2245604818,0
run_20260314_IS_004,20,1.5,0.75,-0.7992612728130373,0.8841789633264758,17.453505007153076,960766.6293685589,0
run_20260314_IS_005,20,1.5,1.0,-0.6253345308993713,1.6610495370881435,15.593705293276109,979872.3859298435,0
run_20260314_IS_006,20,1.75,0.0,-0.5253934716285765,0.5528779506411804,19.142857142857142,979967.1020976753,0
run_20260314_IS_007,20,1.75,0.25,-0.8092261585176583,0.20958026866399457,17.0,962025.03709689,0
run_20260314_IS_008,20,1.75,0.5,-0.835958656310949,-0.10141655241812719,16.0,954722.1104106709,0
run_20260314_IS_009,20,1.75,0.75,-0.842087085426225,-0.1954446590058658,13.714285714285714,952720.7037720295,0
run_20260314_IS_010,20,1.75,1.0,-0.6696949504215962,0.42098801323175955,12.285714285714286,971976.2027237752,0
run_20260314_IS_011,20,2.0,0.0,-0.9011996221250869,-0.21923177373205466,10.142857142857142,971865.5963199922,0
run_20260314_IS_012,20,2.0,0.25,-0.8175549549632557,-0.033670252699168485,9.571428571428571,975955.9154896543,0
run_20260314_IS_013,20,2.0,0.5,-1.0,-0.43684833906271225,9.142857142857142,967937.8483504746,0
run_20260314_IS_014,20,2.0,0.75,-0.8899439908237728,-0.14153408176463053,7.428571428571429,973826.9722482413,0
run_20260314_IS_015,20,2.0,1.0,-1.0,-0.32446173372769865,6.571428571428571,969815.0744994972,0
run_20260314_IS_016,20,2.25,0.0,-1.0,-0.5025058405829854,4.0,984833.0674129572,0
run_20260314_IS_017,20,2.25,0.25,-1.0,-0.5025058405829854,4.0,984833.0674129572,0
run_20260314_IS_018,20,2.25,0.5,-1.0,-0.6095622975353224,3.857142857142857,983842.4124719742,0
run_20260314_IS_019,20,2.25,0.75,-1.0,-0.9324279264180563,3.2857142857142856,978700.1825235012,0
run_20260314_IS_020,20,2.25,1.0,-0.9176723099157168,-0.533274160687715,3.0,983389.015077127,0
run_20260314_IS_021,20,2.5,0.0,-0.9747824006838229,-0.7469210871747604,1.8571428571428572,989224.5753210807,0
run_20260314_IS_022,20,2.5,0.25,-0.9747824006838229,-0.7469210871747604,1.8571428571428572,989224.5753210807,0
run_20260314_IS_023,20,2.5,0.5,-0.9747824006838229,-0.7469210871747604,1.8571428571428572,989224.5753210807,0
run_20260314_IS_024,20,2.5,0.75,-0.9747824006838229,-0.7469210871747604,1.8571428571428572,989224.5753210807,0
run_20260314_IS_025,20,2.5,1.0,-0.5460832123088235,-0.19760539726663132,1.5714285714285714,993963.4953210808,0
run_20260314_IS_026,30,1.5,0.0,-0.783868851729583,0.5392288516688956,23.032904148783977,964769.3617804246,0
run_20260314_IS_027,30,1.5,0.25,-0.49076701777048914,1.1665290657075833,21.602288984263232,979656.9719510445,0
run_20260314_IS_028,30,1.5,0.5,-0.5626524344074221,0.8926006874959596,20.17167381974249,975161.4036610136,0
run_20260314_IS_029,30,1.5,0.75,-0.6174851166479883,0.47692540445887255,17.167381974248926,968334.2369600956,0
run_20260314_IS_030,30,1.5,1.0,-0.6612515878002407,0.8966449416053016,14.878397711015737,973581.3258333527,0
run_20260314_IS_031,30,1.75,0.0,-0.38213949421711535,1.3239416603886793,14.592274678111588,985435.3196677504,0
run_20260314_IS_032,30,1.75,0.25,-0.3841542463946133,1.1818170578671994,13.733905579399142,985311.4239553978,0
run_20260314_IS_033,30,1.75,0.5,-0.477421225262016,1.0977751363368786,12.303290414878397,980788.1784388826,0
run_20260314_IS_034,30,1.75,0.75,-0.6813341634434419,0.525636610922364,11.7310443490701,972077.548748161,0
run_20260314_IS_035,30,1.75,1.0,-0.8247325122732267,0.0653503532894313,10.729613733905579,963195.0676758032,0
run_20260314_IS_036,30,2.0,0.0,-0.4249165249166861,0.1301753267258449,8.869814020028612,980576.1946121796,0
run_20260314_IS_037,30,2.0,0.25,-0.3695400788639533,0.24550128275799912,8.583690987124463,984559.0674989722,0
run_20260314_IS_038,30,2.0,0.5,-0.5293044798597761,0.08584964413816078,7.868383404864091,979625.2511757452,0
run_20260314_IS_039,30,2.0,0.75,-0.5761687799873464,0.03273883709879029,7.725321888412017,977821.283175745,0
run_20260314_IS_040,30,2.0,1.0,-0.7203000625042544,-0.24786639676881392,7.296137339055794,970414.2799452635,0
run_20260314_IS_041,30,2.25,0.0,-0.43048240021478296,0.37024329230604797,5.857142857142857,990067.941274923,0
run_20260314_IS_042,30,2.25,0.25,-0.2562166389954153,0.5564198215824019,5.571428571428571,994088.5882824138,0
run_20260314_IS_043,30,2.25,0.5,-0.47194945102599783,0.24930951998559414,4.857142857142857,989111.2164852284,0
run_20260314_IS_044,30,2.25,0.75,-0.47194945102599783,0.24930951998559414,4.857142857142857,989111.2164852284,0
run_20260314_IS_045,30,2.25,1.0,-0.7341542706504874,-0.12716025949881632,4.571428571428571,983061.6458983489,0
run_20260314_IS_046,30,2.5,0.0,-0.9019977739157592,-0.6875760049184401,1.8571428571428572,985424.1759223085,0
run_20260314_IS_047,30,2.5,0.25,-0.9019977739157592,-0.6875760049184401,1.8571428571428572,985424.1759223085,0
run_20260314_IS_048,30,2.5,0.5,-0.9019977739157592,-0.6875760049184401,1.8571428571428572,985424.1759223085,0
run_20260314_IS_049,30,2.5,0.75,-0.9019977739157592,-0.6875760049184401,1.8571428571428572,985424.1759223085,0
run_20260314_IS_050,30,2.5,1.0,-0.9019977739157592,-0.6875760049184401,1.8571428571428572,985424.1759223085,0
run_20260314_IS_051,40,1.5,0.0,-0.8616883808803268,0.47613322496718197,24.177396280400572,959951.3534911551,0
run_20260314_IS_052,40,1.5,0.25,-0.6103745032209674,0.9550078818927157,21.745350500715308,973681.3743133241,0
run_20260314_IS_053,40,1.5,0.5,-0.8458450809440463,0.29442356551578713,19.88555078683834,956404.7304155178,0
run_20260314_IS_054,40,1.5,0.75,-0.8454069922591033,0.37877500832690886,18.88412017167382,956543.8308051368,0
run_20260314_IS_055,40,1.5,1.0,-0.8815356707426902,0.16968012625842788,17.024320457796854,952446.3785905524,0
run_20260314_IS_056,40,1.75,0.0,-0.8375931749267911,-0.2369330207155534,14.02002861230329,945851.5092017226,0
run_20260314_IS_057,40,1.75,0.25,-0.8324251581345179,-0.16170015886273256,12.73247496423462,952311.601567801,0
run_20260314_IS_058,40,1.75,0.5,-0.8489064730014123,-0.19272670695556066,12.589413447782546,951367.411567801,0
run_20260314_IS_059,40,1.75,0.75,-0.7501655704273765,-0.08045895086483557,11.7310443490701,952669.852441222,0
run_20260314_IS_060,40,1.75,1.0,-0.8860306426059233,-0.31932330505782996,11.158798283261802,943554.9494722604,0
run_20260314_IS_061,40,2.0,0.0,-0.5856966226151386,-0.05847799008825035,10.729613733905579,961446.7775268352,0
run_20260314_IS_062,40,2.0,0.25,-0.5980377185205171,-0.006635092902542837,9.585121602288984,965484.258365474,0
run_20260314_IS_063,40,2.0,0.5,-0.5980377185205171,-0.006635092902542837,9.585121602288984,965484.258365474,0
run_20260314_IS_064,40,2.0,0.75,-0.47609337044763106,0.20038732675982648,9.298998569384835,972328.4188595995,0
run_20260314_IS_065,40,2.0,1.0,-0.6290761916255087,-0.03376753769001494,8.869814020028612,963687.5714299022,0
run_20260314_IS_066,40,2.25,0.0,-0.3801280832431841,0.0713452900969326,7.0,984294.3155124673,0
run_20260314_IS_067,40,2.25,0.25,-0.34912688323203556,0.18389137291870608,5.857142857142857,988430.6920660937,0
run_20260314_IS_068,40,2.25,0.5,-0.34912688323203556,0.18389137291870608,5.857142857142857,988430.6920660937,0
run_20260314_IS_069,40,2.25,0.75,-0.32968488959108844,0.2334314086489171,5.714285714285714,989067.6791583651,0
run_20260314_IS_070,40,2.25,1.0,-0.390465756561403,0.17233577687406593,5.571428571428571,987052.191158365,0
run_20260314_IS_071,40,2.5,0.0,-1.0,-0.854445778893551,4.714285714285714,963545.207633794,0
run_20260314_IS_072,40,2.5,0.25,-1.0,-0.7600328916933418,4.0,971556.9190436222,0
run_20260314_IS_073,40,2.5,0.5,-1.0,-0.7600328916933418,4.0,971556.9190436222,0
run_20260314_IS_074,40,2.5,0.75,-1.0,-0.7600328916933418,4.0,971556.9190436222,0
run_20260314_IS_075,40,2.5,1.0,-1.0,-0.7600328916933418,4.0,971556.9190436222,0
run_20260314_IS_076,50,1.5,0.0,-0.8833780065382635,-0.1888568920304996,20.457796852646638,953684.6813727457,0
run_20260314_IS_077,50,1.5,0.25,-0.8766925906050159,-0.1483351563817296,19.170243204577968,956412.6673164018,0
run_20260314_IS_078,50,1.5,0.5,-0.819853262735349,-0.04788236900001495,18.454935622317596,960341.0202261223,0
run_20260314_IS_079,50,1.5,0.75,-0.8036678038657874,-0.019992980838629982,18.025751072961373,960777.3400856786,0
run_20260314_IS_080,50,1.5,1.0,-0.7430566811068785,0.11554553459385841,15.30758226037196,962246.9817670359,0
run_20260314_IS_081,50,1.75,0.0,-0.7641041453107477,-0.02643964163841689,14.735336194563663,959632.5294763761,0
run_20260314_IS_082,50,1.75,0.25,-0.7795772691851711,-0.006786510737346116,13.590844062947067,961879.9997119709,0
run_20260314_IS_083,50,1.75,0.5,-0.7766423711053814,0.028883977668375072,13.447782546494993,962498.0814581811,0
run_20260314_IS_084,50,1.75,0.75,-0.7766423711053814,0.028883977668375072,13.447782546494993,962498.0814581811,0
run_20260314_IS_085,50,1.75,1.0,-0.6163688494538525,0.21190700738503807,11.587982832618026,967708.6522500864,0
run_20260314_IS_086,50,2.0,0.0,-0.311707830978841,0.5180843640057489,9.72818311874106,983668.3181853406,0
run_20260314_IS_087,50,2.0,0.25,-0.30504618754296187,0.6542060278412911,8.583690987124463,985970.2224916214,0
run_20260314_IS_088,50,2.0,0.5,-0.29111395197266254,0.7004860899395157,8.44062947067239,986602.6532883755,0
run_20260314_IS_089,50,2.0,0.75,-0.29111395197266254,0.7004860899395157,8.44062947067239,986602.6532883755,0
run_20260314_IS_090,50,2.0,1.0,-0.16258359560532543,0.8986632830405521,6.723891273247497,991560.2885354478,0
run_20260314_IS_091,50,2.25,0.0,-0.6061201043847669,-0.1580582260675476,6.142857142857143,966887.7518152269,0
run_20260314_IS_092,50,2.25,0.25,-0.6855961366707498,-0.303232826483776,5.714285714285714,962971.5773466136,0
run_20260314_IS_093,50,2.25,0.5,-0.681846128237959,-0.2760935190351665,5.571428571428571,963588.5821433673,0
run_20260314_IS_094,50,2.25,0.75,-0.681846128237959,-0.2760935190351665,5.571428571428571,963588.5821433673,0
run_20260314_IS_095,50,2.25,1.0,-0.5817251125646923,-0.09163134241861724,5.285714285714286,968711.9908051534,0
run_20260314_IS_096,50,2.5,0.0,-0.7529201867182205,-0.6473066608887447,2.857142857142857,970682.378637943,0
run_20260314_IS_097,50,2.5,0.25,-0.6695781031921699,-0.4527172324135685,2.5714285714285716,973927.5986379429,0
run_20260314_IS_098,50,2.5,0.5,-0.5820268235284424,-0.37974619673537907,2.4285714285714284,977336.7186379428,0
run_20260314_IS_099,50,2.5,0.75,-0.6152794730161077,-0.43751493331394625,2.2857142857142856,976041.9086379429,0
run_20260314_IS_100,50,2.5,1.0,-0.6691571835784016,-0.4983241297124396,2.142857142857143,973943.9886379429,0
run_20260314_IS_101,60,1.5,0.0,-0.5168136819401496,0.6065258822584676,19.742489270386265,978748.0422558571,0
run_20260314_IS_102,60,1.5,0.25,-0.5920375678568538,0.5323719022637934,18.59799713876967,975550.0639618294,0
run_20260314_IS_103,60,1.5,0.5,-0.4198213752243822,0.6945786603439696,17.739628040057223,982689.3115813964,0
run_20260314_IS_104,60,1.5,0.75,-0.36869347309512124,0.7293997247300342,17.453505007153076,984804.5202270561,0
run_20260314_IS_105,60,1.5,1.0,-0.377590948543016,0.7341825520482144,15.736766809728183,984462.6139186281,0
run_20260314_IS_106,60,1.75,0.0,-0.6037505104729547,0.6697790260738931,15.879828326180258,972578.8317510615,0
run_20260314_IS_107,60,1.75,0.25,-0.6714304425905047,0.5848167187948531,14.735336194563663,969397.8863526502,0
