Index,Open,High,Low,Close,Volume
2072-12-24,102.875,103.421875,102.875,103.21875,62967
2072-12-25,103.203125,103.515625,102.6875,103.5,86451
2072-12-26,103.46875,103.6875,103.234375,103.40625,61458
2072-12-27,103.28125,103.578125,103.125,103.5625,42729
2072-12-28,103.53125,103.6875,103.40625,103.453125,53559
2072-12-29,103.46875,103.71875,103.359375,103.625,71369
2072-12-30,103.59375,103.828125,102.78125,102.921875,68767
2072-12-31,103.09375,103.234375,102.796875,102.9375,50016
2073-01-01,103.015625,103.1875,102.71875,102.8125,59742
2073-01-02,102.859375,103.046875,102.84375,102.921875,27073
2073-01-03,103.0,103.84375,102.921875,103.8125,10293
2073-01-04,102.828125,103.40625,102.578125,103.015625,86107
2073-01-05,103.09375,103.359375,103.046875,103.265625,41477
2073-01-06,103.28125,103.84375,103.15625,103.75,93495
2073-01-07,103.6875,103.890625,103.5,103.828125,61966
2073-01-08,103.796875,104.046875,103.375,103.390625,96949
2073-01-09,103.40625,103.484375,103.09375,103.125,49666
2073-01-10,103.234375,103.734375,103.140625,103.65625,57962
2073-01-11,103.640625,104.0,103.53125,103.90625,66313
2073-01-12,104.0625,104.28125,103.796875,104.21875,71323
2073-01-13,104.234375,104.5625,104.234375,104.4375,78119
2073-01-14,104.4375,104.828125,104.328125,104.578125,80221
2073-01-15,104.59375,105.125,104.5625,105.015625,70500
2073-01-16,105.0625,105.125,104.8125,104.90625,53340
2073-01-17,104.90625,105.03125,104.1875,104.28125,73296
2073-01-18,104.3125,104.5,104.03125,104.171875,68913
2073-01-19,104.21875,104.46875,103.390625,103.484375,89559
2073-01-20,103.53125,103.609375,102.8125,102.984375,94072
2073-01-21,103.015625,103.625,102.953125,103.59375,61583
2073-01-22,103.625,103.625,103.140625,103.21875,38632
2073-01-23,103.296875,103.421875,102.78125,103.125,52312
2073-01-24,103.15625,103.5,102.953125,103.484375,61110
2073-01-25,103.5,103.734375,103.28125,103.734375,51064
2073-01-26,103.65625,104.171875,103.515625,104.15625,76146
2073-01-27,104.078125,104.421875,103.953125,104.03125,94090
2073-01-28,103.90625,104.484375,103.78125,104.390625,83634
2073-01-29,104.28125,104.53125,104.015625,104.5,69380
2073-01-30,104.484375,104.90625,104.453125,104.890625,51168
2073-01-31,104.875,104.953125,104.59375,104.65625,70098
