candidate_rank_final,candidate_rank_is,robust_score,metric_key,is_metric,oos_metric,full_metric,is_oos_gap,oos_activity_pct,full_activity_pct,oos_return_pct,full_return_pct,oos_bankrupt,full_bankrupt,oos_run_dir,full_run_dir,params_path,p_sigma_q_low,p_sigma_q_high,p_mult_mid,p_mult_high
1,5,-0.9877832710211623,true_pd_ratio,1.1233845849288142,-0.9311685209014546,-0.09260780171867947,2.054553105830269,4.0,8.4,-1.3007975599999888,-0.28301746800002414,0,0,output\cross_asset_scan_v1\garch\asset03\grid_search\robust_selection\candidate_05\oos\run_20260314_30-oos,output\cross_asset_scan_v1\garch\asset03\grid_search\robust_selection\candidate_05\full\run_20260314_100-full,output\cross_asset_scan_v1\garch\asset03\grid_search\robust_selection\candidate_05\params.json,0.35,0.75,0.6,0.2
2,1,-0.9978748494285781,true_pd_ratio,1.2520262684818901,-0.9307319992191594,-0.06316236606669712,2.1827582677010495,4.0,8.4,-1.2148866899999722,-0.19320344600002315,0,0,output\cross_asset_scan_v1\garch\asset03\grid_search\robust_selection\candidate_01\oos\run_20260314_30-oos,output\cross_asset_scan_v1\garch\asset03\grid_search\robust_selection\candidate_01\full\run_20260314_100-full,output\cross_asset_scan_v1\garch\asset03\grid_search\robust_selection\candidate_01\params.json,0.35,0.75,0.5,0.2
3,2,-0.9978748494285781,true_pd_ratio,1.2520262684818901,-0.9307319992191594,-0.06316236606669712,2.1827582677010495,4.0,8.4,-1.2148866899999722,-0.19320344600002315,0,0,output\cross_asset_scan_v1\garch\asset03\grid_search\robust_selection\candidate_02\oos\run_20260314_30-oos,output\cross_asset_scan_v1\garch\asset03\grid_search\robust_selection\candidate_02\full\run_20260314_100-full,output\cross_asset_scan_v1\garch\asset03\grid_search\robust_selection\candidate_02\params.json,0.35,0.75,0.5,0.3
4,3,-0.9978748494285781,true_pd_ratio,1.2520262684818901,-0.9307319992191594,-0.06316236606669712,2.1827582677010495,4.0,8.4,-1.2148866899999722,-0.19320344600002315,0,0,output\cross_asset_scan_v1\garch\asset03\grid_search\robust_selection\candidate_03\oos\run_20260314_30-oos,output\cross_asset_scan_v1\garch\asset03\grid_search\robust_selection\candidate_03\full\run_20260314_100-full,output\cross_asset_scan_v1\garch\asset03\grid_search\robust_selection\candidate_03\params.json,0.35,0.75,0.5,0.4
5,4,-0.9978748494285781,true_pd_ratio,1.2520262684818901,-0.9307319992191594,-0.06316236606669712,2.1827582677010495,4.0,8.4,-1.2148866899999722,-0.19320344600002315,0,0,output\cross_asset_scan_v1\garch\asset03\grid_search\robust_selection\candidate_04\oos\run_20260314_30-oos,output\cross_asset_scan_v1\garch\asset03\grid_search\robust_selection\candidate_04\full\run_20260314_100-full,output\cross_asset_scan_v1\garch\asset03\grid_search\robust_selection\candidate_04\params.json,0.35,0.75,0.5,0.5
