run_dir,p_lookback,p_entry_z,p_exit_z,true_pd_ratio,open_pnl_pd_ratio,activity_pct,final_value,bankrupt
run_20260314_IS_056,40,1.75,0.0,-0.9310579559912154,-0.8814811069467507,15.714285714285714,972783.1082937627,0
run_20260314_IS_057,40,1.75,0.25,-0.9335281200169181,-0.8891470635147106,15.0,971705.4938775571,0
run_20260314_IS_058,40,1.75,0.5,-0.9335281200169181,-0.8891470635147106,15.0,971705.4938775571,0
run_20260314_IS_059,40,1.75,0.75,-0.9332794959106063,-0.8891569173323007,14.857142857142858,971817.6502829775,0
run_20260314_IS_060,40,1.75,1.0,-0.9166045835054906,-0.7577176184000775,14.571428571428571,977819.1054570164,0
run_20260314_IS_061,40,2.0,0.0,-0.9742812657139015,-0.9277617691087302,7.714285714285714,979639.3262292814,0
run_20260314_IS_062,40,2.0,0.25,-0.9742812657139015,-0.9277617691087302,7.714285714285714,979639.3262292814,0
run_20260314_IS_063,40,2.0,0.5,-0.9742812657139015,-0.9277617691087302,7.714285714285714,979639.3262292814,0
run_20260314_IS_064,40,2.0,0.75,-0.9742812657139015,-0.9277617691087302,7.714285714285714,979639.3262292814,0
run_20260314_IS_065,40,2.0,1.0,-0.9625196916341695,-0.7731479820429907,7.571428571428571,986106.3470383623,0
run_20260314_IS_066,40,2.25,0.0,-0.9724047210673197,-0.7895022892432153,7.714285714285714,981034.6953925968,0
run_20260314_IS_067,40,2.25,0.25,-0.9724047210673197,-0.7895022892432153,7.714285714285714,981034.6953925968,0
run_20260314_IS_068,40,2.25,0.5,-0.9724047210673197,-0.7895022892432153,7.714285714285714,981034.6953925968,0
run_20260314_IS_069,40,2.25,0.75,-0.9724047210673197,-0.7895022892432153,7.714285714285714,981034.6953925968,0
run_20260314_IS_070,40,2.25,1.0,-0.9472838077969497,-0.28436721800233583,7.0,989636.2545963669,0
run_20260314_IS_071,40,2.5,0.0,-0.962341853952595,-0.690522806498418,6.857142857142857,986174.5136451398,0
run_20260314_IS_072,40,2.5,0.25,-0.962341853952595,-0.690522806498418,6.857142857142857,986174.5136451398,0
run_20260314_IS_073,40,2.5,0.5,-0.962341853952595,-0.690522806498418,6.857142857142857,986174.5136451398,0
run_20260314_IS_074,40,2.5,0.75,-0.962341853952595,-0.690522806498418,6.857142857142857,986174.5136451398,0
run_20260314_IS_075,40,2.5,1.0,-0.9530902523107017,-0.45171819158449117,6.285714285714286,988296.9010588069,0
run_20260314_IS_076,50,1.5,0.0,-0.8169208115730668,0.1560853447830898,19.714285714285715,986433.0431843547,0
run_20260314_IS_077,50,1.5,0.25,-0.8284753345770511,0.03163778545378887,19.0,985316.2307195027,0
run_20260314_IS_078,50,1.5,0.5,-0.8318782679962315,-0.02372549804769611,17.714285714285715,984958.2728470584,0
run_20260314_IS_079,50,1.5,0.75,-0.8379611515166785,-0.11649567535783757,17.571428571428573,984281.1422768665,0
run_20260314_IS_080,50,1.5,1.0,-0.8475623471191858,-0.26387852965928676,16.857142857142858,983102.3101724405,0
run_20260314_IS_081,50,1.75,0.0,-0.817466346882469,-0.27468785530803735,15.142857142857142,985673.8173396753,0
run_20260314_IS_082,50,1.75,0.25,-0.8284188078056821,-0.3889788398679462,14.428571428571429,984558.4030128106,0
run_20260314_IS_083,50,1.75,0.5,-0.8284188078056821,-0.3889788398679462,14.428571428571429,984558.4030128106,0
run_20260314_IS_084,50,1.75,0.75,-0.8284188078056821,-0.3889788398679462,14.428571428571429,984558.4030128106,0
run_20260314_IS_085,50,1.75,1.0,-0.8344938444762209,-0.46205903019609473,13.857142857142858,983875.9133749695,0
run_20260314_IS_086,50,2.0,0.0,-0.7474597244695359,-0.32855651941841774,9.142857142857142,990523.9594546347,0
run_20260314_IS_087,50,2.0,0.25,-0.7474597244695359,-0.32855651941841774,9.142857142857142,990523.9594546347,0
run_20260314_IS_088,50,2.0,0.5,-0.7474597244695359,-0.32855651941841774,9.142857142857142,990523.9594546347,0
run_20260314_IS_089,50,2.0,0.75,-0.7474597244695359,-0.32855651941841774,9.142857142857142,990523.9594546347,0
run_20260314_IS_090,50,2.0,1.0,-0.7474597244695359,-0.32855651941841774,9.142857142857142,990523.9594546347,0
run_20260314_IS_091,50,2.25,0.0,-0.5390523329844282,0.03767683558952867,7.857142857142857,993721.4243654947,0
run_20260314_IS_092,50,2.25,0.25,-0.5390523329844282,0.03767683558952867,7.857142857142857,993721.4243654947,0
run_20260314_IS_093,50,2.25,0.5,-0.5390523329844282,0.03767683558952867,7.857142857142857,993721.4243654947,0
run_20260314_IS_094,50,2.25,0.75,-0.5390523329844282,0.03767683558952867,7.857142857142857,993721.4243654947,0
run_20260314_IS_095,50,2.25,1.0,-0.4715697594646242,0.1472830983749805,7.714285714285714,994502.930177185,0
run_20260314_IS_096,50,2.5,0.0,-0.7006788818549835,-0.2593240785248738,6.571428571428571,991716.1354244315,0
run_20260314_IS_097,50,2.5,0.25,-0.7006788818549835,-0.2593240785248738,6.571428571428571,991716.1354244315,0
run_20260314_IS_098,50,2.5,0.5,-0.7006788818549835,-0.2593240785248738,6.571428571428571,991716.1354244315,0
run_20260314_IS_099,50,2.5,0.75,-0.7006788818549835,-0.2593240785248738,6.571428571428571,991716.1354244315,0
run_20260314_IS_100,50,2.5,1.0,-0.6341721814926657,-0.1528482867415376,6.428571428571429,992496.7011736819,0
run_20260314_IS_101,60,1.5,0.0,-0.8114180553751348,-0.31367219668132046,18.714285714285715,986385.5589090172,0
run_20260314_IS_102,60,1.5,0.25,-0.8203638473787128,-0.3803133291520524,17.142857142857142,985551.4495431323,0
run_20260314_IS_103,60,1.5,0.5,-0.8203638473787128,-0.3803133291520524,17.142857142857142,985551.4495431323,0
run_20260314_IS_104,60,1.5,0.75,-0.8203638473787128,-0.3803133291520524,17.142857142857142,985551.4495431323,0
run_20260314_IS_105,60,1.5,1.0,-0.8204481028045562,-0.2825490739240719,16.0,985543.1848706965,0
run_20260314_IS_106,60,1.75,0.0,-0.7607077768194479,-0.20149910477652802,13.285714285714286,989590.6588621734,0
run_20260314_IS_107,60,1.75,0.25,-0.7801873857485091,-0.31323691640491225,12.571428571428571,988380.4103074821,0
run_20260314_IS_108,60,1.75,0.5,-0.7801873857485091,-0.31323691640491225,12.571428571428571,988380.4103074821,0
run_20260314_IS_109,60,1.75,0.75,-0.7801873857485091,-0.31323691640491225,12.571428571428571,988380.4103074821,0
run_20260314_IS_110,60,1.75,1.0,-0.7783092225037304,-0.31330369378125117,12.428571428571429,988506.3891663951,0
run_20260314_IS_111,60,2.0,0.0,-0.7221161470869714,-0.4393177557027221,9.428571428571429,991488.2399980624,0
run_20260314_IS_112,60,2.0,0.25,-0.748064921388255,-0.4994310718641188,8.714285714285714,990276.3491320625,0
run_20260314_IS_113,60,2.0,0.5,-0.748064921388255,-0.4994310718641188,8.714285714285714,990276.3491320625,0
run_20260314_IS_114,60,2.0,0.75,-0.748064921388255,-0.4994310718641188,8.714285714285714,990276.3491320625,0
run_20260314_IS_115,60,2.0,1.0,-0.7455889067396589,-0.4994841700827289,8.571428571428571,990402.5244700444,0
run_20260314_IS_116,60,2.25,0.0,-0.7461196301262305,-0.4515146346184484,4.714285714285714,993960.9150825402,0
run_20260314_IS_117,60,2.25,0.25,-0.7461196301262305,-0.4515146346184484,4.714285714285714,993960.9150825402,0
run_20260314_IS_118,60,2.25,0.5,-0.7461196301262305,-0.4515146346184484,4.714285714285714,993960.9150825402,0
run_20260314_IS_119,60,2.25,0.75,-0.7461196301262305,-0.4515146346184484,4.714285714285714,993960.9150825402,0
run_20260314_IS_120,60,2.25,1.0,-0.7461196301262305,-0.4515146346184484,4.714285714285714,993960.9150825402,0
run_20260314_IS_121,60,2.5,0.0,-0.3219669014967237,0.29048603798623424,4.571428571428571,998645.9540656199,0
run_20260314_IS_122,60,2.5,0.25,-0.3219669014967237,0.29048603798623424,4.571428571428571,998645.9540656199,0
run_20260314_IS_123,60,2.5,0.5,-0.3219669014967237,0.29048603798623424,4.571428571428571,998645.9540656199,0
run_20260314_IS_124,60,2.5,0.75,-0.3219669014967237,0.29048603798623424,4.571428571428571,998645.9540656199,0
run_20260314_IS_125,60,2.5,1.0,-0.3219669014967237,0.29048603798623424,4.571428571428571,998645.9540656199,0
