run_dir,p_sigma_q_low,p_sigma_q_high,p_mult_mid,p_mult_high,true_pd_ratio,open_pnl_pd_ratio,activity_pct,final_value,bankrupt
run_20260314_IS_001,0.2,0.75,0.5,0.2,-0.907522142645887,-0.8909163413237973,5.857142857142857,927320.6300000001,0
run_20260314_IS_002,0.2,0.75,0.5,0.3,-0.907522142645887,-0.8909163413237973,5.857142857142857,927320.6300000001,0
run_20260314_IS_003,0.2,0.75,0.5,0.4,-0.907522142645887,-0.8909163413237973,5.857142857142857,927320.6300000001,0
run_20260314_IS_004,0.2,0.75,0.5,0.5,-0.907522142645887,-0.8909163413237973,5.857142857142857,927320.6300000001,0
run_20260314_IS_005,0.2,0.75,0.6,0.2,-0.905680842387658,-0.8894749923477623,5.857142857142857,914677.9380000003,0
run_20260314_IS_006,0.2,0.75,0.6,0.3,-0.905680842387658,-0.8894749923477623,5.857142857142857,914677.9380000003,0
run_20260314_IS_007,0.2,0.75,0.6,0.4,-0.905680842387658,-0.8894749923477623,5.857142857142857,914677.9380000003,0
run_20260314_IS_008,0.2,0.75,0.6,0.5,-0.905680842387658,-0.8894749923477623,5.857142857142857,914677.9380000003,0
run_20260314_IS_009,0.2,0.75,0.7,0.2,-0.9046803004490171,-0.8888375114727588,5.857142857142857,901627.5519999998,0
run_20260314_IS_010,0.2,0.75,0.7,0.3,-0.9046803004490171,-0.8888375114727588,5.857142857142857,901627.5519999998,0
run_20260314_IS_011,0.2,0.75,0.7,0.4,-0.9046803004490171,-0.8888375114727588,5.857142857142857,901627.5519999998,0
run_20260314_IS_012,0.2,0.75,0.7,0.5,-0.9046803004490171,-0.8888375114727588,5.857142857142857,901627.5519999998,0
run_20260314_IS_013,0.2,0.75,0.8,0.2,-0.903487351220078,-0.8878525414800074,5.857142857142857,889128.266,0
run_20260314_IS_014,0.2,0.75,0.8,0.3,-0.903487351220078,-0.8878525414800074,5.857142857142857,889128.266,0
run_20260314_IS_015,0.2,0.75,0.8,0.4,-0.903487351220078,-0.8878525414800074,5.857142857142857,889128.266,0
run_20260314_IS_016,0.2,0.75,0.8,0.5,-0.903487351220078,-0.8878525414800074,5.857142857142857,889128.266,0
run_20260314_IS_017,0.2,0.8,0.5,0.2,-0.806746985384264,-0.751932965061792,10.0,943366.5020000002,0
run_20260314_IS_018,0.2,0.8,0.5,0.3,-0.806746985384264,-0.751932965061792,10.0,943366.5020000002,0
run_20260314_IS_019,0.2,0.8,0.5,0.4,-0.806746985384264,-0.751932965061792,10.0,943366.5020000002,0
run_20260314_IS_020,0.2,0.8,0.5,0.5,-0.806746985384264,-0.751932965061792,10.0,943366.5020000002,0
run_20260314_IS_021,0.2,0.8,0.6,0.2,-0.8247815286083475,-0.7768791882261041,10.0,932396.6220000003,0
run_20260314_IS_022,0.2,0.8,0.6,0.3,-0.8247815286083475,-0.7768791882261041,10.0,932396.6220000003,0
run_20260314_IS_023,0.2,0.8,0.6,0.4,-0.8247815286083475,-0.7768791882261041,10.0,932396.6220000003,0
run_20260314_IS_024,0.2,0.8,0.6,0.5,-0.8247815286083475,-0.7768791882261041,10.0,932396.6220000003,0
run_20260314_IS_025,0.2,0.8,0.7,0.2,-0.8448363641213924,-0.801979944722251,10.0,920952.4259999997,0
run_20260314_IS_026,0.2,0.8,0.7,0.3,-0.8448363641213924,-0.801979944722251,10.0,920952.4259999997,0
