run_dir,p_ema_short,p_ema_long,p_hurst_min_soft,true_pd_ratio,open_pnl_pd_ratio,activity_pct,final_value,bankrupt
run_20260313_IS_001,8,40,0.4,2.3632647481650926,2.7008619293198572,33.47639484978541,1315439.9763013935,0
run_20260313_IS_002,8,40,0.45,2.3638324689244126,2.7014015422565487,33.47639484978541,1303902.7174485126,0
run_20260313_IS_003,8,40,0.5,2.364479815032436,2.7020321984473368,33.47639484978541,1289981.2232034672,0
run_20260313_IS_004,8,40,0.55,2.365267664845857,2.7028057592187804,33.47639484978541,1272889.2562354468,0
run_20260313_IS_005,8,40,0.6,2.366214100031226,2.703759746331292,33.47639484978541,1251394.725763822,0
run_20260313_IS_006,8,50,0.4,2.891846791930158,3.275386106418318,39.77110157367668,1283710.2975420202,0
run_20260313_IS_007,8,50,0.45,2.89353741421713,3.2763162618518105,39.77110157367668,1274164.984827004,0
run_20260313_IS_008,8,50,0.5,2.8957362825052555,3.2775274193048602,39.77110157367668,1262688.6859681362,0
run_20260313_IS_009,8,50,0.55,2.8986817363952535,3.2791494628809077,39.77110157367668,1248619.2368470049,0
run_20260313_IS_010,8,50,0.6,2.9028575309413003,3.281450236978955,39.77110157367668,1230982.6960230242,0
run_20260313_IS_011,8,60,0.4,2.972657925882821,3.209450636418034,36.90987124463519,1453472.9023712554,0
run_20260313_IS_012,8,60,0.45,2.9731027894056923,3.209659396259283,36.90987124463519,1436431.7480822343,0
run_20260313_IS_013,8,60,0.5,2.9736764005545524,3.209926920799958,36.90987124463519,1415956.5464919554,0
run_20260313_IS_014,8,60,0.55,2.974452457398026,3.2102891724872564,36.90987124463519,1390919.436841207,0
run_20260313_IS_015,8,60,0.6,2.975551796657116,3.2108017535744335,36.90987124463519,1359601.7427958217,0
run_20260313_IS_016,8,70,0.4,3.1340561814578436,3.428897188459699,34.90701001430615,1476251.4280588287,0
run_20260313_IS_017,8,70,0.45,3.134597722390427,3.4291944435253665,34.90701001430615,1458312.6675884267,0
run_20260313_IS_018,8,70,0.5,3.1353088335961603,3.4295844824718653,34.90701001430615,1436783.0089171147,0
run_20260313_IS_019,8,70,0.55,3.1362817528497864,3.4301173191418073,34.90701001430615,1410439.422237026,0
run_20260313_IS_020,8,70,0.6,3.1376873538868173,3.4308866839528656,34.90701001430615,1377490.1452463572,0
run_20260313_IS_021,8,80,0.4,3.1104530108566193,3.3810847589155437,34.620886981402,1480554.16580087,0
run_20260313_IS_022,8,80,0.45,3.1109808007791,3.3813673146388323,34.620886981402,1462355.4598825749,0
run_20260313_IS_023,8,80,0.5,3.111672516989709,3.3817386840379116,34.620886981402,1440523.959038658,0
run_20260313_IS_024,8,80,0.55,3.112619847842319,3.3822453389259497,34.620886981402,1413828.909505538,0
run_20260313_IS_025,8,80,0.6,3.1139909427521495,3.382981100012279,34.620886981402,1380457.8222933544,0
run_20260313_IS_026,10,40,0.4,2.6566139105125073,2.982356524534637,33.333333333333336,1356252.2441933968,0
run_20260313_IS_027,10,40,0.45,2.6572189690499615,2.982944157168171,33.333333333333336,1343146.9866263454,0
run_20260313_IS_028,10,40,0.5,2.6579666910776907,2.9836827188439936,33.333333333333336,1327368.4675065838,0
run_20260313_IS_029,10,40,0.55,2.6588881167787464,2.98459890960596,33.333333333333336,1307998.1545609229,0
run_20260313_IS_030,10,40,0.6,2.6600583694136963,2.9857907125062213,33.333333333333336,1283670.965365642,0
run_20260313_IS_031,10,50,0.4,-0.9432269661752317,-0.8897179864223717,10.285714285714286,914145.9121595616,0
run_20260313_IS_032,10,50,0.45,-0.9438547966491868,-0.8913361692443909,10.285714285714286,917342.4572181087,0
run_20260313_IS_033,10,50,0.5,-0.9446657476337388,-0.8934281788052708,10.285714285714286,921193.9915842974,0
run_20260313_IS_034,10,50,0.55,-0.9457745960658113,-0.8962821008274354,10.285714285714286,925917.1949098188,0
run_20260313_IS_035,10,50,0.6,-0.947355929210877,-0.9003518720155517,10.285714285714286,931851.0376409818,0
run_20260313_IS_036,10,60,0.4,2.9214398998365376,3.1441953147367108,36.3376251788269,1601617.6108803502,0
run_20260313_IS_037,10,60,0.45,2.921684362872258,3.1442660486788765,36.3376251788269,1578823.0698448392,0
run_20260313_IS_038,10,60,0.5,2.9220199401763858,3.1443761068302964,36.3376251788269,1551485.446435631,0
run_20260313_IS_039,10,60,0.55,2.9224823726883327,3.1445380892634307,36.3376251788269,1518050.2139164559,0
run_20260313_IS_040,10,60,0.6,2.9231397829366914,3.144769593045754,36.3376251788269,1476246.1182274388,0
run_20260313_IS_041,10,70,0.4,3.017002407844406,3.3191770839046213,34.620886981402,1463335.1793439346,0
run_20260313_IS_042,10,70,0.45,3.017583289278122,3.3195162280915507,34.620886981402,1445901.1611600658,0
run_20260313_IS_043,10,70,0.5,3.0183383078135457,3.319953989911172,34.620886981402,1424977.928800049,0
run_20260313_IS_044,10,70,0.55,3.0193614547430854,3.3205448140367406,34.620886981402,1399371.6642656163,0
run_20260313_IS_045,10,70,0.6,3.020832760967069,3.321391761513966,34.620886981402,1367333.5054002167,0
run_20260313_IS_046,10,80,0.4,2.8977610767371513,3.238116399502598,28.326180257510728,1351512.2119509424,0
run_20260313_IS_047,10,80,0.45,2.8982392610967307,3.238623324672045,28.326180257510728,1335499.945005417,0
run_20260313_IS_048,10,80,0.5,2.8988598485659707,3.2392880179750416,28.326180257510728,1316273.7262861242,0
run_20260313_IS_049,10,80,0.55,2.8997100351725424,3.240202913195522,28.326180257510728,1292781.0545181395,0
run_20260313_IS_050,10,80,0.6,2.9009463717602255,3.2415509192786467,28.326180257510728,1263385.5078933719,0
run_20260313_IS_051,12,40,0.4,-0.9537609741714664,-0.8758980726625909,10.0,908773.1510262932,0
run_20260313_IS_052,12,40,0.45,-0.9544345640601887,-0.8796183218303307,10.0,912143.007620961,0
run_20260313_IS_053,12,40,0.5,-0.9553036755544962,-0.8845142258039759,10.0,916204.3860560355,0
run_20260313_IS_054,12,40,0.55,-0.956488355154057,-0.8912640625280691,10.0,921185.8768967135,0
run_20260313_IS_055,12,40,0.6,-0.9581743614288046,-0.9010758210146689,10.0,927447.9388729248,0
run_20260313_IS_056,12,50,0.4,3.018144456198583,3.3463335779153525,31.90271816881259,1276991.7769027422,0
run_20260313_IS_057,12,50,0.45,3.0189572153759636,3.3467341675290574,31.90271816881259,1266800.9477002937,0
run_20260313_IS_058,12,50,0.5,3.020016975516499,3.3472560334640695,31.90271816881259,1254558.4388730763,0
run_20260313_IS_059,12,50,0.55,3.021429341960196,3.34794931009952,31.90271816881259,1239550.2788049309,0
run_20260313_IS_060,12,50,0.6,3.0233720772879935,3.3488969792147976,31.90271816881259,1220695.5193723114,0
run_20260313_IS_061,12,60,0.4,2.8628489554672667,3.0923996458395293,35.908440629470675,1600882.5656653177,0
run_20260313_IS_062,12,60,0.45,2.8631089099348226,3.092481644373639,35.908440629470675,1578202.55387421,0
run_20260313_IS_063,12,60,0.5,2.8634371498923517,3.0925814675841403,35.908440629470675,1550971.5807836312,0
run_20260313_IS_064,12,60,0.55,2.8638935796392433,3.092731876456817,35.908440629470675,1517663.5422106646,0
run_20260313_IS_065,12,60,0.6,2.8645194612688356,3.0929262289882242,35.908440629470675,1475985.1678973052,0
run_20260313_IS_066,12,70,0.4,2.3203762392032488,2.9551375664355963,26.03719599427754,1131766.0372406035,0
run_20260313_IS_067,12,70,0.45,2.3280425785596064,2.9566624837348576,26.03719599427754,1127054.2210558723,0
run_20260313_IS_068,12,70,0.5,2.3380974997859196,2.9586392667273946,26.03719599427754,1121401.1142300381,0
run_20260313_IS_069,12,70,0.55,2.3514916646130546,2.9612193713585007,26.03719599427754,1114469.254177049,0
run_20260313_IS_070,12,70,0.6,2.370742399318062,2.9648555008936235,26.03719599427754,1105784.8708140345,0
run_20260313_IS_071,12,80,0.4,2.3714101883792553,3.0518365096194806,24.606580829756794,1138847.2758188494,0
run_20260313_IS_072,12,80,0.45,2.387667620388028,3.0561838379463486,24.606580829756794,1133980.9602412274,0
run_20260313_IS_073,12,80,0.5,2.409009019290884,3.0618381237837995,24.606580829756794,1128133.1727506788,0
run_20260313_IS_074,12,80,0.55,2.438320388191058,3.0695178070488707,24.606580829756794,1120979.6897833592,0
run_20260313_IS_075,12,80,0.6,2.481195402046901,3.0805464648510608,24.606580829756794,1112020.5024860913,0
run_20260313_IS_076,15,40,0.4,4.0355706356645555,4.288259885450783,77.1101573676681,9658471.926153544,0
run_20260313_IS_077,15,40,0.45,4.035320661205674,4.287661699895481,77.1101573676681,9224475.81665783,0
run_20260313_IS_078,15,40,0.5,4.035023816726077,4.286951355004017,77.1101573676681,8701126.858497467,0
run_20260313_IS_079,15,40,0.55,4.0346656966798875,4.286094378496661,77.1101573676681,8058415.885143848,0
run_20260313_IS_080,15,40,0.6,4.034225881076844,4.285041905608402,77.1101573676681,7251633.779646786,0
run_20260313_IS_081,15,50,0.4,3.249868267688091,3.619810610589378,31.61659513590844,1308394.0393518396,0
run_20260313_IS_082,15,50,0.45,3.2506041477359835,3.620175300158221,31.61659513590844,1297033.9658601508,0
run_20260313_IS_083,15,50,0.5,3.251544339437416,3.6206395253716903,31.61659513590844,1283371.3088113286,0
run_20260313_IS_084,15,50,0.55,3.252783227363759,3.62124746011738,31.61659513590844,1266601.2359866318,0
run_20260313_IS_085,15,50,0.6,3.2545020808366125,3.6220847723145435,31.61659513590844,1245561.5549651156,0
run_20260313_IS_086,15,60,0.4,2.735364568316549,3.0836900922375197,30.472103004291846,1322194.5441624452,0
run_20260313_IS_087,15,60,0.45,2.7345144432515918,3.082777135791334,30.472103004291846,1308290.4708991172,0
run_20260313_IS_088,15,60,0.5,2.7333157885782233,3.081519290365619,30.472103004291846,1291551.096576064,0
run_20260313_IS_089,15,60,0.55,2.731523971218157,3.079681002941111,30.472103004291846,1271012.1934598868,0
run_20260313_IS_090,15,60,0.6,2.7286337477898335,3.0767975330244695,30.472103004291846,1245210.3089253823,0
run_20260313_IS_091,15,70,0.4,3.0461005682602353,3.34554739981181,28.326180257510728,1359174.00339711,0
run_20260313_IS_092,15,70,0.45,3.0455023656047207,3.3454190732010014,28.326180257510728,1342939.524799488,0
run_20260313_IS_093,15,70,0.5,3.0446858144790117,3.3452360751199106,28.326180257510728,1323444.2813180606,0
run_20260313_IS_094,15,70,0.55,3.0435172392651726,3.344964340127336,28.326180257510728,1299598.2369615438,0
run_20260313_IS_095,15,70,0.6,3.041728528848872,3.344532707479313,28.326180257510728,1269770.416547042,0
run_20260313_IS_096,15,80,0.4,3.3064486756302838,3.5320561100143677,38.91273247496424,1705716.2375954017,0
run_20260313_IS_097,15,80,0.45,3.306856067554341,3.532276321258483,38.91273247496424,1679335.1138637653,0
run_20260313_IS_098,15,80,0.5,3.307386895800397,3.5325632546549843,38.91273247496424,1647677.3734850902,0
run_20260313_IS_099,15,80,0.55,3.3081130344351344,3.5329557609436804,38.91273247496424,1608924.101599433,0
run_20260313_IS_100,15,80,0.6,3.3091554704075015,3.5335192382951766,38.91273247496424,1560453.9249495976,0
run_20260313_IS_101,18,40,0.4,3.9279973337612883,4.190160429196207,77.39628040057225,9441773.767508535,0
run_20260313_IS_102,18,40,0.45,3.9275801536839223,4.18945027945077,77.39628040057225,9017873.983213145,0
run_20260313_IS_103,18,40,0.5,3.927086174651496,4.188609397771217,77.39628040057225,8506782.777543666,0
run_20260313_IS_104,18,40,0.55,3.926493399493718,4.187600339212922,77.39628040057225,7879231.513647648,0
run_20260313_IS_105,18,40,0.6,3.9257723188350546,4.1863728710907155,77.39628040057225,7091630.171959031,0
run_20260313_IS_106,18,50,0.4,4.528069068085387,4.852513837638373,77.39628040057225,6158156.037083402,0
run_20260313_IS_107,18,50,0.45,4.528069068085379,4.852513837638377,77.39628040057225,5892209.862121349,0
run_20260313_IS_108,18,50,0.5,4.528069068085379,4.852513837638374,77.39628040057225,5572674.533106803,0
run_20260313_IS_109,18,50,0.55,4.528069068085392,4.852513837638374,77.39628040057225,5181953.611395658,0
run_20260313_IS_110,18,50,0.6,4.528069068085384,4.8525138376383765,77.39628040057225,4694052.358081821,0
run_20260313_IS_111,18,60,0.4,2.874825427810414,3.252502193538186,29.756795422031473,1330321.9263830842,0
run_20260313_IS_112,18,60,0.45,2.874687638105861,3.2525230540441035,29.756795422031473,1315977.041117682,0
run_20260313_IS_113,18,60,0.5,2.8744469308491203,3.25251953579212,29.756795422031473,1298719.0787928423,0
run_20260313_IS_114,18,60,0.55,2.874011918974208,3.252452431931726,29.756795422031473,1277566.093189738,0
run_20260313_IS_115,18,60,0.6,2.8732329240715173,3.2522766651093344,29.756795422031473,1251035.969586566,0
run_20260313_IS_116,18,70,0.4,4.425804575331764,4.730281365313649,77.82546494992847,6041661.301083403,0
run_20260313_IS_117,18,70,0.45,4.425804575331762,4.730281365313655,77.82546494992847,5781721.406121356,0
run_20260313_IS_118,18,70,0.5,4.425804575331761,4.730281365313654,77.82546494992847,5469402.645106809,0
run_20260313_IS_119,18,70,0.55,4.425804575331767,4.730281365313654,77.82546494992847,5087505.987395657,0
run_20260313_IS_120,18,70,0.6,4.425804575331765,4.7302813653136555,77.82546494992847,4610623.774081825,0
run_20260313_IS_121,18,80,0.4,3.3107965017172414,3.5320561100143677,39.05579399141631,1706644.2215954019,0
run_20260313_IS_122,18,80,0.45,3.3112038936412973,3.532276321258483,39.05579399141631,1680228.2978637652,0
run_20260313_IS_123,18,80,0.5,3.3117347218873565,3.5325632546549843,39.05579399141631,1648528.7974850908,0
run_20260313_IS_124,18,80,0.55,3.312460860522091,3.5329557609436804,39.05579399141631,1609724.405599433,0
run_20260313_IS_125,18,80,0.6,3.313503296494457,3.5335192382951766,39.05579399141631,1561190.2929495974,0
