run_dir,p_ema_short,p_ema_long,p_hurst_min_soft,true_pd_ratio,open_pnl_pd_ratio,activity_pct,final_value,bankrupt
run_20260313_IS_021,8,80,0.4,-0.3403393984460804,-0.03719015850394893,13.161659513590845,959491.6830382901,0
run_20260313_IS_022,8,80,0.45,-0.34146209020853646,-0.038548475584262144,13.161659513590845,961287.9921030991,0
run_20260313_IS_023,8,80,0.5,-0.3429809383194054,-0.04038257853358238,13.161659513590845,963446.4443107385,0
run_20260313_IS_024,8,80,0.55,-0.34514892473237524,-0.042995564939536365,13.161659513590845,966088.215235457,0
run_20260313_IS_025,8,80,0.6,-0.34848104262578594,-0.04700169243585439,13.161659513590845,969396.7684082811,0
run_20260313_IS_026,10,40,0.4,0.7148072649910626,1.0998270853444063,42.63233190271817,1048471.1606974576,0
run_20260313_IS_027,10,40,0.45,0.7069785233334815,1.0902937301022977,42.63233190271817,1046064.9898969843,0
run_20260313_IS_028,10,40,0.5,0.6965262467738196,1.0775664151910322,42.63233190271817,1043177.1382497714,0
run_20260313_IS_029,10,40,0.55,0.6819172224805413,1.0597798505827187,42.63233190271817,1039646.2199773208,0
run_20260313_IS_030,10,40,0.6,0.6602891000956843,1.0334489091833903,42.63233190271817,1035233.1531566127,0
run_20260313_IS_031,10,50,0.4,-0.7249222799542138,-0.34242041711820587,12.589413447782546,943841.2886648674,0
run_20260313_IS_032,10,50,0.45,-0.725813655792679,-0.34489520834462084,12.589413447782546,946105.7790579319,0
run_20260313_IS_033,10,50,0.5,-0.7270045063390256,-0.3482532980009657,12.589413447782546,948827.3650223806,0
run_20260313_IS_034,10,50,0.55,-0.7286636961022096,-0.3530085977170312,12.589413447782546,952162.1314757799,0
run_20260313_IS_035,10,50,0.6,-0.7311381208956498,-0.36022661345920504,12.589413447782546,956342.57890947,0
run_20260313_IS_036,10,60,0.4,-0.5199123645167025,-0.23477660874484038,15.879828326180258,929605.6885025301,0
run_20260313_IS_037,10,60,0.45,-0.5210505819244153,-0.2367364788069191,15.879828326180258,932569.2595459893,0
run_20260313_IS_038,10,60,0.5,-0.5225840633456101,-0.23941553775222732,15.879828326180258,936135.7096323031,0
run_20260313_IS_039,10,60,0.55,-0.5247638819080749,-0.2432922529394175,15.879828326180258,940509.0600937547,0
run_20260313_IS_040,10,60,0.6,-0.5280812294889315,-0.2493167146019209,15.879828326180258,945997.9576693862,0
run_20260313_IS_041,10,70,0.4,0.14736933673533067,0.40134004345799934,46.78111587982833,1004859.0713498442,0
run_20260313_IS_042,10,70,0.45,0.1503904743886782,0.40334029825113693,46.78111587982833,1004781.3147233827,0
run_20260313_IS_043,10,70,0.5,0.15432688137899034,0.40594654061860225,46.78111587982833,1004688.1157669611,0
run_20260313_IS_044,10,70,0.55,0.15966067831699235,0.40947797616211246,46.78111587982833,1004573.8401652199,0
run_20260313_IS_045,10,70,0.6,0.16727939708316125,0.4145222278573934,46.78111587982833,1004429.6437472546,0
run_20260313_IS_046,10,80,0.4,-0.3376976429966909,-0.030914127278574142,12.446351931330472,959793.3079844802,0
run_20260313_IS_047,10,80,0.45,-0.3383439948676423,-0.031698937717944554,12.446351931330472,961628.0231832825,0
run_20260313_IS_048,10,80,0.5,-0.3392254315848817,-0.032765566438940845,12.446351931330472,963832.5416355832,0
run_20260313_IS_049,10,80,0.55,-0.34049096590495415,-0.03429125321555632,12.446351931330472,966531.0237454302,0
run_20260313_IS_050,10,80,0.6,-0.34245613232761357,-0.03665003615747573,12.446351931330472,969910.2864481173,0
run_20260313_IS_051,12,40,0.4,0.05460951869019641,0.25386513116423226,42.63233190271817,1007415.164498135,0
run_20260313_IS_052,12,40,0.45,0.0536409090364377,0.2527496731554006,42.63233190271817,1006966.5962689852,0
run_20260313_IS_053,12,40,0.5,0.05231518460257294,0.2512263194736482,42.63233190271817,1006424.2123049449,0
run_20260313_IS_054,12,40,0.55,0.05039734792623247,0.2490303303500615,42.63233190271817,1005753.7588382831,0
run_20260313_IS_055,12,40,0.6,0.0474256750227829,0.24564012174970648,42.63233190271817,1004904.2664189169,0
run_20260313_IS_056,12,50,0.4,-0.7335822763545684,-0.3346661241906553,13.01859799713877,942846.1313820373,0
run_20260313_IS_057,12,50,0.45,-0.7345384535328178,-0.33703652330292677,13.01859799713877,945157.6575034366,0
run_20260313_IS_058,12,50,0.5,-0.7358085311130235,-0.3402356081078175,13.01859799713877,947936.5800397134,0
run_20260313_IS_059,12,50,0.55,-0.7375772073653991,-0.3447574344248725,13.01859799713877,951341.3987575525,0
run_20260313_IS_060,12,50,0.6,-0.7402045862705191,-0.3516194699735805,13.01859799713877,955608.7347643776,0
run_20260313_IS_061,12,60,0.4,0.27493667430868696,0.4098494357272185,47.35336194563662,1013338.1692174253,0
run_20260313_IS_062,12,60,0.45,0.27429371255488577,0.40939392791511753,47.35336194563662,1012719.1996855802,0
run_20260313_IS_063,12,60,0.5,0.27342290501738686,0.40877228548565936,47.35336194563662,1011974.8363837141,0
run_20260313_IS_064,12,60,0.55,0.27217539246714595,0.40787286652295124,47.35336194563662,1011062.0285586731,0
run_20260313_IS_065,12,60,0.6,0.27025453889210344,0.40647230954103697,47.35336194563662,1009916.6160021094,0
run_20260313_IS_066,12,70,0.4,-0.21792371376341801,0.11904210975162297,12.73247496423462,973987.8270527113,0
run_20260313_IS_067,12,70,0.45,-0.21893499022273813,0.11779193510311413,12.73247496423462,975106.4190433847,0
run_20260313_IS_068,12,70,0.5,-0.2203056900808154,0.11610214848229947,12.73247496423462,976449.7235679396,0
run_20260313_IS_069,12,70,0.55,-0.22226673662470633,0.11369362715649708,12.73247496423462,978093.2659688964,0
run_20260313_IS_070,12,70,0.6,-0.22529551417783966,0.10998840944237721,12.73247496423462,980150.1819176836,0
run_20260313_IS_071,12,80,0.4,-0.1620813000638015,0.18198230631258885,13.733905579399142,981481.0548555534,0
run_20260313_IS_072,12,80,0.45,-0.16185174171582856,0.18218925811103973,13.733905579399142,982400.9641119959,0
run_20260313_IS_073,12,80,0.5,-0.1615475017683752,0.18246353698105913,13.733905579399142,983505.369388002,0
run_20260313_IS_074,12,80,0.55,-0.1611286235409086,0.18284116473135964,13.733905579399142,984855.9795677098,0
run_20260313_IS_075,12,80,0.6,-0.160511318736666,0.18339767831736906,13.733905579399142,986545.6690362961,0
run_20260313_IS_076,15,40,0.4,-0.7446007027119185,-0.2775678865414096,12.446351931330472,939794.567860013,0
run_20260313_IS_077,15,40,0.45,-0.7455502489167435,-0.2801793988594757,12.446351931330472,942212.2425887627,0
run_20260313_IS_078,15,40,0.5,-0.7468140272149175,-0.2837119479706696,12.446351931330472,945119.1842943847,0
run_20260313_IS_079,15,40,0.55,-0.7485775971034621,-0.28874249491059284,12.446351931330472,948680.9711393069,0
run_20260313_IS_080,15,40,0.6,-0.7512015525563086,-0.2963904792013619,12.446351931330472,953147.4395026357,0
run_20260313_IS_081,15,50,0.4,-0.3563863590476103,-0.003014924811527348,15.30758226037196,955576.0582985387,0
run_20260313_IS_082,15,50,0.45,-0.35829947203787926,-0.0048794450417898585,15.30758226037196,957397.1551394251,0
run_20260313_IS_083,15,50,0.5,-0.3609065933306935,-0.007417474069323219,15.30758226037196,959585.6970023452,0
run_20260313_IS_084,15,50,0.55,-0.3646494723459625,-0.011056478253242092,15.30758226037196,962265.8917355016,0
run_20260313_IS_085,15,50,0.6,-0.37042984921970834,-0.016668801815946297,15.30758226037196,965624.4596781888,0
run_20260313_IS_086,15,60,0.4,-0.2567924978538137,0.11825205336601895,12.73247496423462,969489.6081811558,0
run_20260313_IS_087,15,60,0.45,-0.2582355810535972,0.11702598240134726,12.73247496423462,970768.1164792774,0
run_20260313_IS_088,15,60,0.5,-0.2601941170481579,0.1153633974450139,12.73247496423462,972303.63096615,0
run_20260313_IS_089,15,60,0.55,-0.2629961546866778,0.11298724429697406,12.73247496423462,974182.6058646888,0
run_20260313_IS_090,15,60,0.6,-0.26731804495978323,0.10932599890808853,12.73247496423462,976534.2831002516,0
run_20260313_IS_091,15,70,0.4,-0.11901407317304609,0.23076279411746697,13.733905579399142,986401.7928555533,0
run_20260313_IS_092,15,70,0.45,-0.11878451482507513,0.23096974591591776,13.733905579399142,987083.9021119955,0
run_20260313_IS_093,15,70,0.5,-0.11848027487761957,0.23124402478593742,13.733905579399142,987902.7013880019,0
run_20260313_IS_094,15,70,0.55,-0.11806139665014917,0.23162165253623787,13.733905579399142,988903.7455677101,0
run_20260313_IS_095,15,70,0.6,-0.11744409184591115,0.23217816612224726,13.733905579399142,990155.637036296,0
run_20260313_IS_096,15,80,0.4,-0.08475906699111811,0.26874216866494277,13.447782546494993,990277.5857773647,0
run_20260313_IS_097,15,80,0.45,-0.08463516752278094,0.26883779564479865,13.447782546494993,990762.8257335015,0
run_20260313_IS_098,15,80,0.5,-0.08446975591989403,0.268965462149185,13.447782546494993,991345.2328629959,0
run_20260313_IS_099,15,80,0.55,-0.08423991386228254,0.2691428567910468,13.447782546494993,992057.3487423877,0
run_20260313_IS_100,15,80,0.6,-0.08389677354142404,0.2694076962854427,13.447782546494993,992947.8224601839,0
run_20260313_IS_101,18,40,0.4,-0.6657227630469408,-0.15905771319032688,12.160228898426324,952027.0276955621,0
run_20260313_IS_102,18,40,0.45,-0.6672934941058185,-0.16267908718210058,12.160228898426324,953912.6167524273,0
run_20260313_IS_103,18,40,0.5,-0.6693741224207361,-0.16754030873434975,12.160228898426324,956178.1845991691,0
run_20260313_IS_104,18,40,0.55,-0.6722601525077687,-0.17437077966134773,12.160228898426324,958952.4930865504,0
run_20260313_IS_105,18,40,0.6,-0.6765261471222224,-0.18463822116584194,12.160228898426324,962427.5552268134,0
run_20260313_IS_106,18,50,0.4,-0.1949361772810865,0.017398809240667144,38.483547925608015,985351.5248569363,0
run_20260313_IS_107,18,50,0.45,-0.19315442618770895,0.01850633049958022,38.483547925608015,986003.2537976453,0
run_20260313_IS_108,18,50,0.5,-0.19083962786902164,0.01994557661491537,38.483547925608015,986785.8748535081,0
run_20260313_IS_109,18,50,0.55,-0.1877203144062292,0.02188347371199475,38.483547925608015,987742.3740685284,0
run_20260313_IS_110,18,50,0.6,-0.18327545183895744,0.024643221657722217,38.483547925608015,988938.8059792357,0
run_20260313_IS_111,18,60,0.4,0.1669318570905974,0.5881403354285181,12.160228898426324,1018155.522131722,0
run_20260313_IS_112,18,60,0.45,0.16722694213870648,0.5884060135493396,12.160228898426324,1017318.6963869152,0
run_20260313_IS_113,18,60,0.5,0.16761642788899536,0.5887566847977855,12.160228898426324,1016312.6359246648,0
run_20260313_IS_114,18,60,0.55,0.16815569348975004,0.5892422094705783,12.160228898426324,1015080.4702960248,0
run_20260313_IS_115,18,60,0.6,0.1689547897075957,0.5899616711405856,12.160228898426324,1013535.7947303067,0
run_20260313_IS_116,18,70,0.4,0.22228034340764874,0.6592818625746674,13.447782546494993,1022979.435259227,0
run_20260313_IS_117,18,70,0.45,0.22241781694361087,0.6593878276063996,13.447782546494993,1021878.0289204763,0
run_20260313_IS_118,18,70,0.5,0.2226013505635989,0.6595292958950437,13.447782546494993,1020555.7005560403,0
run_20260313_IS_119,18,70,0.55,0.22285637345269987,0.6597258683360259,13.447782546494993,1018937.5145045562,0
run_20260313_IS_120,18,70,0.6,0.2232371072352841,0.6600193391271123,13.447782546494993,1016911.9896263432,0
run_20260313_IS_121,18,80,0.4,0.20031623821370598,0.6168296297742804,13.01859799713877,1020457.1572087379,0
run_20260313_IS_122,18,80,0.45,0.20050212039877408,0.6169975975127189,13.01859799713877,1019476.641238112,0
run_20260313_IS_123,18,80,0.5,0.2007429205166161,0.6172151904530758,13.01859799713877,1018297.8151676347,0
run_20260313_IS_124,18,80,0.55,0.20106959642393987,0.6175103828801167,13.01859799713877,1016853.6004898812,0
run_20260313_IS_125,18,80,0.6,0.20155434937746114,0.6179484176346096,13.01859799713877,1015044.5342291029,0
