closed_trades,cum_open_open_pnl,current_peak_date,date,drawdown_abs,drawdown_pct,equity,filled_orders,ga_bull,ga_cooldown,ga_mult,ga_pos_pct,ga_pos_size,ga_sigma_ann,ga_stop,ga_target_pct,mr09_active_weight,mr09_atr_pct,mr09_atr_q,mr09_cooldown,mr09_freeze,mr09_loss_streak,mr09_perf_ema,mr09_pos_pct,mr09_pos_size,mr09_signal_strength,mr09_stop,mr09_z_score,mr_pos_pct,mr_pos_size,mr_stop,mr_target_pct,mr_z_score,portfolio_cum_open_open_pnl,running_peak_equity,submitted_orders,tf_active_weight,tf_cooldown,tf_freeze,tf_hot_score,tf_loss_streak,tf_perf_ema,tf_pos_pct,tf_pos_size,tf_score,tf_signal_strength,tf_stop,tf_target_pct,tf_trend_up,version
,243.0,2075-10-11,2075-10-13,1093.5,0.0010935,998906.5,,,,,,,,,,0.5378626755242819,0.007017089051235208,0.007714035303209968,0,0,0,0.0,0.43946004956419843,3888.0,0.686299084854415,111.60606539235779,-1.8662594113836508,,,,,,-1701.0,1000000.0,,0.4621373244757181,0,0,1.0,0,0.0,0.0,0.0,-0.052179717630540245,0.1,,,,V3
,-364.5,2075-10-11,2075-10-14,2065.5,0.0020655,997934.5,,,,,,,,,,0.5452056600748053,0.0069067892935895875,0.007710646796250981,0,0,0,0.0,0.4389140770260974,3888.0,0.7019237920858937,111.60606539235779,-1.9189927982898916,,,,,,-2065.5,1000000.0,,0.4547943399251947,0,0,0.833998944457156,0,0.0,0.0,0.0,-0.0056904006734186385,0.0833998944457156,,,,V3
,1215.0,2075-10-11,2075-10-15,1336.5,0.0013365,998663.5,,,,,,,,,,0.5221400459253337,0.006758845595681371,0.007707258289291995,0,0,0,0.0,0.43932365606633267,3888.0,0.5680841131625618,111.60606539235779,-1.467283881923646,,,,,,-850.5,1000000.0,,0.4778599540746663,0,0,0.9002251067836923,0,0.0,0.0,0.0,0.046780104779320125,0.11809057354596131,,,,V3
,-1458.0,2075-10-11,2075-10-16,2308.5,0.0023085,997691.5,,,,,,,,,,0.5579128721661537,0.006726150604616602,0.007703869782333009,0,0,0,0.0,0.43877741766868816,3888.0,0.6026262041025242,111.60606539235779,-1.5838634388460195,,,,,,-2308.5,1000000.0,,0.4420871278338463,0,0,0.10955934283514163,0,0.0,0.0,0.0,0.057212737554288184,0.04528357681608708,,,,V3
,364.5,2075-10-11,2075-10-17,1944.0,0.001944,998056.0,,,,,,,,,,0.5425066853129026,0.006597063785944794,0.007700481275374022,0,0,0,0.0,0.4389823817501222,3888.0,0.5218961624326613,111.60606539235779,-1.3113995482102319,,,,,,-1944.0,1000000.0,,0.4574933146870974,0,0,0.25696642264935504,0,0.0,0.0,0.0,0.0689910021737713,0.06709124356919828,,,,V3
,2308.5,2075-10-18,2075-10-18,0.0,0.0,1000364.5,,,,,,,,,,0.4419600748707394,0.006921323274039805,0.007697092768415036,1,0,0,0.0,0.4402770190265648,3888.0,0.28645872325883454,,-0.5167981909985666,,,,,,364.5,1000364.5,SELL series_9 size=3888.0000,0.5580399251292606,0,0,1.0,0,0.0,0.0,0.0,0.153196124165968,0.1919176744995808,,,,V3
CLOSE series_9 pnl_net=364.50,0.0,2075-10-19,2075-10-19,0.0,0.0,1000364.5,SELL series_9 fill_size=3888.0000 fill_px=113.2812,,,,,,,,,0.3693669275476139,0.006681257570111216,0.007693704261456049,0,0,0,0.0,0.0,0.0,0.12698198529219823,,-0.42856420036116905,,,,,,364.5,1000364.5,,0.6306330724523861,0,0,0.6972315237358588,0,0.0,0.0,0.0,0.21286751706389917,0.19744366261192536,,,,V3
,0.0,2075-10-20,2075-10-20,0.0,0.0,1000364.5,,,,,,,,,,0.44548945560658026,0.0067422306466520835,0.007690315754497063,0,0,0,0.0,0.0,0.0,0.26234121276491545,,-0.8854015930815896,,,,,,364.5,1000364.5,,0.5545105443934197,0,0,0.26137184844653555,0,0.0,0.0,0.0,0.23727866262083927,0.1685043824171571,,,,V3
,0.0,2075-10-21,2075-10-21,0.0,0.0,1000364.5,,,,,,,,,,0.4793679609551611,0.006656646610945278,0.0076869272475380765,0,0,0,0.0,0.0,0.0,0.35535088559172906,,-1.1993092388720854,,,,,,364.5,1000364.5,,0.5206320390448389,0,0,0.0,0,0.0,0.0,0.0,0.2469951802486814,0.14819710814920883,,,,V3
,0.0,2075-10-22,2075-10-22,0.0,0.0,1000364.5,,,,,,,,,,0.4011082857332451,0.006737698259251125,0.0076835387405790895,0,0,0,0.0,0.0,0.0,0.23599099205103494,,-0.7964695981722429,,,,,,364.5,1000364.5,BUY series_1 size=6372.0000,0.5988917142667549,0,0,0.7400189548379502,0,0.0,0.0,0.0,0.2991973261089049,0.253520291149138,21.579468224113977,,,V3
,-2421.3599999999938,2075-10-22,2075-10-23,2293.9199999999255,0.0022930841708196617,998070.5800000001,BUY series_1 fill_size=6372.0000 fill_px=22.6300,,,,,,,,,0.4309645007105579,0.0070493605036513005,0.007682839521628214,0,0,0,0.0,0.0,0.0,0.3224669407773555,,-1.0883259251235748,,,,,,-2056.8599999999938,1000364.5,,0.5690354992894421,0,0,0.0,0,0.0,0.1421787625480354,6372.0,0.3097638624125125,0.24585831744750752,21.54879192239155,,,V3
,63.72000000000996,2075-10-22,2075-10-24,2663.496000000043,0.0026625255094518477,997701.004,,,,,,,,,,0.4295132598150633,0.006849161435539158,0.007682140302677338,0,0,0,0.0,0.0,0.0,0.32264622606250126,,-1.0889310129609417,,,,,,-1993.1399999999837,1000364.5,,0.5704867401849367,0,0,0.006059231490628485,0,0.0,0.14191209533953722,6372.0,0.31696847368511927,0.25018108421107155,21.54879192239155,,,V3
,-1401.8400000000154,2075-10-22,2075-10-25,3810.4560000000056,0.0038090675948616783,996554.044,,,,,,,,,,0.45102129751086206,0.006797737986758955,0.007681441083726462,0,0,0,0.0,0.0,0.0,0.40796101173000004,,-1.37686841458875,,,,,,-3394.979999999999,1000364.5,,0.5489787024891379,0,0,0.0,0,0.0,0.14092449962502987,6372.0,0.308476993604157,0.2450861961624942,21.54879192239155,,,V3
,828.3600000000163,2075-10-22,2075-10-26,2344.8959999999497,0.0023440415968379023,998019.604,,,,,,,,,,0.43345247071019455,0.006722979495955611,0.007680741864775586,0,0,0,0.0,0.0,0.0,0.3389765228330422,,-1.1440457645615174,,,,,,-2566.6199999999826,1000364.5,,0.5665475292898055,0,0,0.04587121505799802,0,0.0,0.14218602463444194,6372.0,0.3184228179306807,0.25105369075840844,21.54879192239155,,,V3
,5161.3199999999915,2075-10-22,2075-10-27,433.295999999973,0.00043313812115481205,999931.204,,,,,,,,,,0.4058992807402487,0.006494185807223316,0.00768004264582471,0,0,0,0.0,0.0,0.0,0.26739908295538795,,-0.9024719049744343,,,,,,2594.700000000009,1000364.5,,0.5941007192597513,0,0,0.528236790710565,0,0.0,0.14382593464900012,6372.0,0.35324536420918,0.271947218525508,21.54879192239155,,,V3
,4587.839999999993,2075-10-28,2075-10-28,0.0,0.0,1007195.284,,,,,,,,,,0.29399389888606675,0.006543104897834001,0.007679343426873835,0,0,0,0.0,0.0,0.0,0.08093852297475672,,0.2731675150398039,,,,,,7182.540000000002,1007195.284,BUY series_1 size=641.0000,0.7060061011139332,0,0,1.0,0,0.0,0.15000082148915225,6372.0,0.46466400189854895,0.37879840113912944,22.545511262495772,,,V3
,-1612.990000000003,2075-10-28,2075-10-29,1536.4499999999534,0.001525473782897452,1005658.834,BUY series_1 fill_size=641.0000 fill_px=23.7000,,,,,,,,,0.2662427015229123,0.0063231370780874145,0.0076786442079229585,0,0,0,0.0,0.0,0.0,0.04487608799723424,,0.15145679699066555,,,,,,5569.549999999999,1007195.284,,0.7337572984770877,0,0,0.8788421782411124,0,0.0,0.16380840542589017,7013.0,0.55167331918485,0.41888820933502124,22.547260458031786,,,V3
,-1332.469999999984,2075-10-28,2075-10-30,3993.564000000013,0.003965034451054889,1003201.72,,,,,,,,,,0.4074702520943453,0.00638420893721761,0.007677944988972083,0,0,0,0.0,0.0,0.0,0.4206060514808298,,1.4195454237478005,,,,,,4237.080000000015,1007195.284,SELL series_1 size=968.0000,0.5925297479056547,0,0,0.5609427975650348,0,0.0,0.16176290048625516,7013.0,0.6002473846083918,0.4201484307650351,22.547260458031786,,,V3
,-846.3000000000035,2075-10-28,2075-10-31,3858.043999999878,0.003830482589908431,1003337.2400000001,SELL series_1 fill_size=968.0000 fill_px=23.2800,,,,,,,,,0.30771004536147073,0.006402722105881112,0.007677245770021207,0,0,0,0.0,0.0,0.0,0.12187234362441769,,0.41131915973240973,,,,,,3390.780000000012,1007195.284,BUY series_1 size=1096.0000,0.6922899546385293,0,0,0.30257451953616277,0,0.0,0.13941603523058707,6045.0,0.6405597570311299,0.44433585421867794,22.547260458031786,,,V3
,1999.4800000000082,2075-10-28,2075-11-01,2269.821999999811,0.0022536066600564136,1004925.4620000002,BUY series_1 fill_size=1096.0000 fill_px=23.1400,,,,,,,,,0.2856948205853582,0.006382209502784221,0.007676546551070331,0,0,0,0.0,0.0,0.0,0.08620292948756102,,0.2909348870205184,,,,,,5390.26000000002,1007195.284,,0.7143051794146418,0,0,0.6103077486787274,0,0.0,0.16606721225658425,7141.0,0.6976939774382975,0.4796471613308512,22.261308755938717,,,V3
,-357.05000000000507,2075-10-28,2075-11-02,2269.821999999811,0.0022536066600564136,1004925.4620000002,,,,,,,,,,0.330698628806525,0.006400794854944439,0.007676527107759877,0,0,0,0.0,0.0,0.0,0.1959248955655004,,-0.6612465225335639,,,,,,5033.2100000000155,1007195.284,,0.669301371193475,0,0,0.4188926616818068,0,0.0,0.16606721225658425,7141.0,0.7358395525219097,0.5015037315131459,22.261308755938717,,,V3
,3856.139999999994,2075-11-03,2075-11-03,0.0,0.0,1009210.0620000002,,,,,,,,,,0.3502602084944324,0.006405818482047127,0.007676507664449423,0,0,0,0.0,0.0,0.0,0.2944145772416579,,0.9936491981905954,,,,,,8889.35000000001,1009210.0620000002,,0.6497397915055676,0,0,1.0,0,0.0,0.16960767281767347,7141.0,0.7994989092273732,0.5796993455364239,22.81168969262063,,,V3
,1713.8399999999888,2075-11-04,2075-11-04,0.0,0.0,1010495.4420000002,,,,,,,,,,0.29845191863582055,0.006432429248133401,0.0076764882211389695,0,0,0,0.0,0.0,0.0,0.1439462743403379,,-0.4858186758986404,,,,,,10603.189999999999,1010495.4420000002,,0.7015480813641795,0,0,0.8724542387593615,0,0.0,0.1706639563446937,7141.0,0.8854519276310482,0.618516580454565,22.99728328600487,,,V3
,4641.650000000015,2075-11-05,2075-11-05,0.0,0.0,1014780.0420000001,,,,,,,,,,0.392131281472039,0.006744135996911036,0.007676468777828516,0,0,0,0.0,0.0,0.0,0.5785740642974483,,-1.952687467003888,,,,,,15244.840000000015,1014780.0420000001,SELL series_1 size=966.0000,0.607868718527961,0,0,1.0,0,0.0,0.1741655754794594,7141.0,0.9816458380808326,0.6889875028484996,23.563905908433092,,,V3
,370.4999999999921,2075-11-06,2075-11-06,0.0,0.0,1015816.3420000002,SELL series_1 fill_size=966.0000 fill_px=24.8000,,,,,,,,,0.40953665922803395,0.006754999134843661,0.007676449334518062,0,0,0,0.0,0.0,0.0,0.7681991394107573,,-2.5926720955113063,,,,,,15615.340000000007,1015816.3420000002,BUY series_9 size=3228.0000,0.590463340771966,0,0,0.9019125640347028,0,0.0,0.1514242719280844,6175.0,1.0987688919716516,0.7494525915864613,23.738626914973587,,,V3
,-2869.7499999999945,2075-11-06,2075-11-07,2777.819999999949,0.0027345691195820006,1013038.5220000002,BUY series_9 fill_size=3228.0000 fill_px=111.3438,,,,,,,,,0.4276453058405343,0.006874170797862516,0.007676429891207608,0,0,0,0.0,0.35280013270808264,3228.0,0.9901531972663057,109.82155080394831,-2.891767040773782,,,,,,12745.590000000013,1015816.3420000002,,0.5723546941594657,0,0,0.6938628201690895,0,0.0,0.15110802469562945,6175.0,1.19199742353985,0.784584736140819,23.738626914973587,,,V3
,-2403.9999999999973,2075-11-06,2075-11-08,5782.1699999999255,0.005692141148877013,1010034.1720000003,,,,,,,,,,0.4123585141224122,0.0069476519652181285,0.007676410447897154,0,0,0,0.0,0.35384953787484325,3228.0,0.8332505473863695,109.82155080394831,-2.362220597428997,,,,,,10341.590000000015,1015816.3420000002,,0.5876414858775878,0,0,0.2405729725405474,0,0.0,0.148622941838447,6175.0,1.2118454266303487,0.7871072559782091,23.738626914973587,,,V3
,-2385.6250000000064,2075-11-06,2075-11-09,8392.169999999925,0.008261503239332533,1007424.1720000003,,,,,,,,,,0.4015968413933879,0.006797956627788393,0.0076763910045867,0,0,0,0.0,0.3545660159125107,3228.0,0.7410115756229773,109.82155080394831,-2.0509140677275486,,,,,,7955.965000000008,1015816.3420000002,,0.5984031586066121,0,0,0.0,0,0.0,0.14661748656155926,6175.0,1.2193599108747633,0.791615946524858,23.738626914973587,,,V3
,948.8750000000105,2075-11-06,2075-11-10,7365.0449999999255,0.007250370658045511,1008451.2970000003,,,,,,,,,,0.3881601699682372,0.006613098682080002,0.007676371561276246,0,0,0,0.0,0.3543049139437022,3228.0,0.649251524220328,109.82155080394831,-1.7412238942436065,,,,,,8904.840000000018,1015816.3420000002,,0.6118398300317628,0,0,0.029088951371028387,0,0.0,0.14738664171701688,6175.0,1.249018806368873,0.8094112838213239,23.738626914973587,,,V3
,-1171.3750000000095,2075-11-06,2075-11-11,7515.4199999999255,0.007398404307222618,1008300.9220000003,,,,,,,,,,0.3891254896661711,0.006718665223581648,0.0076763521179657925,0,0,0,0.0,0.35365744215792744,3228.0,0.6469625134915101,109.82155080394831,-1.733498483033847,,,,,,7733.465000000009,1015816.3420000002,,0.6108745103338289,0,0,0.01706182054896681,0,0.0,0.14795979726377753,6175.0,1.2293439487051645,0.7976063692230986,23.738626914973587,,,V3
,-2502.999999999999,2075-11-06,2075-11-12,11000.294999999925,0.010829019523688588,1004816.0470000003,,,,,,,,,,0.3922746146239593,0.006534585769956565,0.007676181920861044,0,0,0,0.0,0.3541812464704795,3228.0,0.6405187605406631,109.82155080394831,-1.7117508168247384,,,,,,5230.46500000001,1015816.3420000002,SELL series_1 size=6175.0000,0.6077253853760407,1,0,0.0,0,0.0,0.14570751575586646,6175.0,1.1691594400828447,0.7614956640497068,,,,V3
CLOSE series_1 pnl_net=8396.59,2723.625,2075-11-06,2075-11-13,8231.419999999925,0.008103256129738385,1007584.9220000003,SELL series_1 fill_size=6175.0000 fill_px=23.7500,,,,,,,,,0.3565562486407696,0.006648350322731051,0.007676011723756296,0,0,0,0.0,0.35571083605397574,3228.0,0.38246349402306556,109.82155080394831,-0.8408142923278461,,,,,,7954.09000000001,1015816.3420000002,,0.6434437513592304,0,0,0.0,0,0.0,0.0,0.0,1.1591582143857604,0.6954949286314562,,,,V3
,-1714.875,2075-11-06,2075-11-14,9843.344999999972,0.009690083328074644,1005972.9970000002,,,,,,,,,,0.37866623330522786,0.006684176957454263,0.007675841526651548,1,0,0,0.0,0.3547766700143343,3228.0,0.4854222233752248,,-1.1883000038913836,,,,,,6239.21500000001,1015816.3420000002,SELL series_9 size=3228.0000,0.6213337666947721,0,0,0.0,0,0.0,0.0,0.0,1.1265742566597068,0.6759445539958241,,,,V3
CLOSE series_9 pnl_net=-2521.88,0.0,2075-11-06,2075-11-15,9843.344999999972,0.009690083328074644,1005972.9970000002,SELL series_9 fill_size=3228.0000 fill_px=110.5625,,,,,,,,,0.2820390958128136,0.0070032073709546125,0.0076756713295468,0,0,0,0.0,0.0,0.0,0.10906688131018233,,-0.36810072442186537,,,,,,6239.21500000001,1015816.3420000002,,0.7179609041871864,0,0,0.0,0,0.0,0.0,0.0,1.0992750355854606,0.6595650213512764,,,,V3
,0.0,2075-11-06,2075-11-16,9843.344999999972,0.009690083328074644,1005972.9970000002,,,,,,,,,,0.3099510929511099,0.006842845162614943,0.007675501132442052,0,0,0,0.0,0.0,0.0,0.17988861597204767,,-0.6071240789056609,,,,,,6239.21500000001,1015816.3420000002,,0.6900489070488901,0,0,0.0,0,0.0,0.0,0.0,1.0528578614979407,0.6317147168987645,,,,V3
,0.0,2075-11-06,2075-11-17,9843.344999999972,0.009690083328074644,1005972.9970000002,,,,,,,,,,0.28297224935206244,0.006722692907352181,0.007675330935337304,0,0,0,0.0,0.0,0.0,0.09660623532811423,,-0.32604604423238553,,,,,,6239.21500000001,1015816.3420000002,,0.7170277506479376,0,0,0.0,0,0.0,0.0,0.0,0.9527583994972109,0.5716550396983265,,,,V3
,0.0,2075-11-06,2075-11-18,9843.344999999972,0.009690083328074644,1005972.9970000002,,,,,,,,,,0.3433152083400375,0.006901137830927937,0.007675160738232556,0,0,0,0.0,0.0,0.0,0.2469105640686492,,-0.8333231537316911,,,,,,6239.21500000001,1015816.3420000002,,0.6566847916599625,0,0,0.0,0,0.0,0.0,0.0,0.8867597673871346,0.5320558604322807,,,,V3
,0.0,2075-11-06,2075-11-19,9843.344999999972,0.009690083328074644,1005972.9970000002,,,,,,,,,,0.31955213461273557,0.0067798718103339465,0.007674990541127808,0,0,0,0.0,0.0,0.0,0.16720242199983956,,-0.5643081742494584,,,,,,6239.21500000001,1015816.3420000002,,0.6804478653872644,0,0,0.011169600307642826,0,0.0,0.0,0.0,0.8382788000070353,0.5040842400349855,,,,V3
,0.0,2075-11-06,2075-11-20,9843.344999999972,0.009690083328074644,1005972.9970000002,,,,,,,,,,0.3516779077460459,0.006757546785509227,0.00767482034402306,0,0,0,0.0,0.0,0.0,0.2474096265400971,,-0.8350074895728277,,,,,,6239.21500000001,1015816.3420000002,,0.6483220922539541,0,0,0.04588509498715573,0,0.0,0.0,0.0,0.7897161377009486,0.4784181921192848,,,,V3
,0.0,2075-11-06,2075-11-21,9843.344999999972,0.009690083328074644,1005972.9970000002,,,,,,,,,,0.252846560261357,0.006938334808441239,0.007674650146918312,0,0,0,0.0,0.0,0.0,0.02633537021372991,,0.08888187447133844,,,,,,6239.21500000001,1015816.3420000002,,0.747153439738643,0,0,0.0,0,0.0,0.0,0.0,0.7065292325610224,0.42391753953661343,,,,V3
,0.0,2075-11-06,2075-11-22,9843.344999999972,0.009690083328074644,1005972.9970000002,,,,,,,,,,0.28828544036260095,0.006883423238121943,0.00767410258868717,0,0,0,0.0,0.0,0.0,0.0713839200727935,,-0.24092073024567803,,,,,,6239.21500000001,1015816.3420000002,,0.711714559637399,0,0,0.0,0,0.0,0.0,0.0,0.6258004015961249,0.37548024095767496,,,,V3
,0.0,2075-11-06,2075-11-23,9843.344999999972,0.009690083328074644,1005972.9970000002,,,,,,,,,,0.4287004469654604,0.007170633438208664,0.007673555030456027,0,0,0,0.0,0.0,0.0,0.4564322742885518,,-1.5404589257238623,,,,,,6239.21500000001,1015816.3420000002,,0.5712995530345396,0,0,0.058038064596322866,0,0.0,0.0,0.0,0.585784063410137,0.3572742445057145,,,,V3
,0.0,2075-11-06,2075-11-24,9843.344999999972,0.009690083328074644,1005972.9970000002,,,,,,,,,,0.46243986121855984,0.007090106651129805,0.007673007472224885,0,0,0,0.0,0.0,0.0,0.6756478793168447,,-2.2803115926943507,,,,,,6239.21500000001,1015816.3420000002,BUY series_1 size=7948.0000 | BUY series_9 size=3223.0000,0.5375601387814402,0,0,0.16256999913421422,0,0.0,0.0,0.0,0.5599417872489422,0.35222207226278673,22.080034710874045,,,V3
,-324.05624999997735,2075-11-06,2075-11-25,9865.244999999995,0.00971164234331642,1005951.0970000002,BUY series_1 fill_size=7948.0000 fill_px=22.9700 | BUY series_9 fill_size=3223.0000 fill_px=109.6875,,,,,,,,,0.4796968629007444,0.007308888022141079,0.007672459913993742,0,0,0,0.0,0.34982944354798984,3223.0,0.9479139192354178,108.09142157816494,-2.749209477419535,,,,,,5915.158750000033,1015816.3420000002,,0.5203031370992556,0,0,0.6377564431693565,0,0.0,0.1830657181538915,7948.0,0.5496004493957584,0.3935359139543907,22.28360366009733,,,V3
,-2537.885000000008,2075-11-06,2075-11-26,12986.203750000102,0.012784007515012099,1002830.1382500001,,,,,,,,,,0.47564825425107815,0.00715685067567159,0.0076719123557626,0,0,0,0.0,0.35081773107051906,3223.0,0.8180400250148009,108.09142157816494,-2.310885084424953,,,,,,3377.2737500000253,1015816.3420000002,,0.5243517457489218,0,0,0.0,0,0.0,0.18062372987322808,7948.0,0.49813911747766937,0.35888347048660163,22.28360366009733,,,V3
,-1674.5550000000012,2075-11-06,2075-11-27,14581.278750000056,0.01435424706920107,1001235.0632500001,,,,,,,,,,0.47675175242212864,0.007103661145878297,0.007671364797531458,0,0,0,0.0,0.35097424336032906,3223.0,0.7526243206247899,108.09142157816494,-2.0901070821086662,,,,,,1702.718750000024,1015816.3420000002,,0.5232482475778714,0,0,0.0,0,0.0,0.17972075350208724,7948.0,0.44215894217004614,0.3252953653020277,22.28360366009733,,,V3
,-1791.0374999999945,2075-11-06,2075-11-28,16372.316250000033,0.01611739797153217,999444.0257500001,,,,,,,,,,0.48046833048180315,0.006948272329747264,0.007670817239300316,0,0,0,0.0,0.35140165151965236,3223.0,0.6853017069448267,108.09142157816494,-1.8628932609387905,,,,,,-88.31874999997035,1015816.3420000002,,0.5195316695181968,0,0,0.0,0,0.0,0.17845233490305848,7948.0,0.3691568722293469,0.28149412333760815,22.28360366009733,,,V3
,84.95499999997855,2075-11-06,2075-11-29,16022.207500000019,0.015772740442878224,999794.1345000002,,,,,,,,,,0.47458009393365985,0.0067009670844183815,0.007670269681069174,0,0,0,0.0,0.3521852527931588,3223.0,0.5300095116328599,108.09142157816494,-1.3387821017609025,,,,,,-3.3637499999917964,1015816.3420000002,,0.5254199060663401,0,0,0.0,0,0.0,0.1778333697555814,7948.0,0.29314013172915576,0.23588407903749345,22.28360366009733,,,V3
,-69.85249999997495,2075-11-06,2075-11-30,15652.182499999995,0.015408476761835746,1000164.1595000002,,,,,,,,,,0.49727953960452365,0.006833502220381526,0.007669722122838031,0,0,0,0.0,0.3500409124588312,3223.0,0.6725392169359625,108.09142157816494,-1.8198198571588737,,,,,,-73.21624999996675,1015816.3420000002,SELL series_1 size=7948.0000,0.5027204603954764,1,0,0.08253582694504036,0,0.0,0.1801515864056514,7948.0,0.2600670288286851,0.21604021729721107,,,,V3
CLOSE series_1 pnl_net=-2384.40,-2719.40625,2075-11-06,2075-12-01,18069.432499999995,0.017788089985266247,997746.9095000002,SELL series_1 fill_size=7948.0000 fill_px=22.6700,,,,,,,,,0.5326782012279334,0.007196496820365015,0.007669174564606889,1,0,0,0.0,0.34846625099969797,3223.0,0.7824984267395837,,-2.190932190246095,,,,,,-2792.6224999999667,1015816.3420000002,SELL series_9 size=3223.0000,0.4673217987720666,0,0,0.011669473811396951,0,0.0,0.0,0.0,0.21387955384944915,0.12949467969080922,,,,V3
CLOSE series_9 pnl_net=-6647.44,0.0,2075-11-06,2075-12-02,18875.182499999995,0.018581294393076413,996941.1595000002,SELL series_9 fill_size=3223.0000 fill_px=107.6250,,,,,,,,,0.5217203351476452,0.006992840409507955,0.00766680628763958,0,0,0,0.0,0.0,0.0,0.5550713043197871,,-1.8733656520792814,,,,,,-2792.6224999999667,1015816.3420000002,,0.47827966485235485,0,0,0.055482648433602705,0,0.0,0.0,0.0,0.18468300382151587,0.1163580671362698,,,,V3
