closed_trades,cum_open_open_pnl,current_peak_date,date,drawdown_abs,drawdown_pct,equity,filled_orders,ga_bull,ga_cooldown,ga_mult,ga_pos_pct,ga_pos_size,ga_sigma_ann,ga_stop,ga_target_pct,mr09_active_weight,mr09_atr_pct,mr09_atr_q,mr09_cooldown,mr09_freeze,mr09_loss_streak,mr09_perf_ema,mr09_pos_pct,mr09_pos_size,mr09_signal_strength,mr09_stop,mr09_z_score,mr_pos_pct,mr_pos_size,mr_stop,mr_target_pct,mr_z_score,portfolio_cum_open_open_pnl,running_peak_equity,submitted_orders,tf_active_weight,tf_cooldown,tf_freeze,tf_hot_score,tf_loss_streak,tf_perf_ema,tf_pos_pct,tf_pos_size,tf_score,tf_signal_strength,tf_stop,tf_target_pct,tf_trend_up,version
,0.0,2075-07-29,2075-07-29,0.0,0.0,1000000.0,,False,0,0.6,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.23717389190580065,1.9969562717457565,0.0,1000000.0,BUY series_1 size=8214.0000,,,,,,,0.0,0.0,,,22.607074330918522,0.1984591004114273,True,V2
,-328.56000000002217,2075-07-29,2075-07-30,492.8400000000838,0.0004928400000000838,999507.1599999999,BUY series_1 fill_size=8214.0000 fill_px=24.1000,False,0,0.6,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.24063946450562018,1.8784636204911918,-328.56000000002217,1000000.0,,,,,,,,0.19756192641981676,8214.0,,,22.607074330918522,0.19393143542106409,True,V2
,-6489.059999999993,2075-07-29,2075-07-31,3811.295999999973,0.003811295999999973,996188.704,,False,0,0.6,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.23290622630659777,1.013428316960089,-6817.620000000015,1000000.0,,,,,,,,0.19508677343926195,8214.0,,,22.607074330918522,0.19222300233522785,True,V2
,2053.5,2075-07-29,2075-08-01,4468.415999999968,0.004468415999999968,995531.584,,False,0,0.6,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.23825906644412356,1.4563605502217576,-4764.120000000015,1000000.0,,,,,,,,0.19455547479646812,8214.0,,,22.607074330918522,0.19218615066748257,True,V2
,5667.660000000011,2075-08-02,2075-08-02,0.0,0.0,1000542.1240000001,,False,0,0.6,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.238865322952561,1.8586638234238024,903.5399999999954,1000542.1240000001,,,,,,,,0.19858900013688977,8214.0,,,22.607074330918522,0.18704340171995829,True,V2
,-2546.340000000019,2075-08-02,2075-08-03,2464.20000000007,0.0024628648218713773,998077.924,,False,0,0.6,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.24056752368050713,1.3899146287813458,-1642.8000000000234,1000542.1240000001,,,,,,,,0.19661036005441193,8214.0,,,22.607074330918522,0.18901819853268537,True,V2
,1396.380000000014,2075-08-02,2075-08-04,1314.2399999999907,0.0013135279049980215,999227.8840000001,,False,0,0.6,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.23462295966612146,0.8514287799808204,-246.4200000000094,1000542.1240000001,,,,,,,,0.19753493988764628,8214.0,,,22.607074330918522,0.193227104106989,True,V2
,3367.740000000001,2075-08-05,2075-08-05,0.0,0.0,1002184.924,,False,0,0.6,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.23878677995603506,0.5437071710332656,3121.3199999999915,1002184.924,,,,,,,,0.19990268781971818,8214.0,,,22.78120752454927,0.1933911211427631,True,V2
,-739.2599999999989,2075-08-06,2075-08-06,0.0,0.0,1002595.6240000001,,False,0,0.6,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.22820912247192132,-0.2607008090089474,2382.0599999999927,1002595.6240000001,,,,,,,,0.2002304370720054,8214.0,,,22.869335558510038,0.1984917894148768,True,V2
,492.8399999999895,2075-08-06,2075-08-07,1067.8200000000652,0.0010650555163405193,1001527.804,,False,0,0.6,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.23576384486936727,-0.3486272296577689,2874.8999999999824,1002595.6240000001,,,,,,,,0.19937772990673755,8214.0,,,22.869335558510038,0.20436610355404736,True,V2
,-3285.5999999999885,2075-08-06,2075-08-08,3778.4400000000605,0.0037686579808970523,998817.184,,False,0,0.6,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.23862441702257686,0.1542851355549003,-410.7000000000062,1002595.6240000001,,,,,,,,0.19720497720231453,8214.0,,,22.869335558510038,0.20175718165929354,True,V2
,-4107.0,2075-08-06,2075-08-09,7885.4400000000605,0.00786502535143726,994710.184,,False,0,0.6,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.24275501165434213,-0.10246878178556224,-4517.700000000006,1002595.6240000001,,,,,,,,0.19389036435159288,8214.0,,,22.869335558510038,0.19539778752834425,True,V2
