run_dir,p_ema_short,p_ema_long,p_hurst_min_soft,true_pd_ratio,open_pnl_pd_ratio,activity_pct,final_value,bankrupt
run_20260313_IS_045,10,70,0.6,2.064088360232671,2.275769704785925,57.36766809728183,1134252.4351262534,0
run_20260313_IS_046,10,80,0.4,2.054851258497373,2.365221232683065,65.09298998569385,1150908.276424047,0
run_20260313_IS_047,10,80,0.45,2.0374427938854214,2.3439261597181447,65.09298998569385,1144087.954383577,0
run_20260313_IS_048,10,80,0.5,2.014893211328238,2.316339879340064,65.09298998569385,1135916.6364633576,0
run_20260313_IS_049,10,80,0.55,1.984753173394144,2.279472766991483,65.09298998569385,1125920.680332818,0
run_20260313_IS_050,10,80,0.6,1.942536490445479,2.2278301593367043,65.09298998569385,1113467.4414799013,0
run_20260313_IS_051,12,40,0.4,1.8945801484933635,2.355741138279491,56.223175965665234,1088550.3079153942,0
run_20260313_IS_052,12,40,0.45,1.892386687942408,2.3548296795582537,56.223175965665234,1084370.6411918967,0
run_20260313_IS_053,12,40,0.5,1.889506745905918,2.3536329640373257,56.223175965665234,1079383.3745390584,0
run_20260313_IS_054,12,40,0.55,1.8848922596243909,2.35171548539221,56.223175965665234,1073163.506726515,0
run_20260313_IS_055,12,40,0.6,1.8779911188720582,2.348847822728996,56.223175965665234,1065455.9719549469,0
run_20260313_IS_056,12,50,0.4,2.8199962464633015,3.1094890510948905,58.22603719599428,1130971.9056707416,0
run_20260313_IS_057,12,50,0.45,2.819795809745549,3.1094890510948905,58.22603719599428,1124826.720905816,0
run_20260313_IS_058,12,50,0.5,2.8195427427662696,3.1094890510948905,58.22603719599428,1117529.8196894692,0
run_20260313_IS_059,12,50,0.55,2.8191467737470863,3.1094890510948905,58.22603719599428,1108503.3210279779,0
run_20260313_IS_060,12,50,0.6,2.8185751581163516,3.1094890510948905,58.22603719599428,1097269.0287065953,0
run_20260313_IS_061,12,60,0.4,1.8297090546444539,2.6962056403749335,55.36480686695279,1124347.6096780146,0
run_20260313_IS_062,12,60,0.45,1.8090839948387931,2.6627370753953032,55.36480686695279,1117748.7237533096,0
run_20260313_IS_063,12,60,0.5,1.7817935054493683,2.6185850620547515,55.36480686695279,1109911.4256772925,0
run_20260313_IS_064,12,60,0.55,1.744388728595178,2.5583835197399867,55.36480686695279,1100352.0347520155,0
run_20260313_IS_065,12,60,0.6,1.6898581237435257,2.471382402001668,55.36480686695279,1088465.7770087747,0
run_20260313_IS_066,12,70,0.4,2.167787349566076,2.2992700729927007,65.23605150214593,1159202.3029521327,0
run_20260313_IS_067,12,70,0.45,2.167787349566077,2.2992700729927007,65.23605150214593,1153305.921361313,0
run_20260313_IS_068,12,70,0.5,2.167787349566083,2.2992700729927007,65.23605150214593,1146230.2634523297,0
run_20260313_IS_069,12,70,0.55,2.1677873495660687,2.2992700729927007,65.23605150214593,1137533.1006058697,0
run_20260313_IS_070,12,70,0.6,2.167787349566073,2.2992700729927007,65.23605150214593,1126624.7946628535,0
run_20260313_IS_071,12,80,0.4,2.4957285260366646,2.6204379562043796,65.37911301859799,1183286.3029521327,0
run_20260313_IS_072,12,80,0.45,2.495728526036665,2.6204379562043796,65.37911301859799,1176497.921361313,0
run_20260313_IS_073,12,80,0.5,2.495728526036672,2.6204379562043796,65.37911301859799,1168351.8634523298,0
run_20260313_IS_074,12,80,0.55,2.4957285260366557,2.6204379562043796,65.37911301859799,1158339.0006058696,0
run_20260313_IS_075,12,80,0.6,2.4957285260366646,2.6204379562043796,65.37911301859799,1145780.4946628537,0
run_20260313_IS_076,15,40,0.4,2.332306262804943,2.6279257683087778,56.36623748211731,1107449.3495274237,0
run_20260313_IS_077,15,40,0.45,2.3307255060349013,2.626392623895505,56.36623748211731,1102384.1100291011,0
run_20260313_IS_078,15,40,0.5,2.3286707232084334,2.6243997310795235,56.36623748211731,1096276.5623803295,0
run_20260313_IS_079,15,40,0.55,2.325871485771398,2.621684806608307,56.36623748211731,1088885.5047002397,0
run_20260313_IS_080,15,40,0.6,2.3215695603748854,2.617512455103696,56.36623748211731,1079564.831973168,0
run_20260313_IS_081,15,50,0.4,2.0844799397481704,2.397256243112834,57.79685264663805,1172290.6049399453,0
run_20260313_IS_082,15,50,0.45,2.069426223591147,2.380327745385393,57.79685264663805,1163658.5034664823,0
run_20260313_IS_083,15,50,0.5,2.049662517166346,2.3580986744578607,57.79685264663805,1153384.4448096263,0
run_20260313_IS_084,15,50,0.55,2.02253736164614,2.3276082059762775,57.79685264663805,1140833.321566144,0
run_20260313_IS_085,15,50,0.6,1.9842149780240492,2.284522086584445,57.79685264663805,1125211.9019732296,0
run_20260313_IS_086,15,60,0.4,2.757497035330234,3.61463909495213,57.65379113018598,1261057.4051682819,0
run_20260313_IS_087,15,60,0.45,2.7534751731907243,3.610619971604354,57.65379113018598,1249516.0391238714,0
run_20260313_IS_088,15,60,0.5,2.7481132127268775,3.6054287686720228,57.65379113018598,1235675.6114398804,0
run_20260313_IS_089,15,60,0.55,2.739087454083163,3.597098206281243,57.65379113018598,1218604.5931094156,0
run_20260313_IS_090,15,60,0.6,2.7240435520387383,3.583585951647864,57.65379113018598,1196965.6381774272,0
run_20260313_IS_091,15,70,0.4,2.2211569591199822,2.449513381995134,65.66523605150215,1163121.7670777715,0
run_20260313_IS_092,15,70,0.45,2.2215822931668407,2.4462205221785513,65.66523605150215,1157110.299772759,0
run_20260313_IS_093,15,70,0.5,2.2221308432190283,2.44197374617377,65.66523605150215,1149896.0581601828,0
run_20260313_IS_094,15,70,0.55,2.222852902507097,2.4363836928204288,65.66523605150215,1141026.6795466603,0
run_20260313_IS_095,15,70,0.6,2.223879641597172,2.428434863149308,65.66523605150215,1129901.257624974,0
run_20260313_IS_096,15,80,0.4,2.1037400498834407,2.3913515037797857,57.65379113018598,1096275.5596428658,0
run_20260313_IS_097,15,80,0.45,2.100595540129031,2.3884757941651316,57.65379113018598,1091703.598899873,0
run_20260313_IS_098,15,80,0.5,2.09608380962639,2.3843497370693036,57.65379113018598,1086161.6210785024,0
run_20260313_IS_099,15,80,0.55,2.089969698429613,2.3787582745754072,57.65379113018598,1079372.8692069598,0
run_20260313_IS_100,15,80,0.6,2.0804956576880036,2.370094097270233,57.65379113018598,1070949.0629184763,0
run_20260313_IS_101,18,40,0.4,2.4464668346985965,2.7883211678832116,58.0829756795422,1113623.7056707416,0
run_20260313_IS_102,18,40,0.45,2.4462663979808448,2.7883211678832116,58.0829756795422,1108291.320905816,0
run_20260313_IS_103,18,40,0.5,2.4460133310015646,2.7883211678832116,58.0829756795422,1101959.6196894692,0
run_20260313_IS_104,18,40,0.55,2.445617361982377,2.7883211678832116,58.0829756795422,1094126.9210279777,0
run_20260313_IS_105,18,40,0.6,2.4450457463516457,2.7883211678832116,58.0829756795422,1084378.5287065953,0
run_20260313_IS_106,18,50,0.4,2.1163277458371414,2.577259539868798,54.93562231759657,1142111.408132964,0
run_20260313_IS_107,18,50,0.45,2.115265491903925,2.576832785305069,54.93562231759657,1135063.9321890494,0
run_20260313_IS_108,18,50,0.5,2.114038934175281,2.5764146217255757,54.93562231759657,1126719.7217923347,0
run_20260313_IS_109,18,50,0.55,2.1122808897806062,2.5759578884801217,54.93562231759657,1116416.2489593683,0
run_20260313_IS_110,18,50,0.6,2.109478769880428,2.5751258669146937,54.93562231759657,1103566.9696860495,0
run_20260313_IS_111,18,60,0.4,2.0602336149349756,2.4707133383135393,62.66094420600859,1137153.8722134512,0
run_20260313_IS_112,18,60,0.45,2.058073387392767,2.4700891676881294,62.66094420600859,1130362.4845042326,0
run_20260313_IS_113,18,60,0.5,2.0551353589138417,2.4692148178490054,62.66094420600859,1122210.6792531705,0
run_20260313_IS_114,18,60,0.55,2.0508978043516155,2.46790441824439,62.66094420600859,1112196.4152848595,0
run_20260313_IS_115,18,60,0.6,2.044630310926448,2.4660588272028976,62.66094420600859,1099687.99543953,0
run_20260313_IS_116,18,70,0.4,2.073372832127789,2.3523558452763265,57.65379113018598,1105630.2596428657,0
run_20260313_IS_117,18,70,0.45,2.070548173431631,2.3498140890362778,57.65379113018598,1100627.398899873,0
run_20260313_IS_118,18,70,0.5,2.0664953639972907,2.34616718695803,57.65379113018598,1094564.1710785024,0
run_20260313_IS_119,18,70,0.55,2.0610031637148443,2.341225055592457,57.65379113018598,1087136.0192069598,0
run_20260313_IS_120,18,70,0.6,2.05249279686637,2.333567040813045,57.65379113018598,1077919.9129184764,0
run_20260313_IS_121,18,80,0.4,2.594584422411218,2.9112621304919317,60.51502145922747,1115121.7108223857,0
run_20260313_IS_122,18,80,0.45,2.591082307625227,2.9085361560306993,60.51502145922747,1109592.4172833166,0
run_20260313_IS_123,18,80,0.5,2.586968291612968,2.9053338901805805,60.51502145922747,1102997.5555622787,0
run_20260313_IS_124,18,80,0.55,2.5807463966215938,2.9004908944813197,60.51502145922747,1094852.75306143,0
run_20260313_IS_125,18,80,0.6,2.5712346708841705,2.893087161872048,60.51502145922747,1084711.89746695,0
