run_dir,p_sigma_q_low,p_sigma_q_high,p_mult_mid,p_mult_high,true_pd_ratio,open_pnl_pd_ratio,activity_pct,final_value,bankrupt
run_20260314_IS_034,0.2,0.85,0.5,0.3,-0.6240012330423902,-0.5633234791060846,8.857142857142858,940486.6,0
run_20260314_IS_035,0.2,0.85,0.5,0.4,-0.6240012330423902,-0.5633234791060846,8.857142857142858,940486.6,0
run_20260314_IS_036,0.2,0.85,0.5,0.5,-0.6240012330423902,-0.5633234791060846,8.857142857142858,940486.6,0
run_20260314_IS_037,0.2,0.85,0.6,0.2,-0.6421772520623665,-0.5849377375036539,8.857142857142858,930114.9,0
run_20260314_IS_038,0.2,0.85,0.6,0.3,-0.6421772520623665,-0.5849377375036539,8.857142857142858,930114.9,0
run_20260314_IS_039,0.2,0.85,0.6,0.4,-0.6421772520623665,-0.5849377375036539,8.857142857142858,930114.9,0
run_20260314_IS_040,0.2,0.85,0.6,0.5,-0.6421772520623665,-0.5849377375036539,8.857142857142858,930114.9,0
run_20260314_IS_041,0.2,0.85,0.7,0.2,-0.6769010385383796,-0.6221530391482446,8.857142857142858,917448.4999999999,0
run_20260314_IS_042,0.2,0.85,0.7,0.3,-0.6769010385383796,-0.6221530391482446,8.857142857142858,917448.4999999999,0
run_20260314_IS_043,0.2,0.85,0.7,0.4,-0.6769010385383796,-0.6221530391482446,8.857142857142858,917448.4999999999,0
run_20260314_IS_044,0.2,0.85,0.7,0.5,-0.6769010385383796,-0.6221530391482446,8.857142857142858,917448.4999999999,0
run_20260314_IS_045,0.2,0.85,0.8,0.2,-0.6908744672715912,-0.6376848464975511,8.857142857142858,907396.0499999999,0
run_20260314_IS_046,0.2,0.85,0.8,0.3,-0.6908744672715912,-0.6376848464975511,8.857142857142858,907396.0499999999,0
run_20260314_IS_047,0.2,0.85,0.8,0.4,-0.6908744672715912,-0.6376848464975511,8.857142857142858,907396.0499999999,0
run_20260314_IS_048,0.2,0.85,0.8,0.5,-0.6908744672715912,-0.6376848464975511,8.857142857142858,907396.0499999999,0
run_20260314_IS_049,0.2,0.9,0.5,0.2,-0.7491606849091502,-0.721816863976806,9.428571428571429,925178.9999999999,0
run_20260314_IS_050,0.2,0.9,0.5,0.3,-0.7491606849091502,-0.721816863976806,9.428571428571429,925178.9999999999,0
run_20260314_IS_051,0.2,0.9,0.5,0.4,-0.7491606849091502,-0.721816863976806,9.428571428571429,925178.9999999999,0
run_20260314_IS_052,0.2,0.9,0.5,0.5,-0.7491606849091502,-0.721816863976806,9.428571428571429,925178.9999999999,0
run_20260314_IS_053,0.2,0.9,0.6,0.2,-0.7947646852285283,-0.7489178602747735,9.428571428571429,911948.0999999999,0
run_20260314_IS_054,0.2,0.9,0.6,0.3,-0.7947646852285283,-0.7489178602747735,9.428571428571429,911948.0999999999,0
run_20260314_IS_055,0.2,0.9,0.6,0.4,-0.7947646852285283,-0.7489178602747735,9.428571428571429,911948.0999999999,0
run_20260314_IS_056,0.2,0.9,0.6,0.5,-0.7947646852285283,-0.7489178602747735,9.428571428571429,911948.0999999999,0
run_20260314_IS_057,0.2,0.9,0.7,0.2,-0.8442867973307892,-0.7898522562664833,9.428571428571429,896542.7,0
run_20260314_IS_058,0.2,0.9,0.7,0.3,-0.8442867973307892,-0.7898522562664833,9.428571428571429,896542.7,0
run_20260314_IS_059,0.2,0.9,0.7,0.4,-0.8442867973307892,-0.7898522562664833,9.428571428571429,896542.7,0
run_20260314_IS_060,0.2,0.9,0.7,0.5,-0.8442867973307892,-0.7898522562664833,9.428571428571429,896542.7,0
run_20260314_IS_061,0.2,0.9,0.8,0.2,-0.8714789566449999,-0.8133962004586888,9.428571428571429,883188.0499999999,0
run_20260314_IS_062,0.2,0.9,0.8,0.3,-0.8714789566449999,-0.8133962004586888,9.428571428571429,883188.0499999999,0
run_20260314_IS_063,0.2,0.9,0.8,0.4,-0.8714789566449999,-0.8133962004586888,9.428571428571429,883188.0499999999,0
run_20260314_IS_064,0.2,0.9,0.8,0.5,-0.8714789566449999,-0.8133962004586888,9.428571428571429,883188.0499999999,0
run_20260314_IS_065,0.25,0.75,0.5,0.2,-0.8432621087296639,-0.8264016083085346,7.428571428571429,888241.2500000001,0
run_20260314_IS_066,0.25,0.75,0.5,0.3,-0.8432621087296639,-0.8264016083085346,7.428571428571429,888241.2500000001,0
run_20260314_IS_067,0.25,0.75,0.5,0.4,-0.8432621087296639,-0.8264016083085346,7.428571428571429,888241.2500000001,0
run_20260314_IS_068,0.25,0.75,0.5,0.5,-0.8432621087296639,-0.8264016083085346,7.428571428571429,888241.2500000001,0
run_20260314_IS_069,0.25,0.75,0.6,0.2,-0.8678720516705435,-0.8511296485040419,7.428571428571429,873638.3499999997,0
run_20260314_IS_070,0.25,0.75,0.6,0.3,-0.8678720516705435,-0.8511296485040419,7.428571428571429,873638.3499999997,0
run_20260314_IS_071,0.25,0.75,0.6,0.4,-0.8678720516705435,-0.8511296485040419,7.428571428571429,873638.3499999997,0
run_20260314_IS_072,0.25,0.75,0.6,0.5,-0.8678720516705435,-0.8511296485040419,7.428571428571429,873638.3499999997,0
run_20260314_IS_073,0.25,0.75,0.7,0.2,-0.8956380689218794,-0.8793634742107248,7.428571428571429,859586.7,0
run_20260314_IS_074,0.25,0.75,0.7,0.3,-0.8956380689218794,-0.8793634742107248,7.428571428571429,859586.7,0
run_20260314_IS_075,0.25,0.75,0.7,0.4,-0.8956380689218794,-0.8793634742107248,7.428571428571429,859586.7,0
run_20260314_IS_076,0.25,0.75,0.7,0.5,-0.8956380689218794,-0.8793634742107248,7.428571428571429,859586.7,0
run_20260314_IS_077,0.25,0.75,0.8,0.2,-0.9168746475377081,-0.9000578372493027,7.428571428571429,843756.9499999998,0
run_20260314_IS_078,0.25,0.75,0.8,0.3,-0.9168746475377081,-0.9000578372493027,7.428571428571429,843756.9499999998,0
run_20260314_IS_079,0.25,0.75,0.8,0.4,-0.9168746475377081,-0.9000578372493027,7.428571428571429,843756.9499999998,0
run_20260314_IS_080,0.25,0.75,0.8,0.5,-0.9168746475377081,-0.9000578372493027,7.428571428571429,843756.9499999998,0
run_20260314_IS_081,0.25,0.8,0.5,0.2,-0.6854275621027496,-0.624235228956937,8.714285714285714,930615.9500000002,0
run_20260314_IS_082,0.25,0.8,0.5,0.3,-0.6854275621027496,-0.624235228956937,8.714285714285714,930615.9500000002,0
run_20260314_IS_083,0.25,0.8,0.5,0.4,-0.6854275621027496,-0.624235228956937,8.714285714285714,930615.9500000002,0
run_20260314_IS_084,0.25,0.8,0.5,0.5,-0.6854275621027496,-0.624235228956937,8.714285714285714,930615.9500000002,0
run_20260314_IS_085,0.25,0.8,0.6,0.2,-0.6733236790112912,-0.6153314181153621,8.714285714285714,923677.6499999997,0
run_20260314_IS_086,0.25,0.8,0.6,0.3,-0.6733236790112912,-0.6153314181153621,8.714285714285714,923677.6499999997,0
run_20260314_IS_087,0.25,0.8,0.6,0.4,-0.6733236790112912,-0.6153314181153621,8.714285714285714,923677.6499999997,0
run_20260314_IS_088,0.25,0.8,0.6,0.5,-0.6733236790112912,-0.6153314181153621,8.714285714285714,923677.6499999997,0
run_20260314_IS_089,0.25,0.8,0.7,0.2,-0.6792291016123561,-0.6247457076270228,8.714285714285714,916048.2,0
run_20260314_IS_090,0.25,0.8,0.7,0.3,-0.6792291016123561,-0.6247457076270228,8.714285714285714,916048.2,0
run_20260314_IS_091,0.25,0.8,0.7,0.4,-0.6792291016123561,-0.6247457076270228,8.714285714285714,916048.2,0
run_20260314_IS_092,0.25,0.8,0.7,0.5,-0.6792291016123561,-0.6247457076270228,8.714285714285714,916048.2,0
run_20260314_IS_093,0.25,0.8,0.8,0.2,-0.67965964714873,-0.6266829046082907,8.714285714285714,907282.6999999998,0
run_20260314_IS_094,0.25,0.8,0.8,0.3,-0.67965964714873,-0.6266829046082907,8.714285714285714,907282.6999999998,0
run_20260314_IS_095,0.25,0.8,0.8,0.4,-0.67965964714873,-0.6266829046082907,8.714285714285714,907282.6999999998,0
run_20260314_IS_096,0.25,0.8,0.8,0.5,-0.67965964714873,-0.6266829046082907,8.714285714285714,907282.6999999998,0
run_20260314_IS_097,0.25,0.85,0.5,0.2,-0.7207613748846656,-0.6595775232957081,8.857142857142858,927039.2000000001,0
run_20260314_IS_098,0.25,0.85,0.5,0.3,-0.7207613748846656,-0.6595775232957081,8.857142857142858,927039.2000000001,0
run_20260314_IS_099,0.25,0.85,0.5,0.4,-0.7207613748846656,-0.6595775232957081,8.857142857142858,927039.2000000001,0
run_20260314_IS_100,0.25,0.85,0.5,0.5,-0.7207613748846656,-0.6595775232957081,8.857142857142858,927039.2000000001,0
run_20260314_IS_101,0.25,0.85,0.6,0.2,-0.7108886372628919,-0.6525466579295239,8.857142857142858,919419.5999999996,0
run_20260314_IS_102,0.25,0.85,0.6,0.3,-0.7108886372628919,-0.6525466579295239,8.857142857142858,919419.5999999996,0
run_20260314_IS_103,0.25,0.85,0.6,0.4,-0.7108886372628919,-0.6525466579295239,8.857142857142858,919419.5999999996,0
run_20260314_IS_104,0.25,0.85,0.6,0.5,-0.7108886372628919,-0.6525466579295239,8.857142857142858,919419.5999999996,0
run_20260314_IS_105,0.25,0.85,0.7,0.2,-0.7191348772822354,-0.6638650795120055,8.857142857142858,911115.9,0
run_20260314_IS_106,0.25,0.85,0.7,0.3,-0.7191348772822354,-0.6638650795120055,8.857142857142858,911115.9,0
run_20260314_IS_107,0.25,0.85,0.7,0.4,-0.7191348772822354,-0.6638650795120055,8.857142857142858,911115.9,0
run_20260314_IS_108,0.25,0.85,0.7,0.5,-0.7191348772822354,-0.6638650795120055,8.857142857142858,911115.9,0
run_20260314_IS_109,0.25,0.85,0.8,0.2,-0.7204107251832137,-0.6665371349949334,8.857142857142858,901723.5500000002,0
run_20260314_IS_110,0.25,0.85,0.8,0.3,-0.7204107251832137,-0.6665371349949334,8.857142857142858,901723.5500000002,0
run_20260314_IS_111,0.25,0.85,0.8,0.4,-0.7204107251832137,-0.6665371349949334,8.857142857142858,901723.5500000002,0
run_20260314_IS_112,0.25,0.85,0.8,0.5,-0.7204107251832137,-0.6665371349949334,8.857142857142858,901723.5500000002,0
run_20260314_IS_113,0.25,0.9,0.5,0.2,-0.8088206520690745,-0.7830786072269896,9.428571428571429,911949.6000000001,0
run_20260314_IS_114,0.25,0.9,0.5,0.3,-0.8088206520690745,-0.7830786072269896,9.428571428571429,911949.6000000001,0
run_20260314_IS_115,0.25,0.9,0.5,0.4,-0.8088206520690745,-0.7830786072269896,9.428571428571429,911949.6000000001,0
run_20260314_IS_116,0.25,0.9,0.5,0.5,-0.8088206520690745,-0.7830786072269896,9.428571428571429,911949.6000000001,0
run_20260314_IS_117,0.25,0.9,0.6,0.2,-0.8363232505674011,-0.8096610426978724,9.428571428571429,901465.8999999997,0
run_20260314_IS_118,0.25,0.9,0.6,0.3,-0.8363232505674011,-0.8096610426978724,9.428571428571429,901465.8999999997,0
run_20260314_IS_119,0.25,0.9,0.6,0.4,-0.8363232505674011,-0.8096610426978724,9.428571428571429,901465.8999999997,0
run_20260314_IS_120,0.25,0.9,0.6,0.5,-0.8363232505674011,-0.8096610426978724,9.428571428571429,901465.8999999997,0
run_20260314_IS_121,0.25,0.9,0.7,0.2,-0.8697923195191727,-0.8286156827171692,9.428571428571429,890363.2000000001,0
run_20260314_IS_122,0.25,0.9,0.7,0.3,-0.8697923195191727,-0.8286156827171692,9.428571428571429,890363.2000000001,0
run_20260314_IS_123,0.25,0.9,0.7,0.4,-0.8697923195191727,-0.8286156827171692,9.428571428571429,890363.2000000001,0
run_20260314_IS_124,0.25,0.9,0.7,0.5,-0.8697923195191727,-0.8286156827171692,9.428571428571429,890363.2000000001,0
run_20260314_IS_125,0.25,0.9,0.8,0.2,-0.8958581242233206,-0.838837189844469,9.428571428571429,877662.5999999999,0
run_20260314_IS_126,0.25,0.9,0.8,0.3,-0.8958581242233206,-0.838837189844469,9.428571428571429,877662.5999999999,0
run_20260314_IS_127,0.25,0.9,0.8,0.4,-0.8958581242233206,-0.838837189844469,9.428571428571429,877662.5999999999,0
run_20260314_IS_128,0.25,0.9,0.8,0.5,-0.8958581242233206,-0.838837189844469,9.428571428571429,877662.5999999999,0
run_20260314_IS_129,0.3,0.75,0.5,0.2,-0.8606362618324188,-0.8484109403215762,7.428571428571429,871885.6,0
run_20260314_IS_130,0.3,0.75,0.5,0.3,-0.8606362618324188,-0.8484109403215762,7.428571428571429,871885.6,0
run_20260314_IS_131,0.3,0.75,0.5,0.4,-0.8606362618324188,-0.8484109403215762,7.428571428571429,871885.6,0
run_20260314_IS_132,0.3,0.75,0.5,0.5,-0.8606362618324188,-0.8484109403215762,7.428571428571429,871885.6,0
run_20260314_IS_133,0.3,0.75,0.6,0.2,-0.8787150100005247,-0.865044362748282,7.428571428571429,860774.9,0
run_20260314_IS_134,0.3,0.75,0.6,0.3,-0.8787150100005247,-0.865044362748282,7.428571428571429,860774.9,0
run_20260314_IS_135,0.3,0.75,0.6,0.4,-0.8787150100005247,-0.865044362748282,7.428571428571429,860774.9,0
run_20260314_IS_136,0.3,0.75,0.6,0.5,-0.8787150100005247,-0.865044362748282,7.428571428571429,860774.9,0
run_20260314_IS_137,0.3,0.75,0.7,0.2,-0.9025703941763886,-0.8879554434469223,7.428571428571429,848598.6,0
run_20260314_IS_138,0.3,0.75,0.7,0.3,-0.9025703941763886,-0.8879554434469223,7.428571428571429,848598.6,0
run_20260314_IS_139,0.3,0.75,0.7,0.4,-0.9025703941763886,-0.8879554434469223,7.428571428571429,848598.6,0
run_20260314_IS_140,0.3,0.75,0.7,0.5,-0.9025703941763886,-0.8879554434469223,7.428571428571429,848598.6,0
run_20260314_IS_141,0.3,0.75,0.8,0.2,-0.91980228900785,-0.9040363543036611,7.428571428571429,837654.8500000001,0
run_20260314_IS_142,0.3,0.75,0.8,0.3,-0.91980228900785,-0.9040363543036611,7.428571428571429,837654.8500000001,0
run_20260314_IS_143,0.3,0.75,0.8,0.4,-0.91980228900785,-0.9040363543036611,7.428571428571429,837654.8500000001,0
run_20260314_IS_144,0.3,0.75,0.8,0.5,-0.91980228900785,-0.9040363543036611,7.428571428571429,837654.8500000001,0
run_20260314_IS_145,0.3,0.8,0.5,0.2,-0.7323483986911379,-0.6872507604828394,8.714285714285714,913485.4499999998,0
run_20260314_IS_146,0.3,0.8,0.5,0.3,-0.7323483986911379,-0.6872507604828394,8.714285714285714,913485.4499999998,0
run_20260314_IS_147,0.3,0.8,0.5,0.4,-0.7323483986911379,-0.6872507604828394,8.714285714285714,913485.4499999998,0
run_20260314_IS_148,0.3,0.8,0.5,0.5,-0.7323483986911379,-0.6872507604828394,8.714285714285714,913485.4499999998,0
run_20260314_IS_149,0.3,0.8,0.6,0.2,-0.7098690526568441,-0.6634252133762418,8.714285714285714,910086.85,0
run_20260314_IS_150,0.3,0.8,0.6,0.3,-0.7098690526568441,-0.6634252133762418,8.714285714285714,910086.85,0
run_20260314_IS_151,0.3,0.8,0.6,0.4,-0.7098690526568441,-0.6634252133762418,8.714285714285714,910086.85,0
run_20260314_IS_152,0.3,0.8,0.6,0.5,-0.7098690526568441,-0.6634252133762418,8.714285714285714,910086.85,0
run_20260314_IS_153,0.3,0.8,0.7,0.2,-0.7087296757415669,-0.6612309990285429,8.714285714285714,904328.9,0
run_20260314_IS_154,0.3,0.8,0.7,0.3,-0.7087296757415669,-0.6612309990285429,8.714285714285714,904328.9,0
run_20260314_IS_155,0.3,0.8,0.7,0.4,-0.7087296757415669,-0.6612309990285429,8.714285714285714,904328.9,0
run_20260314_IS_156,0.3,0.8,0.7,0.5,-0.7087296757415669,-0.6612309990285429,8.714285714285714,904328.9,0
run_20260314_IS_157,0.3,0.8,0.8,0.2,-0.6954490036869869,-0.6470930037460063,8.714285714285714,900718.5,0
run_20260314_IS_158,0.3,0.8,0.8,0.3,-0.6954490036869869,-0.6470930037460063,8.714285714285714,900718.5,0
run_20260314_IS_159,0.3,0.8,0.8,0.4,-0.6954490036869869,-0.6470930037460063,8.714285714285714,900718.5,0
run_20260314_IS_160,0.3,0.8,0.8,0.5,-0.6954490036869869,-0.6470930037460063,8.714285714285714,900718.5,0
run_20260314_IS_161,0.3,0.85,0.5,0.2,-0.7621122962625635,-0.7163845087227113,8.857142857142858,909969.3499999997,0
run_20260314_IS_162,0.3,0.85,0.5,0.3,-0.7621122962625635,-0.7163845087227113,8.857142857142858,909969.3499999997,0
run_20260314_IS_163,0.3,0.85,0.5,0.4,-0.7621122962625635,-0.7163845087227113,8.857142857142858,909969.3499999997,0
run_20260314_IS_164,0.3,0.85,0.5,0.5,-0.7621122962625635,-0.7163845087227113,8.857142857142858,909969.3499999997,0
run_20260314_IS_165,0.3,0.85,0.6,0.2,-0.7428743202359683,-0.6956265366087669,8.857142857142858,905906.35,0
run_20260314_IS_166,0.3,0.85,0.6,0.3,-0.7428743202359683,-0.6956265366087669,8.857142857142858,905906.35,0
run_20260314_IS_167,0.3,0.85,0.6,0.4,-0.7428743202359683,-0.6956265366087669,8.857142857142858,905906.35,0
run_20260314_IS_168,0.3,0.85,0.6,0.5,-0.7428743202359683,-0.6956265366087669,8.857142857142858,905906.35,0
run_20260314_IS_169,0.3,0.85,0.7,0.2,-0.7448058016342759,-0.6963794036114246,8.857142857142858,899458.9999999999,0
run_20260314_IS_170,0.3,0.85,0.7,0.3,-0.7448058016342759,-0.6963794036114246,8.857142857142858,899458.9999999999,0
run_20260314_IS_171,0.3,0.85,0.7,0.4,-0.7448058016342759,-0.6963794036114246,8.857142857142858,899458.9999999999,0
run_20260314_IS_172,0.3,0.85,0.7,0.5,-0.7448058016342759,-0.6963794036114246,8.857142857142858,899458.9999999999,0
run_20260314_IS_173,0.3,0.85,0.8,0.2,-0.7341446782458674,-0.6847137863981646,8.857142857142858,895194.35,0
run_20260314_IS_174,0.3,0.85,0.8,0.3,-0.7341446782458674,-0.6847137863981646,8.857142857142858,895194.35,0
run_20260314_IS_175,0.3,0.85,0.8,0.4,-0.7341446782458674,-0.6847137863981646,8.857142857142858,895194.35,0
run_20260314_IS_176,0.3,0.85,0.8,0.5,-0.7341446782458674,-0.6847137863981646,8.857142857142858,895194.35,0
run_20260314_IS_177,0.3,0.9,0.5,0.2,-0.8345395932271134,-0.8170848107571806,9.428571428571429,895168.8499999997,0
run_20260314_IS_178,0.3,0.9,0.5,0.3,-0.8345395932271134,-0.8170848107571806,9.428571428571429,895168.8499999997,0
run_20260314_IS_179,0.3,0.9,0.5,0.4,-0.8345395932271134,-0.8170848107571806,9.428571428571429,895168.8499999997,0
run_20260314_IS_180,0.3,0.9,0.5,0.5,-0.8345395932271134,-0.8170848107571806,9.428571428571429,895168.8499999997,0
run_20260314_IS_181,0.3,0.9,0.6,0.2,-0.8530178870250587,-0.8321313638089908,9.428571428571429,888211.7500000001,0
run_20260314_IS_182,0.3,0.9,0.6,0.3,-0.8530178870250587,-0.8321313638089908,9.428571428571429,888211.7500000001,0
run_20260314_IS_183,0.3,0.9,0.6,0.4,-0.8530178870250587,-0.8321313638089908,9.428571428571429,888211.7500000001,0
run_20260314_IS_184,0.3,0.9,0.6,0.5,-0.8530178870250587,-0.8321313638089908,9.428571428571429,888211.7500000001,0
run_20260314_IS_185,0.3,0.9,0.7,0.2,-0.8807126230532862,-0.8444414495862416,9.428571428571429,878963.4,0
run_20260314_IS_186,0.3,0.9,0.7,0.3,-0.8807126230532862,-0.8444414495862416,9.428571428571429,878963.4,0
run_20260314_IS_187,0.3,0.9,0.7,0.4,-0.8807126230532862,-0.8444414495862416,9.428571428571429,878963.4,0
run_20260314_IS_188,0.3,0.9,0.7,0.5,-0.8807126230532862,-0.8444414495862416,9.428571428571429,878963.4,0
run_20260314_IS_189,0.3,0.9,0.8,0.2,-0.9005578386760217,-0.8472314699851466,9.428571428571429,871302.4500000001,0
run_20260314_IS_190,0.3,0.9,0.8,0.3,-0.9005578386760217,-0.8472314699851466,9.428571428571429,871302.4500000001,0
run_20260314_IS_191,0.3,0.9,0.8,0.4,-0.9005578386760217,-0.8472314699851466,9.428571428571429,871302.4500000001,0
run_20260314_IS_192,0.3,0.9,0.8,0.5,-0.9005578386760217,-0.8472314699851466,9.428571428571429,871302.4500000001,0
run_20260314_IS_193,0.35,0.75,0.5,0.2,-0.8675263494014818,-0.8559767023317446,7.428571428571429,864225.7500000001,0
run_20260314_IS_194,0.35,0.75,0.5,0.3,-0.8675263494014818,-0.8559767023317446,7.428571428571429,864225.7500000001,0
run_20260314_IS_195,0.35,0.75,0.5,0.4,-0.8675263494014818,-0.8559767023317446,7.428571428571429,864225.7500000001,0
run_20260314_IS_196,0.35,0.75,0.5,0.5,-0.8675263494014818,-0.8559767023317446,7.428571428571429,864225.7500000001,0
run_20260314_IS_197,0.35,0.75,0.6,0.2,-0.8834579360140637,-0.8703426069076766,7.428571428571429,854408.65,0
run_20260314_IS_198,0.35,0.75,0.6,0.3,-0.8834579360140637,-0.8703426069076766,7.428571428571429,854408.65,0
run_20260314_IS_199,0.35,0.75,0.6,0.4,-0.8834579360140637,-0.8703426069076766,7.428571428571429,854408.65,0
run_20260314_IS_200,0.35,0.75,0.6,0.5,-0.8834579360140637,-0.8703426069076766,7.428571428571429,854408.65,0
run_20260314_IS_201,0.35,0.75,0.7,0.2,-0.9050893877501222,-0.8908479930855147,7.428571428571429,844215.2000000002,0
run_20260314_IS_202,0.35,0.75,0.7,0.3,-0.9050893877501222,-0.8908479930855147,7.428571428571429,844215.2000000002,0
run_20260314_IS_203,0.35,0.75,0.7,0.4,-0.9050893877501222,-0.8908479930855147,7.428571428571429,844215.2000000002,0
run_20260314_IS_204,0.35,0.75,0.7,0.5,-0.9050893877501222,-0.8908479930855147,7.428571428571429,844215.2000000002,0
run_20260314_IS_205,0.35,0.75,0.8,0.2,-0.9211226026687119,-0.9056061250046354,7.428571428571429,834752.9999999999,0
run_20260314_IS_206,0.35,0.75,0.8,0.3,-0.9211226026687119,-0.9056061250046354,7.428571428571429,834752.9999999999,0
run_20260314_IS_207,0.35,0.75,0.8,0.4,-0.9211226026687119,-0.9056061250046354,7.428571428571429,834752.9999999999,0
run_20260314_IS_208,0.35,0.75,0.8,0.5,-0.9211226026687119,-0.9056061250046354,7.428571428571429,834752.9999999999,0
run_20260314_IS_209,0.35,0.8,0.5,0.2,-0.7500850862961475,-0.7080456065428468,8.714285714285714,905452.9000000001,0
run_20260314_IS_210,0.35,0.8,0.5,0.3,-0.7500850862961475,-0.7080456065428468,8.714285714285714,905452.9000000001,0
run_20260314_IS_211,0.35,0.8,0.5,0.4,-0.7500850862961475,-0.7080456065428468,8.714285714285714,905452.9000000001,0
run_20260314_IS_212,0.35,0.8,0.5,0.5,-0.7500850862961475,-0.7080456065428468,8.714285714285714,905452.9000000001,0
run_20260314_IS_213,0.35,0.8,0.6,0.2,-0.7252173201749903,-0.6812080218120328,8.714285714285714,903361.9999999999,0
run_20260314_IS_214,0.35,0.8,0.6,0.3,-0.7252173201749903,-0.6812080218120328,8.714285714285714,903361.9999999999,0
run_20260314_IS_215,0.35,0.8,0.6,0.4,-0.7252173201749903,-0.6812080218120328,8.714285714285714,903361.9999999999,0
run_20260314_IS_216,0.35,0.8,0.6,0.5,-0.7252173201749903,-0.6812080218120328,8.714285714285714,903361.9999999999,0
