run_dir,p_sigma_q_low,p_sigma_q_high,p_mult_mid,p_mult_high,true_pd_ratio,open_pnl_pd_ratio,activity_pct,final_value,bankrupt
run_20260314_IS_001,0.2,0.75,0.5,0.2,0.4029870394518624,0.7979218423204729,5.571428571428571,1007977.5,0
run_20260314_IS_002,0.2,0.75,0.5,0.3,0.4029870394518624,0.7979218423204729,5.571428571428571,1007977.5,0
run_20260314_IS_003,0.2,0.75,0.5,0.4,0.4029870394518624,0.7979218423204729,5.571428571428571,1007977.5,0
run_20260314_IS_004,0.2,0.75,0.5,0.5,0.4029870394518624,0.7979218423204729,5.571428571428571,1007977.5,0
run_20260314_IS_005,0.2,0.75,0.6,0.2,0.34264754008007076,0.7794419532579206,5.571428571428571,1007174.298,0
run_20260314_IS_006,0.2,0.75,0.6,0.3,0.34264754008007076,0.7794419532579206,5.571428571428571,1007174.298,0
run_20260314_IS_007,0.2,0.75,0.6,0.4,0.34264754008007076,0.7794419532579206,5.571428571428571,1007174.298,0
run_20260314_IS_008,0.2,0.75,0.6,0.5,0.34264754008007076,0.7794419532579206,5.571428571428571,1007174.298,0
run_20260314_IS_009,0.2,0.75,0.7,0.2,0.16190073273866665,0.5321447337089419,5.571428571428571,1004017.454,0
run_20260314_IS_010,0.2,0.75,0.7,0.3,0.16190073273866665,0.5321447337089419,5.571428571428571,1004017.454,0
run_20260314_IS_011,0.2,0.75,0.7,0.4,0.16190073273866665,0.5321447337089419,5.571428571428571,1004017.454,0
run_20260314_IS_012,0.2,0.75,0.7,0.5,0.16190073273866665,0.5321447337089419,5.571428571428571,1004017.454,0
run_20260314_IS_013,0.2,0.75,0.8,0.2,0.1543978900261425,0.5435533148842524,5.571428571428571,1003961.4159999999,0
run_20260314_IS_014,0.2,0.75,0.8,0.3,0.1543978900261425,0.5435533148842524,5.571428571428571,1003961.4159999999,0
run_20260314_IS_015,0.2,0.75,0.8,0.4,0.1543978900261425,0.5435533148842524,5.571428571428571,1003961.4159999999,0
run_20260314_IS_016,0.2,0.75,0.8,0.5,0.1543978900261425,0.5435533148842524,5.571428571428571,1003961.4159999999,0
run_20260314_IS_017,0.2,0.8,0.5,0.2,0.414554331412322,0.8101717073937451,5.714285714285714,1008042.0,0
run_20260314_IS_018,0.2,0.8,0.5,0.3,0.414554331412322,0.8101717073937451,5.714285714285714,1008042.0,0
run_20260314_IS_019,0.2,0.8,0.5,0.4,0.414554331412322,0.8101717073937451,5.714285714285714,1008042.0,0
run_20260314_IS_020,0.2,0.8,0.5,0.5,0.414554331412322,0.8101717073937451,5.714285714285714,1008042.0,0
run_20260314_IS_021,0.2,0.8,0.6,0.2,0.45275106489358835,0.8893548302611004,5.714285714285714,1008819.9620000003,0
run_20260314_IS_022,0.2,0.8,0.6,0.3,0.45275106489358835,0.8893548302611004,5.714285714285714,1008819.9620000003,0
run_20260314_IS_023,0.2,0.8,0.6,0.4,0.45275106489358835,0.8893548302611004,5.714285714285714,1008819.9620000003,0
run_20260314_IS_024,0.2,0.8,0.6,0.5,0.45275106489358835,0.8893548302611004,5.714285714285714,1008819.9620000003,0
run_20260314_IS_025,0.2,0.8,0.7,0.2,0.4786467786863102,0.9104196545628198,5.714285714285714,1009588.3479999999,0
run_20260314_IS_026,0.2,0.8,0.7,0.3,0.4786467786863102,0.9104196545628198,5.714285714285714,1009588.3479999999,0
run_20260314_IS_027,0.2,0.8,0.7,0.4,0.4786467786863102,0.9104196545628198,5.714285714285714,1009588.3479999999,0
run_20260314_IS_028,0.2,0.8,0.7,0.5,0.4786467786863102,0.9104196545628198,5.714285714285714,1009588.3479999999,0
run_20260314_IS_029,0.2,0.8,0.8,0.2,0.5230475364332245,0.9317456831081726,5.714285714285714,1011909.8740000002,0
run_20260314_IS_030,0.2,0.8,0.8,0.3,0.5230475364332245,0.9317456831081726,5.714285714285714,1011909.8740000002,0
run_20260314_IS_031,0.2,0.8,0.8,0.4,0.5230475364332245,0.9317456831081726,5.714285714285714,1011909.8740000002,0
run_20260314_IS_032,0.2,0.8,0.8,0.5,0.5230475364332245,0.9317456831081726,5.714285714285714,1011909.8740000002,0
run_20260314_IS_033,0.2,0.85,0.5,0.2,0.4668401382205152,0.8471421988691014,7.428571428571429,1009056.2999999999,0
run_20260314_IS_034,0.2,0.85,0.5,0.3,0.4668401382205152,0.8471421988691014,7.428571428571429,1009056.2999999999,0
run_20260314_IS_035,0.2,0.85,0.5,0.4,0.4668401382205152,0.8471421988691014,7.428571428571429,1009056.2999999999,0
run_20260314_IS_036,0.2,0.85,0.5,0.5,0.4668401382205152,0.8471421988691014,7.428571428571429,1009056.2999999999,0
run_20260314_IS_037,0.2,0.85,0.6,0.2,0.5151001857211494,0.9336193267587048,7.428571428571429,1010034.5740000003,0
run_20260314_IS_038,0.2,0.85,0.6,0.3,0.5151001857211494,0.9336193267587048,7.428571428571429,1010034.5740000003,0
run_20260314_IS_039,0.2,0.85,0.6,0.4,0.5151001857211494,0.9336193267587048,7.428571428571429,1010034.5740000003,0
run_20260314_IS_040,0.2,0.85,0.6,0.5,0.5151001857211494,0.9336193267587048,7.428571428571429,1010034.5740000003,0
run_20260314_IS_041,0.2,0.85,0.7,0.2,0.5492499076486757,0.9588932664716381,7.428571428571429,1011002.6839999998,0
run_20260314_IS_042,0.2,0.85,0.7,0.3,0.5492499076486757,0.9588932664716381,7.428571428571429,1011002.6839999998,0
run_20260314_IS_043,0.2,0.85,0.7,0.4,0.5492499076486757,0.9588932664716381,7.428571428571429,1011002.6839999998,0
run_20260314_IS_044,0.2,0.85,0.7,0.5,0.5492499076486757,0.9588932664716381,7.428571428571429,1011002.6839999998,0
run_20260314_IS_045,0.2,0.85,0.8,0.2,0.5940012883530633,0.9801334189724603,7.428571428571429,1013525.5020000002,0
run_20260314_IS_046,0.2,0.85,0.8,0.3,0.5940012883530633,0.9801334189724603,7.428571428571429,1013525.5020000002,0
run_20260314_IS_047,0.2,0.85,0.8,0.4,0.5940012883530633,0.9801334189724603,7.428571428571429,1013525.5020000002,0
run_20260314_IS_048,0.2,0.85,0.8,0.5,0.5940012883530633,0.9801334189724603,7.428571428571429,1013525.5020000002,0
run_20260314_IS_049,0.2,0.9,0.5,0.2,0.4668401382205152,0.8471421988691014,7.428571428571429,1009056.2999999999,0
run_20260314_IS_050,0.2,0.9,0.5,0.3,0.4668401382205152,0.8471421988691014,7.428571428571429,1009056.2999999999,0
run_20260314_IS_051,0.2,0.9,0.5,0.4,0.4668401382205152,0.8471421988691014,7.428571428571429,1009056.2999999999,0
run_20260314_IS_052,0.2,0.9,0.5,0.5,0.4668401382205152,0.8471421988691014,7.428571428571429,1009056.2999999999,0
run_20260314_IS_053,0.2,0.9,0.6,0.2,0.5151001857211494,0.9336193267587048,7.428571428571429,1010034.5740000003,0
run_20260314_IS_054,0.2,0.9,0.6,0.3,0.5151001857211494,0.9336193267587048,7.428571428571429,1010034.5740000003,0
run_20260314_IS_055,0.2,0.9,0.6,0.4,0.5151001857211494,0.9336193267587048,7.428571428571429,1010034.5740000003,0
run_20260314_IS_056,0.2,0.9,0.6,0.5,0.5151001857211494,0.9336193267587048,7.428571428571429,1010034.5740000003,0
run_20260314_IS_057,0.2,0.9,0.7,0.2,0.5492499076486757,0.9588932664716381,7.428571428571429,1011002.6839999998,0
run_20260314_IS_058,0.2,0.9,0.7,0.3,0.5492499076486757,0.9588932664716381,7.428571428571429,1011002.6839999998,0
run_20260314_IS_059,0.2,0.9,0.7,0.4,0.5492499076486757,0.9588932664716381,7.428571428571429,1011002.6839999998,0
run_20260314_IS_060,0.2,0.9,0.7,0.5,0.5492499076486757,0.9588932664716381,7.428571428571429,1011002.6839999998,0
run_20260314_IS_061,0.2,0.9,0.8,0.2,0.5940012883530633,0.9801334189724603,7.428571428571429,1013525.5020000002,0
run_20260314_IS_062,0.2,0.9,0.8,0.3,0.5940012883530633,0.9801334189724603,7.428571428571429,1013525.5020000002,0
run_20260314_IS_063,0.2,0.9,0.8,0.4,0.5940012883530633,0.9801334189724603,7.428571428571429,1013525.5020000002,0
run_20260314_IS_064,0.2,0.9,0.8,0.5,0.5940012883530633,0.9801334189724603,7.428571428571429,1013525.5020000002,0
run_20260314_IS_065,0.25,0.75,0.5,0.2,0.4393698362855896,0.8589008354669339,5.571428571428571,1008698.4340000004,0
run_20260314_IS_066,0.25,0.75,0.5,0.3,0.4393698362855896,0.8589008354669339,5.571428571428571,1008698.4340000004,0
run_20260314_IS_067,0.25,0.75,0.5,0.4,0.4393698362855896,0.8589008354669339,5.571428571428571,1008698.4340000004,0
run_20260314_IS_068,0.25,0.75,0.5,0.5,0.4393698362855896,0.8589008354669339,5.571428571428571,1008698.4340000004,0
run_20260314_IS_069,0.25,0.75,0.6,0.2,0.3804486562886393,0.8371058931816114,5.571428571428571,1007752.1739999999,0
run_20260314_IS_070,0.25,0.75,0.6,0.3,0.3804486562886393,0.8371058931816114,5.571428571428571,1007752.1739999999,0
run_20260314_IS_071,0.25,0.75,0.6,0.4,0.3804486562886393,0.8371058931816114,5.571428571428571,1007752.1739999999,0
run_20260314_IS_072,0.25,0.75,0.6,0.5,0.3804486562886393,0.8371058931816114,5.571428571428571,1007752.1739999999,0
run_20260314_IS_073,0.25,0.75,0.7,0.2,0.30702635378868803,0.7654608518561525,5.571428571428571,1006790.866,0
run_20260314_IS_074,0.25,0.75,0.7,0.3,0.30702635378868803,0.7654608518561525,5.571428571428571,1006790.866,0
run_20260314_IS_075,0.25,0.75,0.7,0.4,0.30702635378868803,0.7654608518561525,5.571428571428571,1006790.866,0
run_20260314_IS_076,0.25,0.75,0.7,0.5,0.30702635378868803,0.7654608518561525,5.571428571428571,1006790.866,0
run_20260314_IS_077,0.25,0.75,0.8,0.2,0.24369309764250013,0.6503289413781994,5.571428571428571,1005814.4519999999,0
run_20260314_IS_078,0.25,0.75,0.8,0.3,0.24369309764250013,0.6503289413781994,5.571428571428571,1005814.4519999999,0
run_20260314_IS_079,0.25,0.75,0.8,0.4,0.24369309764250013,0.6503289413781994,5.571428571428571,1005814.4519999999,0
run_20260314_IS_080,0.25,0.75,0.8,0.5,0.24369309764250013,0.6503289413781994,5.571428571428571,1005814.4519999999,0
run_20260314_IS_081,0.25,0.8,0.5,0.2,0.6382284374778561,1.0865638834417384,5.714285714285714,1012685.4079999999,0
run_20260314_IS_082,0.25,0.8,0.5,0.3,0.6382284374778561,1.0865638834417384,5.714285714285714,1012685.4079999999,0
run_20260314_IS_083,0.25,0.8,0.5,0.4,0.6382284374778561,1.0865638834417384,5.714285714285714,1012685.4079999999,0
run_20260314_IS_084,0.25,0.8,0.5,0.5,0.6382284374778561,1.0865638834417384,5.714285714285714,1012685.4079999999,0
run_20260314_IS_085,0.25,0.8,0.6,0.2,0.6311807123201891,1.1105515354182158,5.714285714285714,1012534.0799999998,0
run_20260314_IS_086,0.25,0.8,0.6,0.3,0.6311807123201891,1.1105515354182158,5.714285714285714,1012534.0799999998,0
run_20260314_IS_087,0.25,0.8,0.6,0.4,0.6311807123201891,1.1105515354182158,5.714285714285714,1012534.0799999998,0
run_20260314_IS_088,0.25,0.8,0.6,0.5,0.6311807123201891,1.1105515354182158,5.714285714285714,1012534.0799999998,0
run_20260314_IS_089,0.25,0.8,0.7,0.2,0.6161098152743055,1.0661593247797543,5.714285714285714,1012376.048,0
run_20260314_IS_090,0.25,0.8,0.7,0.3,0.6161098152743055,1.0661593247797543,5.714285714285714,1012376.048,0
run_20260314_IS_091,0.25,0.8,0.7,0.4,0.6161098152743055,1.0661593247797543,5.714285714285714,1012376.048,0
run_20260314_IS_092,0.25,0.8,0.7,0.5,0.6161098152743055,1.0661593247797543,5.714285714285714,1012376.048,0
run_20260314_IS_093,0.25,0.8,0.8,0.2,0.53571612976649,0.9517315311253055,5.714285714285714,1012201.4320000001,0
run_20260314_IS_094,0.25,0.8,0.8,0.3,0.53571612976649,0.9517315311253055,5.714285714285714,1012201.4320000001,0
run_20260314_IS_095,0.25,0.8,0.8,0.4,0.53571612976649,0.9517315311253055,5.714285714285714,1012201.4320000001,0
run_20260314_IS_096,0.25,0.8,0.8,0.5,0.53571612976649,0.9517315311253055,5.714285714285714,1012201.4320000001,0
run_20260314_IS_097,0.25,0.85,0.5,0.2,0.6894965820029463,1.1235473491270496,7.428571428571429,1013704.412,0
run_20260314_IS_098,0.25,0.85,0.5,0.3,0.6894965820029463,1.1235473491270496,7.428571428571429,1013704.412,0
run_20260314_IS_099,0.25,0.85,0.5,0.4,0.6894965820029463,1.1235473491270496,7.428571428571429,1013704.412,0
run_20260314_IS_100,0.25,0.85,0.5,0.5,0.6894965820029463,1.1235473491270496,7.428571428571429,1013704.412,0
run_20260314_IS_101,0.25,0.85,0.6,0.2,0.6925721371398703,1.154837653168027,7.428571428571429,1013753.2,0
run_20260314_IS_102,0.25,0.85,0.6,0.3,0.6925721371398703,1.154837653168027,7.428571428571429,1013753.2,0
run_20260314_IS_103,0.25,0.85,0.6,0.4,0.6925721371398703,1.154837653168027,7.428571428571429,1013753.2,0
run_20260314_IS_104,0.25,0.85,0.6,0.5,0.6925721371398703,1.154837653168027,7.428571428571429,1013753.2,0
run_20260314_IS_105,0.25,0.85,0.7,0.2,0.6867140535716773,1.114633698376095,7.428571428571429,1013794.304,0
run_20260314_IS_106,0.25,0.85,0.7,0.3,0.6867140535716773,1.114633698376095,7.428571428571429,1013794.304,0
run_20260314_IS_107,0.25,0.85,0.7,0.4,0.6867140535716773,1.114633698376095,7.428571428571429,1013794.304,0
run_20260314_IS_108,0.25,0.85,0.7,0.5,0.6867140535716773,1.114633698376095,7.428571428571429,1013794.304,0
run_20260314_IS_109,0.25,0.85,0.8,0.2,0.6066691113530103,1.0001188408759816,7.428571428571429,1013817.452,0
run_20260314_IS_110,0.25,0.85,0.8,0.3,0.6066691113530103,1.0001188408759816,7.428571428571429,1013817.452,0
run_20260314_IS_111,0.25,0.85,0.8,0.4,0.6066691113530103,1.0001188408759816,7.428571428571429,1013817.452,0
run_20260314_IS_112,0.25,0.85,0.8,0.5,0.6066691113530103,1.0001188408759816,7.428571428571429,1013817.452,0
run_20260314_IS_113,0.25,0.9,0.5,0.2,0.6894965820029463,1.1235473491270496,7.428571428571429,1013704.412,0
run_20260314_IS_114,0.25,0.9,0.5,0.3,0.6894965820029463,1.1235473491270496,7.428571428571429,1013704.412,0
run_20260314_IS_115,0.25,0.9,0.5,0.4,0.6894965820029463,1.1235473491270496,7.428571428571429,1013704.412,0
run_20260314_IS_116,0.25,0.9,0.5,0.5,0.6894965820029463,1.1235473491270496,7.428571428571429,1013704.412,0
run_20260314_IS_117,0.25,0.9,0.6,0.2,0.6925721371398703,1.154837653168027,7.428571428571429,1013753.2,0
run_20260314_IS_118,0.25,0.9,0.6,0.3,0.6925721371398703,1.154837653168027,7.428571428571429,1013753.2,0
run_20260314_IS_119,0.25,0.9,0.6,0.4,0.6925721371398703,1.154837653168027,7.428571428571429,1013753.2,0
run_20260314_IS_120,0.25,0.9,0.6,0.5,0.6925721371398703,1.154837653168027,7.428571428571429,1013753.2,0
run_20260314_IS_121,0.25,0.9,0.7,0.2,0.6867140535716773,1.114633698376095,7.428571428571429,1013794.304,0
run_20260314_IS_122,0.25,0.9,0.7,0.3,0.6867140535716773,1.114633698376095,7.428571428571429,1013794.304,0
run_20260314_IS_123,0.25,0.9,0.7,0.4,0.6867140535716773,1.114633698376095,7.428571428571429,1013794.304,0
run_20260314_IS_124,0.25,0.9,0.7,0.5,0.6867140535716773,1.114633698376095,7.428571428571429,1013794.304,0
run_20260314_IS_125,0.25,0.9,0.8,0.2,0.6066691113530103,1.0001188408759816,7.428571428571429,1013817.452,0
run_20260314_IS_126,0.25,0.9,0.8,0.3,0.6066691113530103,1.0001188408759816,7.428571428571429,1013817.452,0
run_20260314_IS_127,0.25,0.9,0.8,0.4,0.6066691113530103,1.0001188408759816,7.428571428571429,1013817.452,0
run_20260314_IS_128,0.25,0.9,0.8,0.5,0.6066691113530103,1.0001188408759816,7.428571428571429,1013817.452,0
run_20260314_IS_129,0.3,0.75,0.5,0.2,0.17750611107113928,0.6488072028074793,5.571428571428571,1003724.5060000002,0
run_20260314_IS_130,0.3,0.75,0.5,0.3,0.17750611107113928,0.6488072028074793,5.571428571428571,1003724.5060000002,0
run_20260314_IS_131,0.3,0.75,0.5,0.4,0.17750611107113928,0.6488072028074793,5.571428571428571,1003724.5060000002,0
run_20260314_IS_132,0.3,0.75,0.5,0.5,0.17750611107113928,0.6488072028074793,5.571428571428571,1003724.5060000002,0
run_20260314_IS_133,0.3,0.75,0.6,0.2,0.16779712122384696,0.6081329644963687,5.571428571428571,1003755.264,0
run_20260314_IS_134,0.3,0.75,0.6,0.3,0.16779712122384696,0.6081329644963687,5.571428571428571,1003755.264,0
run_20260314_IS_135,0.3,0.75,0.6,0.4,0.16779712122384696,0.6081329644963687,5.571428571428571,1003755.264,0
run_20260314_IS_136,0.3,0.75,0.6,0.5,0.16779712122384696,0.6081329644963687,5.571428571428571,1003755.264,0
run_20260314_IS_137,0.3,0.75,0.7,0.2,0.15904974685713227,0.5724711069443774,5.571428571428571,1003780.5459999999,0
run_20260314_IS_138,0.3,0.75,0.7,0.3,0.15904974685713227,0.5724711069443774,5.571428571428571,1003780.5459999999,0
run_20260314_IS_139,0.3,0.75,0.7,0.4,0.15904974685713227,0.5724711069443774,5.571428571428571,1003780.5459999999,0
run_20260314_IS_140,0.3,0.75,0.7,0.5,0.15904974685713227,0.5724711069443774,5.571428571428571,1003780.5459999999,0
run_20260314_IS_141,0.3,0.75,0.8,0.2,0.1509463784597891,0.5406805926179094,5.571428571428571,1003797.0959999999,0
run_20260314_IS_142,0.3,0.75,0.8,0.3,0.1509463784597891,0.5406805926179094,5.571428571428571,1003797.0959999999,0
run_20260314_IS_143,0.3,0.75,0.8,0.4,0.1509463784597891,0.5406805926179094,5.571428571428571,1003797.0959999999,0
run_20260314_IS_144,0.3,0.75,0.8,0.5,0.1509463784597891,0.5406805926179094,5.571428571428571,1003797.0959999999,0
run_20260314_IS_145,0.3,0.8,0.5,0.2,0.36502357135343555,0.8524607996026732,5.714285714285714,1007689.0580000001,0
run_20260314_IS_146,0.3,0.8,0.5,0.3,0.36502357135343555,0.8524607996026732,5.714285714285714,1007689.0580000001,0
run_20260314_IS_147,0.3,0.8,0.5,0.4,0.36502357135343555,0.8524607996026732,5.714285714285714,1007689.0580000001,0
run_20260314_IS_148,0.3,0.8,0.5,0.5,0.36502357135343555,0.8524607996026732,5.714285714285714,1007689.0580000001,0
run_20260314_IS_149,0.3,0.8,0.6,0.2,0.3788342215928856,0.8364652303936014,5.714285714285714,1008518.4359999999,0
run_20260314_IS_150,0.3,0.8,0.6,0.3,0.3788342215928856,0.8364652303936014,5.714285714285714,1008518.4359999999,0
run_20260314_IS_151,0.3,0.8,0.6,0.4,0.3788342215928856,0.8364652303936014,5.714285714285714,1008518.4359999999,0
run_20260314_IS_152,0.3,0.8,0.6,0.5,0.3788342215928856,0.8364652303936014,5.714285714285714,1008518.4359999999,0
