candidate_rank_final,candidate_rank_is,robust_score,metric_key,is_metric,oos_metric,full_metric,is_oos_gap,oos_activity_pct,full_activity_pct,oos_return_pct,full_return_pct,oos_bankrupt,full_bankrupt,oos_run_dir,full_run_dir,params_path,p_ema_short,p_ema_long,p_hurst_min_soft
1,1,0.7474515070732013,true_pd_ratio,4.528069068085392,0.7037229609654372,2.7616578348846286,3.824346107119955,5.666666666666667,83.88388388388388,0.9346572298253975,411.9713547395656,0,0,output\experiments\ca3_stage1_generic\part1\tf\asset01\grid_search\robust_selection\candidate_01\oos\run_20260417_30-oos,output\experiments\ca3_stage1_generic\part1\tf\asset01\grid_search\robust_selection\candidate_01\full\run_20260417_100-full,output\experiments\ca3_stage1_generic\part1\tf\asset01\grid_search\robust_selection\candidate_01\params.json,18.0,50.0,0.55
2,3,0.7474515070731944,true_pd_ratio,4.528069068085384,0.7037229609654296,2.7616578348846232,3.824346107119954,5.666666666666667,83.88388388388388,0.8343540404979644,363.907373408182,0,0,output\experiments\ca3_stage1_generic\part1\tf\asset01\grid_search\robust_selection\candidate_03\oos\run_20260417_30-oos,output\experiments\ca3_stage1_generic\part1\tf\asset01\grid_search\robust_selection\candidate_03\full\run_20260417_100-full,output\experiments\ca3_stage1_generic\part1\tf\asset01\grid_search\robust_selection\candidate_03\params.json,18.0,50.0,0.6
3,5,0.7474515070731862,true_pd_ratio,4.528069068085379,0.7037229609654194,2.761657834884622,3.8243461071199594,5.666666666666667,83.88388388388388,1.014936410571332,450.4619365106802,0,0,output\experiments\ca3_stage1_generic\part1\tf\asset01\grid_search\robust_selection\candidate_05\oos\run_20260417_30-oos,output\experiments\ca3_stage1_generic\part1\tf\asset01\grid_search\robust_selection\candidate_05\full\run_20260417_100-full,output\experiments\ca3_stage1_generic\part1\tf\asset01\grid_search\robust_selection\candidate_05\params.json,18.0,50.0,0.5
4,4,0.7474515070731854,true_pd_ratio,4.528069068085379,0.7037229609654179,2.7616578348846232,3.8243461071199607,5.666666666666667,83.88388388388388,1.0806249265276957,481.9399046121349,0,0,output\experiments\ca3_stage1_generic\part1\tf\asset01\grid_search\robust_selection\candidate_04\oos\run_20260417_30-oos,output\experiments\ca3_stage1_generic\part1\tf\asset01\grid_search\robust_selection\candidate_04\full\run_20260417_100-full,output\experiments\ca3_stage1_generic\part1\tf\asset01\grid_search\robust_selection\candidate_04\params.json,18.0,50.0,0.45
5,2,0.7474515070731829,true_pd_ratio,4.528069068085387,0.7037229609654145,2.761657834884628,3.824346107119972,5.666666666666667,83.88388388388388,1.135324657286918,508.13871410834014,0,0,output\experiments\ca3_stage1_generic\part1\tf\asset01\grid_search\robust_selection\candidate_02\oos\run_20260417_30-oos,output\experiments\ca3_stage1_generic\part1\tf\asset01\grid_search\robust_selection\candidate_02\full\run_20260417_100-full,output\experiments\ca3_stage1_generic\part1\tf\asset01\grid_search\robust_selection\candidate_02\params.json,18.0,50.0,0.4
