run_dir,p_ema_short,p_ema_long,p_hurst_min_soft,true_pd_ratio,open_pnl_pd_ratio,activity_pct,final_value,bankrupt
run_20260313_IS_001,8,40,0.4,-0.5779013908780518,-0.2124535468283499,26.428571428571427,935562.0006607198,0
run_20260313_IS_002,8,40,0.45,-0.5795209070550034,-0.2166100701178083,26.428571428571427,938299.8151414553,0
run_20260313_IS_003,8,40,0.5,-0.5816937418705128,-0.2221623991351793,26.428571428571427,941592.0714425324,0
run_20260313_IS_004,8,40,0.55,-0.5847582056589671,-0.22995262154447685,26.428571428571427,945626.0423457238,0
run_20260313_IS_005,8,40,0.6,-0.5893973300051618,-0.2416701231743755,26.428571428571427,950684.2107884742,0
run_20260313_IS_006,8,50,0.4,0.7053372808233132,0.8817808387213377,63.80543633762518,1031594.9389995933,0
run_20260313_IS_007,8,50,0.45,0.7045223639714155,0.8817706968239254,63.80543633762518,1029397.541161699,0
run_20260313_IS_008,8,50,0.5,0.7033709047826154,0.8817562315088446,63.80543633762518,1026760.5709717844,0
run_20260313_IS_009,8,50,0.55,0.7016202564825166,0.8817339351464624,63.80543633762518,1023537.517051968,0
run_20260313_IS_010,8,50,0.6,0.6986381976204235,0.8816953918682948,63.80543633762518,1019508.5067094718,0
run_20260313_IS_011,8,60,0.4,0.7218201500989028,0.8604852686308518,74.8211731044349,1078515.6284577397,0
run_20260313_IS_012,8,60,0.45,0.7218201500989023,0.8604852686308505,74.8211731044349,1075254.2649399021,0
run_20260313_IS_013,8,60,0.5,0.7218201500989035,0.8604852686308511,74.8211731044349,1071340.6622225007,0
run_20260313_IS_014,8,60,0.55,0.7218201500988939,0.8604852686308534,74.8211731044349,1066557.4630790208,0
run_20260313_IS_015,8,60,0.6,0.7218201500989027,0.8604852686308515,74.8211731044349,1060578.3385096572,0
run_20260313_IS_016,8,70,0.4,1.8462735810736066,2.175596752149861,62.285714285714285,1121165.28848274,0
run_20260313_IS_017,8,70,0.45,1.849009446122708,2.179383663563711,62.285714285714285,1115519.5365953634,0
run_20260313_IS_018,8,70,0.5,1.8529475087294534,2.1848236690833986,62.285714285714285,1108741.9529792238,0
run_20260313_IS_019,8,70,0.55,1.8589445319024311,2.193091194837687,62.285714285714285,1100454.383731289,0
run_20260313_IS_020,8,70,0.6,1.868821974174349,2.2066814304814506,62.285714285714285,1090089.2289527385,0
run_20260313_IS_021,8,80,0.4,0.6544600383698865,0.7662850558477531,62.80400572246066,1030763.4145301991,0
run_20260313_IS_022,8,80,0.45,0.653163889853805,0.7659125346792859,62.80400572246066,1028738.9256425678,0
run_20260313_IS_023,8,80,0.5,0.6513525501640833,0.7653919443539406,62.80400572246066,1026308.9027868749,0
