run_dir,p_lookback,p_entry_z,p_exit_z,true_pd_ratio,open_pnl_pd_ratio,activity_pct,final_value,bankrupt
run_20260314_IS_001,20,1.5,0.0,0.12907160349415814,1.96875773629747,32.61802575107296,1008604.1304188159,0
run_20260314_IS_002,20,1.5,0.25,0.047073476958484066,1.6586570111915735,28.755364806866954,1003113.7671581289,0
run_20260314_IS_003,20,1.5,0.5,0.16713787724234114,2.558497791336956,25.46494992846924,1009745.533623878,0
run_20260314_IS_004,20,1.5,0.75,0.1574306930144144,2.385251795779821,23.605150214592275,1009354.081662729,0
run_20260314_IS_005,20,1.5,1.0,0.24684760065398442,2.4202247191011237,22.17453505007153,1012689.1170936734,0
run_20260314_IS_006,20,1.75,0.0,0.8861924012159118,3.1195061684343863,22.603719599427755,1030372.3455772661,0
run_20260314_IS_007,20,1.75,0.25,0.9759618887498184,3.3645861516368707,19.170243204577968,1033449.002400246,0
run_20260314_IS_008,20,1.75,0.5,1.1219524118318078,3.9693125767445734,16.738197424892704,1038452.5147435793,0
run_20260314_IS_009,20,1.75,0.75,1.1519436252399595,3.9357516299027266,15.736766809728183,1040540.974776247,0
run_20260314_IS_010,20,1.75,1.0,0.7819784047621477,3.747653157624099,13.590844062947067,1025242.7764535565,0
run_20260314_IS_011,20,2.0,0.0,1.3097074997349916,2.377734805192553,12.017167381974248,1040357.1117673181,0
run_20260314_IS_012,20,2.0,0.25,0.8620621066607366,2.4664571497642935,9.155937052932762,1021451.1186471216,0
run_20260314_IS_013,20,2.0,0.5,0.5969004468018617,3.0033965913211653,8.869814020028612,1017904.992270021,0
run_20260314_IS_014,20,2.0,0.75,0.664754622503548,2.9759148369926813,8.583690987124463,1020201.0049322536,0
run_20260314_IS_015,20,2.0,1.0,0.6020815812100601,2.86465856166455,8.297567954220314,1018296.4549322537,0
run_20260314_IS_016,20,2.25,0.0,1.8813197371760946,2.0619663003054165,6.428571428571429,1040107.2642576804,0
run_20260314_IS_017,20,2.25,0.25,1.5726703166849387,2.1599585916160495,5.0,1033527.2642576804,0
run_20260314_IS_018,20,2.25,0.5,0.8172766589965536,1.3565361637377302,4.285714285714286,1017423.2642576804,0
run_20260314_IS_019,20,2.25,0.75,0.7575425408307257,1.3302086973887863,4.142857142857143,1016458.0807828673,0
run_20260314_IS_020,20,2.25,1.0,0.7575425408307257,1.3302086973887863,4.142857142857143,1016458.0807828673,0
run_20260314_IS_021,20,2.5,0.0,-1.0,-1.0,0.7142857142857143,980328.8968836163,0
run_20260314_IS_022,20,2.5,0.25,-1.0,-1.0,0.7142857142857143,980328.8968836163,0
run_20260314_IS_023,20,2.5,0.5,-1.0,-1.0,0.7142857142857143,980328.8968836163,0
run_20260314_IS_024,20,2.5,0.75,-1.0,-1.0,0.7142857142857143,980328.8968836163,0
run_20260314_IS_025,20,2.5,1.0,-1.0,-1.0,0.7142857142857143,980328.8968836163,0
run_20260314_IS_026,30,1.5,0.0,-0.1643859080891458,1.2733307560611917,28.469241773962803,990168.9462455314,0
run_20260314_IS_027,30,1.5,0.25,-0.1902392417138252,1.789534969812413,25.608011444921317,990298.1848790061,0
run_20260314_IS_028,30,1.5,0.5,0.4923428771727996,2.756530917406984,23.319027181688124,1021482.4119604982,0
run_20260314_IS_029,30,1.5,0.75,0.15817159711697312,2.3554591363825232,21.030042918454935,1008600.4606525972,0
run_20260314_IS_030,30,1.5,1.0,0.49079549197974454,3.0456824317217683,19.313304721030043,1019563.4114487165,0
run_20260314_IS_031,30,1.75,0.0,-0.450365481862897,1.1600682129332363,16.88125894134478,979002.0770110706,0
run_20260314_IS_032,30,1.75,0.25,-0.8877871855118513,0.5944519849333001,15.164520743919885,958471.5985344388,0
run_20260314_IS_033,30,1.75,0.5,-0.5063752599653475,1.2697367703962068,14.163090128755364,979371.5877526045,0
run_20260314_IS_034,30,1.75,0.75,-0.6628335642425526,0.9989972205569786,13.447782546494993,972997.8830017454,0
run_20260314_IS_035,30,1.75,1.0,-0.6324788644031561,1.0564162471374665,12.73247496423462,978735.4429341024,0
run_20260314_IS_036,30,2.0,0.0,2.705048506903733,3.0861491663166976,11.428571428571429,1061398.6499999997,0
run_20260314_IS_037,30,2.0,0.25,1.8634933782128555,2.368296198767352,10.285714285714286,1042297.1999999998,0
run_20260314_IS_038,30,2.0,0.5,1.8722770577254744,2.351476726249887,9.857142857142858,1042527.6499999996,0
run_20260314_IS_039,30,2.0,0.75,1.5831323966136222,1.8051743867854122,9.142857142857142,1035717.0499999999,0
run_20260314_IS_040,30,2.0,1.0,1.927589707976589,2.059696155555985,8.714285714285714,1043855.7500000001,0
run_20260314_IS_041,30,2.25,0.0,3.4628072476440233,3.421632420091324,5.714285714285714,1071285.3499999999,0
run_20260314_IS_042,30,2.25,0.25,2.526228990576106,2.6932077625570776,4.571428571428571,1052004.9499999997,0
run_20260314_IS_043,30,2.25,0.5,2.5372146118721393,2.677716894977169,4.142857142857143,1052231.0999999999,0
run_20260314_IS_044,30,2.25,0.75,2.2713828565845158,2.4409414466130883,3.857142857142857,1046491.8000000002,0
run_20260314_IS_045,30,2.25,1.0,2.139294371128472,2.3100805523590333,3.7142857142857144,1043687.6000000001,0
run_20260314_IS_046,30,2.5,0.0,1.0702631844307802,1.073696682464455,2.2857142857142856,1021227.6000000001,0
