run_dir,p_sigma_q_low,p_sigma_q_high,p_mult_mid,p_mult_high,true_pd_ratio,open_pnl_pd_ratio,activity_pct,final_value,bankrupt
run_20260314_IS_001,0.2,0.75,0.5,0.2,-0.3183193042034734,-0.25124421739242647,6.714285714285714,993285.67812,0
run_20260314_IS_002,0.2,0.75,0.5,0.3,-0.3183193042034734,-0.25124421739242647,6.714285714285714,993285.67812,0
run_20260314_IS_003,0.2,0.75,0.5,0.4,-0.3183193042034734,-0.25124421739242647,6.714285714285714,993285.67812,0
run_20260314_IS_004,0.2,0.75,0.5,0.5,-0.3183193042034734,-0.25124421739242647,6.714285714285714,993285.67812,0
run_20260314_IS_005,0.2,0.75,0.6,0.2,-0.2591317644613534,-0.182936767413207,6.714285714285714,994237.38804,0
run_20260314_IS_006,0.2,0.75,0.6,0.3,-0.2591317644613534,-0.182936767413207,6.714285714285714,994237.38804,0
run_20260314_IS_007,0.2,0.75,0.6,0.4,-0.2591317644613534,-0.182936767413207,6.714285714285714,994237.38804,0
run_20260314_IS_008,0.2,0.75,0.6,0.5,-0.2591317644613534,-0.182936767413207,6.714285714285714,994237.38804,0
run_20260314_IS_009,0.2,0.75,0.7,0.2,-0.20588122094191103,-0.12076082143848138,6.714285714285714,995186.1165199998,0
run_20260314_IS_010,0.2,0.75,0.7,0.3,-0.20588122094191103,-0.12076082143848138,6.714285714285714,995186.1165199998,0
run_20260314_IS_011,0.2,0.75,0.7,0.4,-0.20588122094191103,-0.12076082143848138,6.714285714285714,995186.1165199998,0
run_20260314_IS_012,0.2,0.75,0.7,0.5,-0.20588122094191103,-0.12076082143848138,6.714285714285714,995186.1165199998,0
run_20260314_IS_013,0.2,0.75,0.8,0.2,-0.1578120199772356,-0.06402446089292489,6.714285714285714,996130.2136,0
run_20260314_IS_014,0.2,0.75,0.8,0.3,-0.1578120199772356,-0.06402446089292489,6.714285714285714,996130.2136,0
run_20260314_IS_015,0.2,0.75,0.8,0.4,-0.1578120199772356,-0.06402446089292489,6.714285714285714,996130.2136,0
run_20260314_IS_016,0.2,0.75,0.8,0.5,-0.1578120199772356,-0.06402446089292489,6.714285714285714,996130.2136,0
run_20260314_IS_017,0.2,0.8,0.5,0.2,-0.44858236414871516,-0.25124421739242647,7.0,990538.03416,0
run_20260314_IS_018,0.2,0.8,0.5,0.3,-0.44858236414871516,-0.25124421739242647,7.0,990538.03416,0
run_20260314_IS_019,0.2,0.8,0.5,0.4,-0.44858236414871516,-0.25124421739242647,7.0,990538.03416,0
run_20260314_IS_020,0.2,0.8,0.5,0.5,-0.44858236414871516,-0.25124421739242647,7.0,990538.03416,0
run_20260314_IS_021,0.2,0.8,0.6,0.2,-0.4075197660565542,-0.182936767413207,7.0,990937.5128799999,0
run_20260314_IS_022,0.2,0.8,0.6,0.3,-0.4075197660565542,-0.182936767413207,7.0,990937.5128799999,0
run_20260314_IS_023,0.2,0.8,0.6,0.4,-0.4075197660565542,-0.182936767413207,7.0,990937.5128799999,0
run_20260314_IS_024,0.2,0.8,0.6,0.5,-0.4075197660565542,-0.182936767413207,7.0,990937.5128799999,0
run_20260314_IS_025,0.2,0.8,0.7,0.2,-0.36988575737384993,-0.12076082143848138,7.0,991332.2477199999,0
run_20260314_IS_026,0.2,0.8,0.7,0.3,-0.36988575737384993,-0.12076082143848138,7.0,991332.2477199999,0
run_20260314_IS_027,0.2,0.8,0.7,0.4,-0.36988575737384993,-0.12076082143848138,7.0,991332.2477199999,0
run_20260314_IS_028,0.2,0.8,0.7,0.5,-0.36988575737384993,-0.12076082143848138,7.0,991332.2477199999,0
run_20260314_IS_029,0.2,0.8,0.8,0.2,-0.329495073936914,-0.06402446089292489,7.0,991721.7636800001,0
run_20260314_IS_030,0.2,0.8,0.8,0.3,-0.329495073936914,-0.06402446089292489,7.0,991721.7636800001,0
run_20260314_IS_031,0.2,0.8,0.8,0.4,-0.329495073936914,-0.06402446089292489,7.0,991721.7636800001,0
run_20260314_IS_032,0.2,0.8,0.8,0.5,-0.329495073936914,-0.06402446089292489,7.0,991721.7636800001,0
run_20260314_IS_033,0.2,0.85,0.5,0.2,-0.44858236414871516,-0.25124421739242647,7.0,990538.03416,0
run_20260314_IS_034,0.2,0.85,0.5,0.3,-0.44858236414871516,-0.25124421739242647,7.0,990538.03416,0
