candidate_rank_final,candidate_rank_is,robust_score,metric_key,is_metric,oos_metric,full_metric,is_oos_gap,oos_activity_pct,full_activity_pct,oos_return_pct,full_return_pct,oos_bankrupt,full_bankrupt,oos_run_dir,full_run_dir,params_path,p_lookback,p_entry_z,p_exit_z
1,1,0.07809477967909562,true_pd_ratio,0.5206318645273041,0.0,0.5206318645273041,0.5206318645273041,0.0,1.0,0.0,0.4332457295199932,0,0,output\cross_asset_scan_v1\mr\asset08\grid_search\robust_selection\candidate_01\oos\run_20260314_30-oos,output\cross_asset_scan_v1\mr\asset08\grid_search\robust_selection\candidate_01\full\run_20260314_100-full,output\cross_asset_scan_v1\mr\asset08\grid_search\robust_selection\candidate_01\params.json,20.0,2.5,1.0
2,2,0.017822487020954583,true_pd_ratio,0.11881658013969726,0.0,0.11881658013969726,0.11881658013969726,0.0,1.6,0.0,0.09747612928001637,0,0,output\cross_asset_scan_v1\mr\asset08\grid_search\robust_selection\candidate_02\oos\run_20260314_30-oos,output\cross_asset_scan_v1\mr\asset08\grid_search\robust_selection\candidate_02\full\run_20260314_100-full,output\cross_asset_scan_v1\mr\asset08\grid_search\robust_selection\candidate_02\params.json,20.0,2.5,0.0
3,3,0.017822487020954583,true_pd_ratio,0.11881658013969726,0.0,0.11881658013969726,0.11881658013969726,0.0,1.6,0.0,0.09747612928001637,0,0,output\cross_asset_scan_v1\mr\asset08\grid_search\robust_selection\candidate_03\oos\run_20260314_30-oos,output\cross_asset_scan_v1\mr\asset08\grid_search\robust_selection\candidate_03\full\run_20260314_100-full,output\cross_asset_scan_v1\mr\asset08\grid_search\robust_selection\candidate_03\params.json,20.0,2.5,0.25
4,4,0.017822487020954583,true_pd_ratio,0.11881658013969726,0.0,0.11881658013969726,0.11881658013969726,0.0,1.6,0.0,0.09747612928001637,0,0,output\cross_asset_scan_v1\mr\asset08\grid_search\robust_selection\candidate_04\oos\run_20260314_30-oos,output\cross_asset_scan_v1\mr\asset08\grid_search\robust_selection\candidate_04\full\run_20260314_100-full,output\cross_asset_scan_v1\mr\asset08\grid_search\robust_selection\candidate_04\params.json,20.0,2.5,0.5
5,5,0.017822487020954583,true_pd_ratio,0.11881658013969726,0.0,0.11881658013969726,0.11881658013969726,0.0,1.6,0.0,0.09747612928001637,0,0,output\cross_asset_scan_v1\mr\asset08\grid_search\robust_selection\candidate_05\oos\run_20260314_30-oos,output\cross_asset_scan_v1\mr\asset08\grid_search\robust_selection\candidate_05\full\run_20260314_100-full,output\cross_asset_scan_v1\mr\asset08\grid_search\robust_selection\candidate_05\params.json,20.0,2.5,0.75
