run_dir,p_ema_short,p_ema_long,p_hurst_min_soft,true_pd_ratio,open_pnl_pd_ratio,activity_pct,final_value,bankrupt
run_20260313_IS_035,10,50,0.6,-0.33199194799616133,0.49097151235742026,17.024320457796854,989866.1600637382,0
run_20260313_IS_036,10,60,0.4,1.1994837274705545,1.6891378769149747,48.21173104434907,1687285.596994441,0
run_20260313_IS_037,10,60,0.45,1.1995477282415041,1.6891879140617176,48.21173104434907,1659802.0068156421,0
run_20260313_IS_038,10,60,0.5,1.1996325882265495,1.689254321956586,48.21173104434907,1626900.729133997,0
run_20260313_IS_039,10,60,0.55,1.1997506930381885,1.6893458775417578,48.21173104434907,1586804.8962740228,0
run_20260313_IS_040,10,60,0.6,1.199922454730909,1.6894793706823716,48.21173104434907,1536563.3280274123,0
run_20260313_IS_041,10,70,0.4,1.285542341555732,2.388367295217983,29.0414878397711,1071161.2710475056,0
run_20260313_IS_042,10,70,0.45,1.2822987392744984,2.382712634694673,29.0414878397711,1068217.8862261334,0
run_20260313_IS_043,10,70,0.5,1.2779827075382788,2.375134219433666,29.0414878397711,1064675.972466027,0
run_20260313_IS_044,10,70,0.55,1.2720115715893112,2.3647299679910745,29.0414878397711,1060356.6512897,0
run_20260313_IS_045,10,70,0.6,1.2633723952502232,2.349508333066215,29.0414878397711,1054959.3209734205,0
run_20260313_IS_046,10,80,0.4,1.250719715195412,1.4851986702039957,22.17453505007153,1051186.8768941052,0
run_20260313_IS_047,10,80,0.45,1.2523127320460454,1.4870656557018784,22.17453505007153,1048510.0556058101,0
run_20260313_IS_048,10,80,0.5,1.2545335137787246,1.4896494416074633,22.17453505007153,1045300.6563241375,0
run_20260313_IS_049,10,80,0.55,1.257694904172272,1.4933126137715282,22.17453505007153,1041382.0140379118,0
run_20260313_IS_050,10,80,0.6,1.2626291199680786,1.4990067095404862,22.17453505007153,1036491.9544250774,0
run_20260313_IS_051,12,40,0.4,1.3996818122409116,1.8662258601021324,49.07010014306152,1775856.049444912,0
run_20260313_IS_052,12,40,0.45,1.399697715965115,1.866383716445891,49.07010014306152,1745277.07610235,0
run_20260313_IS_053,12,40,0.5,1.3997172707228,1.866588291745601,49.07010014306152,1708558.074729219,0
run_20260313_IS_054,12,40,0.55,1.399725521792347,1.8668644817069227,49.07010014306152,1663537.0245353766,0
run_20260313_IS_055,12,40,0.6,1.3997535940143582,1.867271711836947,49.07010014306152,1607263.007819889,0
run_20260313_IS_056,12,50,0.4,-0.922743285497064,-0.5465906855582462,54.35244161358811,-35517.24310903251,1
run_20260313_IS_057,12,50,0.45,-0.922790563617602,-0.5466591978501705,54.35244161358811,3775.483521051705,1
run_20260313_IS_058,12,50,0.5,-0.9228520311868191,-0.5467482793200817,54.35244161358811,51087.81468884647,1
run_20260313_IS_059,12,50,0.55,-0.9729400276245728,-0.8108979947069229,54.926624737945495,-719660.4335100353,1
run_20260313_IS_060,12,50,0.6,-0.9730088173362459,-0.8109856894377689,54.926624737945495,-580835.8215200603,1
run_20260313_IS_061,12,60,0.4,1.7669241600559316,2.291877783751315,48.21173104434907,1991647.495241752,0
run_20260313_IS_062,12,60,0.45,1.767036412211634,2.291853057524662,48.21173104434907,1952092.3657099735,0
run_20260313_IS_063,12,60,0.5,1.7671884677601752,2.2918190507441936,48.21173104434907,1904711.4497686587,0
run_20260313_IS_064,12,60,0.55,1.767396307043675,2.2917689476765903,48.21173104434907,1846799.8786559645,0
run_20260313_IS_065,12,60,0.6,1.7677025460266163,2.2916963180198637,48.21173104434907,1774517.6210628152,0
run_20260313_IS_066,12,70,0.4,-0.001009921731773727,0.2817185024313709,30.285714285714285,999419.3496415288,0
run_20260313_IS_067,12,70,0.45,-0.0008969161853180431,0.2818837060146753,30.285714285714285,999504.8165082132,0
run_20260313_IS_068,12,70,0.5,-0.0007463228072381321,0.2820997557241193,30.285714285714285,999608.3269446522,0
run_20260313_IS_069,12,70,0.55,-0.0005449082806242572,0.2823910607760406,30.285714285714285,999732.245885485,0
run_20260313_IS_070,12,70,0.6,-0.00025822204569368284,0.2828022020038786,30.285714285714285,999883.8549299032,0
run_20260313_IS_071,12,80,0.4,-0.9878439644676688,-0.9418042780181733,48.598130841121495,-193790.86880341545,1
run_20260313_IS_072,12,80,0.45,-0.9878439644676685,-0.9418042780181733,48.598130841121495,-139316.44988069683,1
run_20260313_IS_073,12,80,0.5,-0.9878439644676682,-0.9418042780181732,48.598130841121495,-73947.14717343822,1
run_20260313_IS_074,12,80,0.55,-0.9889354738282701,-0.9479726039014,49.23076923076923,-93438.14533957466,1
run_20260313_IS_075,12,80,0.6,-0.9608666330276081,-0.9011711578789513,49.54128440366973,44265.147592347115,1
run_20260313_IS_076,15,40,0.4,1.5690965886168295,2.053993439572477,48.640915593705294,1869777.7028157841,0
run_20260313_IS_077,15,40,0.45,1.5690201889973672,2.0540643622456387,48.640915593705294,1835188.814996319,0
run_20260313_IS_078,15,40,0.5,1.568910817946293,2.0541574079386655,48.640915593705294,1793630.768286394,0
run_20260313_IS_079,15,40,0.55,1.5687569663820005,2.054286010303098,48.640915593705294,1742823.4800761528,0
run_20260313_IS_080,15,40,0.6,1.5685385400114855,2.0544733970660345,48.640915593705294,1679219.4112200737,0
run_20260313_IS_081,15,50,0.4,0.02946463668647624,1.1510902107862073,22.603719599427755,1001310.0500973018,0
run_20260313_IS_082,15,50,0.45,0.021702980327239364,1.125290221466286,22.603719599427755,1000920.3079153525,0
run_20260313_IS_083,15,50,0.5,0.011454998741808163,1.0913999521443496,22.603719599427755,1000457.4973556905,0
run_20260313_IS_084,15,50,0.55,-0.0030128187965052485,1.0442672587861876,22.603719599427755,999888.7618529773,0
run_20260313_IS_085,15,50,0.6,-0.024931829794320244,0.974545956341817,22.603719599427755,999173.5314741109,0
run_20260313_IS_086,15,60,0.4,1.3320370600479368,1.9522995179732123,27.61087267525036,1056041.546442653,0
run_20260313_IS_087,15,60,0.45,1.3375768448804815,1.9575819160044716,27.61087267525036,1053589.5982973725,0
run_20260313_IS_088,15,60,0.5,1.3451688988119797,1.9648143665128883,27.61087267525036,1050654.3526381133,0
run_20260313_IS_089,15,60,0.55,1.35575479886341,1.9749076396178604,27.61087267525036,1047060.536904772,0
run_20260313_IS_090,15,60,0.6,1.3717650538339654,1.9901716838862995,27.61087267525036,1042563.3832963079,0
run_20260313_IS_091,15,70,0.4,0.8672196055972802,1.5016739356178617,11.874105865522175,1017520.3834906565,0
run_20260313_IS_092,15,70,0.45,0.8687259138123032,1.504836762402089,11.874105865522175,1016532.1256166962,0
run_20260313_IS_093,15,70,0.5,0.8707340788204575,1.5091153681778007,11.874105865522175,1015347.3956106496,0
run_20260313_IS_094,15,70,0.55,0.8736297920282458,1.5153776605182565,11.874105865522175,1013893.6075919352,0
run_20260313_IS_095,15,70,0.6,0.878281295828547,1.5253394690139215,11.874105865522175,1012082.3511089704,0
run_20260313_IS_096,15,80,0.4,0.21540614896663787,0.8988988201492529,5.428571428571429,1003789.1040804003,0
run_20260313_IS_097,15,80,0.45,0.21670276050881426,0.9007419170296033,5.428571428571429,1003604.5528975624,0
run_20260313_IS_098,15,80,0.5,0.21853951671199917,0.9034165078082825,5.428571428571429,1003384.60561024,0
run_20260313_IS_099,15,80,0.55,0.2205716029946671,0.9061353342575178,5.428571428571429,1003107.4651982497,0
run_20260313_IS_100,15,80,0.6,0.22409089246097053,0.910967657326126,5.428571428571429,1002765.4588466714,0
run_20260313_IS_101,18,40,0.4,-0.9448419872037478,-0.8847954964820992,29.469548133595286,-26909.04716269113,1
run_20260313_IS_102,18,40,0.45,1.391359806656398,1.8267683157636494,48.21173104434907,2451968.067348145,0
run_20260313_IS_103,18,40,0.5,1.3913446039356208,1.8268527530003953,48.21173104434907,2379707.519714877,0
run_20260313_IS_104,18,40,0.55,1.3913239954003682,1.8269663028257597,48.21173104434907,2291362.5290745385,0
run_20260313_IS_105,18,40,0.6,1.3912888510291304,1.8271326722298833,48.21173104434907,2180544.699642349,0
run_20260313_IS_106,18,50,0.4,0.054395158422548044,1.0546698785660746,22.17453505007153,1002385.75355057,0
run_20260313_IS_107,18,50,0.45,0.04585624225473278,1.0298461491386781,22.17453505007153,1001917.5711671351,0
run_20260313_IS_108,18,50,0.5,0.0343979689656469,0.9968976950353586,22.17453505007153,1001354.0671599335,0
run_20260313_IS_109,18,50,0.55,0.018215578830887404,0.9509288072449456,22.17453505007153,1000662.4916408747,0
run_20260313_IS_110,18,50,0.6,-0.006244689190359744,0.8827330888338777,22.17453505007153,999796.2722373146,0
run_20260313_IS_111,18,60,0.4,1.4924778332494824,2.2707085814704984,30.185979971387695,1063350.273789295,0
run_20260313_IS_112,18,60,0.45,1.5011593399748342,2.281018294686651,30.185979971387695,1060640.7388751647,0
run_20260313_IS_113,18,60,0.5,1.5126960817714679,2.294715134584606,30.185979971387695,1057398.7801052928,0
run_20260313_IS_114,18,60,0.55,1.5288936593747118,2.313962234158331,30.185979971387695,1053430.0556024606,0
run_20260313_IS_115,18,60,0.6,1.5535986652333762,2.3433003141797712,30.185979971387695,1048472.9580546974,0
run_20260313_IS_116,18,70,0.4,-0.9884333520428435,-0.9418028830728971,47.97507788161994,-205564.8311971426,1
run_20260313_IS_117,18,70,0.45,-0.9884333520428434,-0.9418028830728971,47.97507788161994,-151057.91063769907,1
run_20260313_IS_118,18,70,0.5,-0.9884333520428432,-0.941802883072897,47.97507788161994,-85649.6059663631,1
run_20260313_IS_119,18,70,0.55,-0.9894719393752389,-0.94797135681024,48.61538461538461,-106020.68432176858,1
run_20260313_IS_120,18,70,0.6,-0.9614030985745787,-0.9011699485048507,48.92966360856269,32082.271879807115,1
run_20260313_IS_121,18,80,0.4,0.8507319308523379,1.25214832400575,11.874105865522175,1017567.7207135921,0
run_20260313_IS_122,18,80,0.45,0.852520343552688,1.2551300897638975,11.874105865522175,1016638.8526752037,0
run_20260313_IS_123,18,80,0.5,0.8550579773940322,1.259306101211592,11.874105865522175,1015524.2723141953,0
run_20260313_IS_124,18,80,0.55,0.8504295300912096,1.265180936228455,11.874105865522175,1014160.2554658942,0
run_20260313_IS_125,18,80,0.6,0.8326508085264749,1.2745435446938538,11.874105865522175,1012455.1088472789,0
