run_dir,p_lookback,p_entry_z,p_exit_z,true_pd_ratio,open_pnl_pd_ratio,activity_pct,final_value,bankrupt
run_20260314_IS_001,20,1.5,0.0,-0.41243120662070737,0.9680448887614217,35.42857142857143,974147.0543075433,0
run_20260314_IS_002,20,1.5,0.25,-0.39773249815549144,1.3356344185547173,30.428571428571427,975387.4721258763,0
run_20260314_IS_003,20,1.5,0.5,-0.1636727261109064,1.8012088855187798,27.142857142857142,992492.6105153135,0
run_20260314_IS_004,20,1.5,0.75,-0.4172019467347838,1.415221654286756,25.285714285714285,979693.1543912941,0
run_20260314_IS_005,20,1.5,1.0,0.5677041414418373,4.487799112043979,21.428571428571427,1016127.7981638437,0
run_20260314_IS_006,20,1.75,0.0,0.10979812875689103,1.3206264200498656,23.857142857142858,1004904.3736194669,0
run_20260314_IS_007,20,1.75,0.25,-0.036430863466574495,1.3199047040599616,21.714285714285715,998503.739695046,0
run_20260314_IS_008,20,1.75,0.5,0.6038534788712672,1.9642304595488527,19.0,1019224.0343251658,0
run_20260314_IS_009,20,1.75,0.75,0.19836655108389223,1.9976568593800825,16.571428571428573,1006184.7738994117,0
run_20260314_IS_010,20,1.75,1.0,1.9218542365908087,3.953706580390169,13.714285714285714,1040982.3089419412,0
run_20260314_IS_011,20,2.0,0.0,0.25896155271097104,0.6670006047178925,13.571428571428571,1010322.6684426231,0
run_20260314_IS_012,20,2.0,0.25,0.024724770073438467,0.41490532635899124,12.142857142857142,1000871.1927912978,0
run_20260314_IS_013,20,2.0,0.5,0.447811305283057,0.8890303319665774,11.285714285714286,1012764.6448925833,0
run_20260314_IS_014,20,2.0,0.75,0.8865896370953961,1.7349978825321253,9.714285714285714,1019161.830910616,0
run_20260314_IS_015,20,2.0,1.0,2.3626758669117325,2.851862103523659,7.857142857142857,1043826.9493200002,0
run_20260314_IS_016,20,2.25,0.0,0.8588275414795594,1.235564218573643,6.857142857142857,1022625.6512200003,0
run_20260314_IS_017,20,2.25,0.25,0.819930576765892,1.1160203815829128,5.571428571428571,1018268.0620399999,0
run_20260314_IS_018,20,2.25,0.5,2.1695030252159673,2.411539090960142,5.0,1033485.19748,0
run_20260314_IS_019,20,2.25,0.75,2.8669951602442523,3.856697075377702,4.0,1039749.6358800002,0
run_20260314_IS_020,20,2.25,1.0,4.698923426931622,8.384678559909855,3.142857142857143,1047733.2824799999,0
run_20260314_IS_021,20,2.5,0.0,1.1991646280728636,1.2752459705460517,3.4285714285714284,1022029.9083999998,0
run_20260314_IS_022,20,2.5,0.25,0.8654315875019654,1.3972181183235406,2.857142857142857,1015898.8833999999,0
run_20260314_IS_023,20,2.5,0.5,0.8654315875019654,1.3972181183235406,2.857142857142857,1015898.8833999999,0
run_20260314_IS_024,20,2.5,0.75,0.8654315875019654,1.3972181183235406,2.857142857142857,1015898.8833999999,0
run_20260314_IS_025,20,2.5,1.0,2.058467843784943,4.170921028191729,2.0,1023700.5202,0
run_20260314_IS_026,30,1.5,0.0,0.07286452471811868,1.1632707676718508,34.285714285714285,1005982.1236264631,0
run_20260314_IS_027,30,1.5,0.25,-0.12714328673534459,0.9282413392391735,30.571428571428573,989892.6266283306,0
run_20260314_IS_028,30,1.5,0.5,-0.23232766126727364,0.7209544887312943,27.857142857142858,981255.2537404405,0
run_20260314_IS_029,30,1.5,0.75,-0.21880950061179005,0.7977787958742262,25.0,982672.727363141,0
run_20260314_IS_030,30,1.5,1.0,-0.24812908298148384,2.3883076454902,23.142857142857142,988181.2663825381,0
run_20260314_IS_031,30,1.75,0.0,-0.09369984103168624,0.7168021389839041,24.285714285714285,993962.1028403579,0
run_20260314_IS_032,30,1.75,0.25,-0.32650886263981915,0.44976859019582294,22.571428571428573,979673.6842089491,0
run_20260314_IS_033,30,1.75,0.5,-0.40526716876082286,0.3254402384293522,21.714285714285715,974894.5220521591,0
run_20260314_IS_034,30,1.75,0.75,-0.49129144504359695,0.19976487466953144,20.714285714285715,968117.124534622,0
run_20260314_IS_035,30,1.75,1.0,-0.5282368486187715,1.1175877178547433,19.285714285714285,971099.4949037115,0
run_20260314_IS_036,30,2.0,0.0,1.7087691212010043,2.8316915998350765,15.714285714285714,1055476.1315994028,0
run_20260314_IS_037,30,2.0,0.25,1.2612265894660555,2.310759348968447,14.0,1040308.4830386409,0
run_20260314_IS_038,30,2.0,0.5,1.1664293523807379,2.143802738146425,12.857142857142858,1037165.9174273164,0
run_20260314_IS_039,30,2.0,0.75,0.9703421499856989,1.8949915067423466,12.428571428571429,1030756.6783088021,0
run_20260314_IS_040,30,2.0,1.0,0.7085872939976058,2.877621469695455,11.142857142857142,1017023.8604535889,0
run_20260314_IS_041,30,2.25,0.0,1.4535539300649472,1.8712582024592783,6.714285714285714,1026878.7644041049,0
